"Track","RaceNumber","HorsesRunning"
"ALB","2","12"
"ALB","3","11"
"ALB","4","9"
"ALB","7","11"
"ALB","8","12"
"ALB","9","11"
"ALB","10","11"
"BEL","1","11"
"BEL","2","9"
"BEL","3","13"
"BEL","4","12"
"BEL","5","16"
"BEL","6","16"
"BEL","7","10"
"BEL","8","10"
"BEL","9","11"
"BEL","10","10"
"CT","5","10"
"CT","8","10"
"DED","1","12"
"DED","3","12"
"DED","5","12"
"DED","6","9"
"DED","9","10"
"DED","10","12"
"DEL","8","10"
"EQC","2","11"
"EQC","3","13"
"EQC","4","9"
"EVD","5","9"
"EVD","6","10"
"EVD","8","10"
"GG","7","13"
"GG","8","11"
"GG","9","9"
"GP","5","13"
"GP","7","9"
"GP","10","9"
"GRM","1","10"
"GRM","2","9"
"GRM","4","10"
"GRM","7","11"
"GRM","8","15"
"HAW","1","9"
"HAW","2","9"
"HAW","4","11"
"HAW","5","9"
"HAW","7","10"
"HAW","9","12"
"KEE","2","16"
"KEE","5","12"
"KEE","7","9"
"KEE","8","12"
"KEE","9","13"
"KEE","10","12"
"KES","1","12"
"KES","2","12"
"KES","3","12"
"LA","1","10"
"LA","4","9"
"LA","7","9"
"LRL","1","9"
"LRL","2","13"
"LRL","3","13"
"LRL","4","15"
"LRL","5","15"
"LRL","6","11"
"LRL","8","16"
"LRL","9","13"
"LRL","10","12"
"LRL","11","13"
"LS","1","9"
"LS","2","10"
"LS","3","12"
"LS","4","12"
"LS","5","10"
"LS","6","10"
"LS","7","10"
"LS","8","10"
"LS","9","12"
"LS","10","12"
"LS","11","12"
"LS","12","10"
"MED","1","12"
"MED","2","9"
"MED","3","11"
"MED","4","14"
"MED","5","14"
"MED","6","10"
"MVR","1","13"
"MVR","6","12"
"MVR","7","10"
"MVR","8","11"
"RP","4","9"
"RP","5","9"
"RP","6","11"
"RP","7","12"
"RP","8","12"
"RP","9","10"
"SA","1","11"
"SA","5","11"
"SA","9","13"
"WRD","5","9"
"WRD","6","9"
"WRD","7","10"
"WRD","8","10"
"WRD","9","10"
