"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-07-06","AZD","MAIDEN CLAIMING($3,500) ","9","Magic Hussar","20-1"," 6 ","6","FTL","Fighting Hussar"
"2021-07-06","BTP","MAIDEN CLAIMING($12,500) ","2","Eida's Storm","6-1"," 3 ","3","FTL","Hakassan*Chi"
"2021-07-06","CBY","MAIDEN SPECIAL WEIGHT ","4","Teller","8-1"," 3 ","3","FTL","Twirling Candy"
"2021-07-06","DED","MAIDEN CLAIMING($20,000) ","1","Ll Rosterlikeuuseto","10-1"," 8 ","8","FTL","Ivan James"
"2021-07-06","DED","MAIDEN CLAIMING($20,000) ","3","Lookin Caliente","12-1"," 5 ","5","FTL","Corona Caliente"
"2021-07-06","DED","MAIDEN CLAIMING($20,000) ","3","Dumb Country","8-1"," 7 ","7","FTL","Jet Black Patriot"
"2021-07-06","DED","MAIDEN ","6","Fabulous Caroline","20-1"," 1 ","1","FTL","One Fabulous Eagle"
"2021-07-06","DED","MAIDEN ","6","Jess a Sweet Cat","6-1"," 7 ","7","FTL","One Sweet Jess"
"2021-07-06","DED","MAIDEN ","6","First Jesse James","15-1"," 8 ","8","FTL","Jesse James Jr"
"2021-07-06","FAN","MAIDEN CLAIMING($4,000) ","3","Lilalee","4-1"," 1 ","1","FTL","Leelanau"
"2021-07-06","FAN","MAIDEN CLAIMING($4,000) ","5","Lady Chaffee","9-2"," 5 ","5","FTL","Cashel Castle"
"2021-07-06","FL","ALLOWANCE ","7","Dancin in Dubai","6-1"," 6 ","6","FTL","War Dancer"
"2021-07-06","FMT","MAIDEN CLAIMING($10,000) ","9","Sexy Rags","2-1"," 4 ","4","FTL","Union Rags"
"2021-07-06","IND","MAIDEN CLAIMING($5,000) ","3","Big Earl","7-2"," 8 ","8","FTL","Turbo Compressor"
"2021-07-06","IND","MAIDEN SPECIAL WEIGHT ","6","Mygaljustice","15-1"," 2 ","2","FTL","Elusive Bluff"
"2021-07-06","IND","MAIDEN SPECIAL WEIGHT ","6","No Trust","6-1"," 3 ","3","FTL","Notional"
"2021-07-06","IND","MAIDEN SPECIAL WEIGHT ","6","Time to Confess","12-1"," 5 ","5","FTL","Palace"
"2021-07-06","IND","MAIDEN SPECIAL WEIGHT ","6","Indigo","15-1"," 9 ","9","FTL","Hit It a Bomb"
"2021-07-06","IND","MAIDEN CLAIMING($30,000) ","7","Deceiver","30-1"," 6 ","6","FTL","Exaggerator"
"2021-07-06","IND","MAIDEN CLAIMING($30,000) ","7","Juanita's Express","12-1"," 9 ","9","FTL","Fed Biz"
"2021-07-06","IND","MAIDEN SPECIAL WEIGHT ","9","Devil's Messenger","10-1"," 2 ","2","FTL","Daredevil"
"2021-07-06","IND","MAIDEN SPECIAL WEIGHT ","9","Anubis","7-2"," 4 ","4","FTL","Nyquist"
"2021-07-06","IND","MAIDEN SPECIAL WEIGHT ","9","Sting Like Abby","2-1"," 6 ","6","FTL","Flatter"
"2021-07-06","IND","MAIDEN SPECIAL WEIGHT ","9","Current Climate","20-1"," 8 ","8","FTL","Raison d'Etat"
"2021-07-06","IND","MAIDEN ","11","Saina Be First","30-1","11 ","11","FTL","Jazz Be First"
"2021-07-06","LAD","MAIDEN SPECIAL WEIGHT ","5","Anita's Vision","6-1"," 1 ","1","FTL","Court Vision"
"2021-07-06","LAD","MAIDEN SPECIAL WEIGHT ","5","Queen Kinley","10-1"," 3 ","3","FTL","Lookin At Lucky"
"2021-07-06","LAD","MAIDEN SPECIAL WEIGHT ","5","Morewickedthanless","5-1"," 4 ","4","FTL","Wicked Strong"
"2021-07-06","LAD","MAIDEN SPECIAL WEIGHT ","5","Easy Is Good","12-1"," 6 ","6","FTL","Klimt"
"2021-07-06","LAD","MAIDEN CLAIMING($12,500) ","7","Thirteen Lies","12-1"," 4 ","4","FTL","Liaison"
"2021-07-06","LAD","MAIDEN CLAIMING($12,500) ","7","Princesa Ann","5-1"," 6 ","6","FTL","Pomatini"
"2021-07-06","MNR","MAIDEN SPECIAL WEIGHT ","4","Blind Justice","2-1"," 4 ","4","FTL","Gauntlet"
"2021-07-06","MNR","MAIDEN SPECIAL WEIGHT ","4","Nth Power","10-1"," 5 ","5","FTL","Dominus"
"2021-07-06","PEN","MAIDEN CLAIMING($14,000) ","3","Frost Warrior","5-1"," 4 ","4","FTL","Poseidon's Warrior"
"2021-07-06","PID","MAIDEN CLAIMING($15,000) ","2","Slurpy","10-1"," 7 ","7","FTL","Honor Code"
"2021-07-06","PID","MAIDEN SPECIAL WEIGHT ","5","Harrow","5-1","12 ","12","FTL","Lea"
"2021-07-06","PRX","WAIVER MAIDEN CLAIMING($20,000) ","2","Robert's Luxury","6-1"," 3 ","3","FTL","Shanghai Bobby"
"2021-07-06","PRX","MAIDEN CLAIMING($30,000) ","4","Left Blank","12-1"," 9 ","9","FTL","Seville*Ger"
"2021-07-06","TDN","MAIDEN CLAIMING($5,000) ","2","Tiwaz","6-1"," 8 ","8","FTL","Baletmeister"
