"Track","RaceNumber","HorsesRunning"
"DED","1","9"
"DED","3","9"
"DED","6","9"
"DED","7","9"
"DED","8","12"
"DED","9","10"
"GP","1","9"
"GP","3","9"
"GP","5","16"
"GP","6","9"
"GP","8","9"
"HOU","1","9"
"HOU","2","10"
"HOU","3","9"
"HOU","4","10"
"HOU","5","10"
"HOU","6","12"
"HOU","7","9"
"HOU","8","10"
"HOU","9","10"
"LAD","5","10"
"MVR","7","9"
"PEN","3","10"
"PRX","4","11"
"PRX","7","13"
"PRX","8","11"
"PRX","11","11"
"TAM","3","13"
"TAM","5","9"
"TAM","7","12"
"TAM","9","11"
"TUP","1","12"
"TUP","6","10"
"TUP","7","10"
"TUP","8","10"
