"Track","RaceNumber","HorsesRunning"
"BTP","7","10"
"CBY","5","11"
"CBY","7","9"
"DED","1","10"
"DED","2","10"
"DED","4","10"
"DED","5","9"
"DED","6","10"
"DED","7","10"
"DED","8","10"
"DED","9","10"
"DEL","3","13"
"DEL","5","14"
"DEL","7","14"
"DEL","9","9"
"EVD","3","10"
"EVD","4","10"
"EVD","5","9"
"EVD","7","10"
"FL","8","9"
"IND","6","14"
"IND","7","14"
"IND","8","10"
"IND","9","14"
"IND","10","10"
"IND","11","12"
"LAD","3","11"
"LAD","6","10"
"MNR","1","9"
"MNR","2","13"
"PEN","2","9"
"PEN","3","9"
"PEN","6","10"
"PRX","4","10"
"PRX","8","10"
"PRX","9","12"
"PRX","11","14"
"TDN","2","9"
"TDN","7","12"
"WRD","2","12"
"WRD","5","10"
"WRD","8","11"
"WRD","10","10"
