"Track","RaceNumber","HorsesRunning"
"AZD","8","9"
"BTP","3","10"
"BTP","7","11"
"CBY","3","9"
"CBY","4","9"
"CBY","6","9"
"CBY","8","10"
"CBY","9","10"
"CBY","10","10"
"CBY","11","9"
"CNL","1","9"
"CNL","4","9"
"CNL","5","12"
"CNL","8","12"
"CNL","9","12"
"DEL","3","10"
"DEL","5","12"
"DEL","6","11"
"DEL","7","12"
"EVD","3","9"
"EVD","4","9"
"EVD","5","10"
"FL","4","10"
"FL","6","9"
"FL","7","9"
"FL","9","9"
"IND","5","9"
"IND","6","10"
"IND","7","9"
"IND","8","11"
"IND","10","12"
"MNR","1","9"
"MNR","2","9"
"PEN","3","12"
"PEN","4","11"
"PEN","8","9"
"PID","5","9"
"PID","8","10"
"SAR","7","12"
"SAR","9","9"
"SAR","10","12"
