"Track","RaceNumber","HorsesRunning"
"AQU","5","9"
"AQU","8","9"
"AQU","9","9"
"EQC","2","9"
"EQC","3","12"
"EQC","4","9"
"FG","3","12"
"FG","4","9"
"FG","5","9"
"FG","6","10"
"FG","7","10"
"FG","8","14"
"FG","9","13"
"FG","10","13"
"FG","12","12"
"FON","1","10"
"FON","3","10"
"FON","4","10"
"FON","5","10"
"FON","6","10"
"FON","7","10"
"FON","10","10"
"GG","6","9"
"GG","7","9"
"GG","8","9"
"GG","9","9"
"GP","1","14"
"GP","3","9"
"GP","6","9"
"GP","8","9"
"GP","9","10"
"GP","12","13"
"HOU","3","10"
"HOU","6","9"
"HOU","7","9"
"HOU","11","12"
"LAD","7","9"
"MVR","5","9"
"MVR","6","12"
"MVR","8","9"
"OP","2","14"
"OP","4","11"
"OP","5","10"
"OP","6","12"
"OP","7","11"
"OP","8","13"
"OP","9","10"
"OP","11","10"
"RP","2","10"
"RP","4","9"
"RP","5","10"
"RP","6","10"
"RP","7","10"
"RP","9","9"
"RP","10","10"
"RP","11","10"
"RP","12","10"
"SA","9","12"
"TAM","6","10"
"TAM","8","10"
"TAM","9","10"
"TAM","10","12"
"TP","2","9"
"TP","3","11"
"TP","4","10"
"TP","5","10"
"TP","7","10"
"TP","8","14"
