"Track","RaceNumber","HorsesRunning"
"AQU","2","16"
"AQU","3","9"
"AQU","5","10"
"AQU","6","13"
"AQU","7","14"
"AQU","9","12"
"AQU","10","16"
"CD","4","9"
"CD","6","9"
"CD","7","11"
"CD","8","12"
"CD","10","12"
"CD","11","13"
"DMR","1","14"
"DMR","3","14"
"DMR","5","14"
"DMR","6","9"
"DMR","7","11"
"DMR","8","12"
"DMR","9","9"
"DMR","10","12"
"FG","4","11"
"FG","5","11"
"FG","6","11"
"FG","7","12"
"FG","8","12"
"FG","9","9"
"FG","10","16"
"HAW","1","10"
"HAW","3","11"
"HAW","5","10"
"HAW","6","9"
"HAW","7","9"
"HAW","8","13"
"LRL","2","9"
"LRL","5","9"
"LRL","6","9"
"LRL","7","12"
"LRL","8","12"
"LRL","9","9"
"MNR","1","9"
"MNR","2","9"
"MNR","5","11"
"MNR","7","9"
"MNR","8","9"
"MNR","9","13"
