"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2020-09-26","AP","1","All Weather Track","Oh So Terrible"," 1 ","1","6-1","Constantino Roman","Bradley Ross"
"2020-09-26","AP","1","All Weather Track","Hey Hey"," 2 ","2","30-1","Javier Tavares","Blanca Candelas"
"2020-09-26","AP","1","All Weather Track","O'Keeffe"," 3 ","3","5-2","Jareth Loveberry","Larry Rivelli"
"2020-09-26","AP","1","All Weather Track","Gray Owl"," 4 ","4","12-1","Jose Lopez","Larry Rivelli"
"2020-09-26","AP","1","All Weather Track","Puntsville"," 5 ","5","9-2","Victor Santiago","Michele Boyce"
"2020-09-26","AP","1","All Weather Track","Wildwood's Beauty"," 6 ","6","7-5","Christopher Emigh","Scott Becker"
"2020-09-26","AP","1","All Weather Track","Patsy J"," 7 ","7","10-1","Julio Felix","Timothy Austin"
"2020-09-26","AP","1","All Weather Track","Miz Blue"," 8 ","8","30-1","Juan Molina, Jr.","Scott Becker"
"2020-09-26","AP","1","All Weather Track","Superstar Diva"," 9 ","9","30-1","Edgar Perez","Blanca Candelas"
"2020-09-26","AP","2","All Weather Track","I Don't Want to Go"," 1 ","1","15-1","Olaf Hernandez","Antonio Meraz"
"2020-09-26","AP","2","All Weather Track","Shes Got Me Going"," 2 ","2","20-1","Carlos Ulloa","Fernando Bahena"
"2020-09-26","AP","2","All Weather Track","Wary Carrie"," 3 ","3","6-1","Javier Tavares","Lori Plasters"
"2020-09-26","AP","2","All Weather Track","Hunter's Hellcat"," 4 ","4","5-1","Constantino Roman","Hugh Robertson"
"2020-09-26","AP","2","All Weather Track","Sloaner"," 5 ","5","8-1","Jose Lopez","Chris Block"
"2020-09-26","AP","2","All Weather Track","Present of Hero"," 6 ","6","4-1","Julio Felix","Manny Perez"
"2020-09-26","AP","2","All Weather Track","Rare Action Attack"," 7 ","7","10-1","Jareth Loveberry","Vance Childers"
"2020-09-26","AP","2","All Weather Track","Amazing Annie"," 8 ","8","10-1","Francisco Giles","Mike McMillen"
"2020-09-26","AP","2","All Weather Track","Sharperthanme"," 9 ","9","10-1","Christopher Emigh","Liane Davis"
"2020-09-26","AP","2","All Weather Track","Rend Lake Baby","10 ","10","8-1","Charles Roberts","Harry Lynch"
"2020-09-26","AP","2","All Weather Track","Binding Time","11 ","11","5-1","Edgar Perez","Hugh Robertson"
"2020-09-26","AP","3","Turf","Vice Grip"," 1 ","1","8-1","Charles Roberts","Anthony Granitz"
"2020-09-26","AP","3","Turf","Aimara"," 2 ","2","2-1","Jose Lopez","Ignacio Correas, IV"
"2020-09-26","AP","3","Turf","Locash"," 3 ","3","12-1","Shannon Uske","Rodolfo Aguilar"
"2020-09-26","AP","3","Turf","Columbia Clipper"," 4 ","4","20-1","Jairo Rodriguez","Terry Young"
"2020-09-26","AP","3","Turf","Goodnight Irene"," 5 ","5","30-1","Lucky Mbatha","David Flores"
"2020-09-26","AP","3","Turf","Executive Time"," 6 ","6","9-2","Julio Felix","Eoin Harty"
"2020-09-26","AP","3","Turf","Uneeky"," 7 ","7","10-1","Javier Diego","Leonard Ellis"
"2020-09-26","AP","3","Turf","Seven Seventeen"," 8 ","8","10-1","Constantino Roman","Rodolfo Aguilar"
"2020-09-26","AP","3","Turf","Lilys From Paris"," 9 ","9","4-1","Jareth Loveberry","Ignacio Correas, IV"
"2020-09-26","AP","3","Turf","Magnitude Ten","10 ","10","8-1","Victor Santiago","Scott Becker"
"2020-09-26","AP","4","All Weather Track","Knockyourblockoff"," 1 ","1","8-1","Julio Felix","Manny Perez"
"2020-09-26","AP","4","All Weather Track","Dom the Bomb"," 2 ","2","6-1","Jareth Loveberry","Larry Rivelli"
"2020-09-26","AP","4","All Weather Track","Tio Chuy"," 3 ","3","30-1","Jairo Rodriguez","Antonio Meraz"
"2020-09-26","AP","4","All Weather Track","Grey Mask"," 4 ","4","4-1","Javier Tavares","Leonard Slager"
"2020-09-26","AP","4","All Weather Track","Gentleman Richie"," 5 ","5","8-1","Juan Molina, Jr.","Steve Manley"
"2020-09-26","AP","4","All Weather Track","Sequins Storm"," 6 ","6","7-2","Christopher Emigh","Roger Brueggemann"
"2020-09-26","AP","4","All Weather Track","Minister's Glory"," 7 ","7","6-1","Carlos Ulloa","Joel Campbell"
"2020-09-26","AP","4","All Weather Track","Peteizum"," 8 ","8","30-1","Cory Orm","Teddy Randazzo"
"2020-09-26","AP","4","All Weather Track","Greeleys Ice"," 9 ","9","12-1","Angel Reyes","Barr Inman"
