"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-05-11","DED","MAIDEN ","1","Bonafyde","12-1"," 4 ","4","FTL","Heza Fast Dash"
"2021-05-11","DED","MAIDEN ","1","Kingofthewinds","20-1"," 5 ","5","FTL","Furyofthewind"
"2021-05-11","DED","MAIDEN ","1","Jj Carter","8-1"," 8 ","8","FTL","Carters Cartel"
"2021-05-11","DED","MAIDEN ","1","Andalay Tee Chic","8-1"," 9 ","9","FTL","Tee Cos"
"2021-05-11","DED","MAIDEN ","1","Louisiana Charlie","10-1","10 ","10","FTL","The Louisiana Cartel"
"2021-05-11","DED","TRIALS ","2","Orient Xpress","9-2"," 2 ","2","FTL","Freighttrain B"
"2021-05-11","DED","TRIALS ","2","Regal Runaway","6-1"," 5 ","5","FTL","Ocean Runaway"
"2021-05-11","DED","TRIALS ","3","Bolde","8-1"," 1 ","1","FTL","Duponte"
"2021-05-11","DED","TRIALS ","3","Revelri","5-1"," 2 ","2","FTL","Freighttrain B"
"2021-05-11","DED","TRIALS ","3","Recanpago Jess","8-1"," 3 ","3","FTL","Adriannas Jess"
"2021-05-11","DED","TRIALS ","3","Apollitical B Sea","20-1"," 7 ","7","FTL","Apollitical Blood"
"2021-05-11","DED","TRIALS ","3","Bp Tres Eagles","15-1"," 8 ","8","FTL","Moonin the Eagle"
"2021-05-11","DED","TRIALS ","3","Corona19","10-1"," 9 ","9","FTL","Open Me a Corona"
"2021-05-11","DED","TRIALS ","4","Coco Moon Eagle","20-1"," 1 ","1","FTL","Moonin the Eagle"
"2021-05-11","DED","TRIALS ","4","Moon and Hearts","20-1"," 2 ","2","FTL","Moonin the Eagle"
"2021-05-11","DED","TRIALS ","4","My Prize Ruby","12-1"," 4 ","4","FTL","First Prize Boston"
"2021-05-11","DED","TRIALS ","4","Bigg Daddys Bac","6-1"," 6 ","6","FTL","Big Daddy Cartel"
"2021-05-11","DED","TRIALS ","5","Corona Three Chicks","10-1"," 2 ","2","FTL","Kiptys Ace"
"2021-05-11","DED","TRIALS ","5","Is Seperate Flyer","20-1"," 3 ","3","FTL","Inseperable"
"2021-05-11","DED","TRIALS ","5","Mornin Train","7-2"," 4 ","4","FTL","Freighttrain B"
"2021-05-11","DED","TRIALS ","5","Chicks Little Kitty","20-1"," 7 ","7","FTL","Country Chicks Man"
"2021-05-11","DED","TRIALS ","6","Tdz Dash for Cash","8-1"," 1 ","1","FTL","Down N Dash"
"2021-05-11","DED","TRIALS ","6","Doc McCrocklin","7-2"," 4 ","4","FTL","Dash Master Jess"
"2021-05-11","DED","TRIALS ","6","Dynasty Creek","15-1"," 5 ","5","FTL","Fdd Dynasty"
"2021-05-11","DED","TRIALS ","6","Lucero Bodacios Dash","20-1"," 6 ","6","FTL","Bodacious Dash"
"2021-05-11","DED","TRIALS ","6","Ali Destiny","15-1"," 8 ","8","FTL","Fdd Dynasty"
"2021-05-11","DED","TRIALS ","7","Td Candy","10-1"," 1 ","1","FTL","Tempting Dash"
"2021-05-11","DED","TRIALS ","7","Nsm Tw Slew","15-1"," 2 ","2","FTL","Jess Louisiana Blue"
"2021-05-11","DED","TRIALS ","7","First Moon Scandal","8-1"," 6 ","6","FTL","First Moonflash"
"2021-05-11","DED","TRIALS ","7","Relentless John","15-1"," 7 ","7","FTL","Hes Relentless"
"2021-05-11","DED","TRIALS ","7","Carter Rhodes","15-1"," 8 ","8","FTL","Carters Cartel"
"2021-05-11","DED","TRIALS ","7","Moonin Senoritas","5-1"," 9 ","9","FTL","Moonin the Eagle"
"2021-05-11","DED","TRIALS ","8","Finalmoonform","8-1"," 1 ","1","FTL","First Moonflash"
"2021-05-11","DED","TRIALS ","8","Ra Special Runway","6-1"," 2 ","2","FTL","Sir Runaway Dash"
"2021-05-11","DED","TRIALS ","8","Rainbow Tales","5-2"," 3 ","3","FTL","Wagon Tales"
"2021-05-11","DED","TRIALS ","8","Diamante Sign Jess","15-1"," 5 ","5","FTL","Adriannas Jess"
"2021-05-11","DED","TRIALS ","8","Jess a Revenant","8-1"," 6 ","6","FTL","A Revenant"
"2021-05-11","DED","TRIALS ","8","Cottonpickintrain","12-1"," 9 ","9","FTL","Freighttrain B"
"2021-05-11","DED","MAIDEN ","9","Heza Piloto","10-1"," 6 ","6","FTL","Mr Piloto"
"2021-05-11","DED","MAIDEN ","9","Openthiscorona de Oh","15-1"," 8 ","8","FTL","Open Me a Corona"
"2021-05-11","FL","MAIDEN CLAIMING($7,500) ","5","Mercedes Joe","8-1"," 6 ","6","FTL","Dr Large"
"2021-05-11","FP","MAIDEN SPECIAL WEIGHT ","7","Aunt Stella","8-1"," 4 ","4","FTL","Ghaaleb"
"2021-05-11","FP","MAIDEN SPECIAL WEIGHT ","7","Time Break","12-1"," 9 ","9","FTL","West Ranger"
"2021-05-11","IND","MAIDEN CLAIMING($10,000) ","2","Hickok","6-1"," 1 ","1","FTL","Data Link"
"2021-05-11","IND","MAIDEN CLAIMING($16,000) ","7","Corners Up","4-1","12 ","12","FTL","More Than Ready"
"2021-05-11","LAD","MAIDEN SPECIAL WEIGHT ","7","Our Sexy A. P.","7-2"," 2 ","2","FTL","Half Ours"
"2021-05-11","MNR","MAIDEN SPECIAL WEIGHT ","1","Authoritarian","4-1"," 2 ","2","FTL","English Channel"
"2021-05-11","PRX","WAIVER MAIDEN CLAIMING($20,000) ","3","Todd Goodling","8-1"," 3 ","3","FTL","Bustin Stones"
"2021-05-11","PRX","ALLOWANCE OPTIONAL CLAIMING($50,000) ","10","Kwist","6-1"," 6 ","6","FTL","Nyquist"
"2021-05-11","TDN","MAIDEN CLAIMING($7,500) ","3","Kitten'stinkinrich","6-1"," 3 ","3","FTL","William's Kitten"
"2021-05-11","WRD","MAIDEN SPECIAL WEIGHT ","2","Bayani County","6-1"," 2 ","2","FTL","Sebastian County"
"2021-05-11","WRD","MAIDEN SPECIAL WEIGHT ","2","Star Island Kitty","4-1"," 3 ","3","FTL","Justin Phillip"
"2021-05-11","WRD","MAIDEN SPECIAL WEIGHT ","2","Don't Touch My Man","7-2"," 5 ","5","FTL","Can the Man"
"2021-05-11","WRD","MAIDEN SPECIAL WEIGHT ","6","Naughty Natalie","5-1"," 1 ","1","FTL","Latent Heat"
"2021-05-11","WRD","MAIDEN SPECIAL WEIGHT ","6","You'reogoodgirl","7-2"," 6 ","6","FTL","Revolutionary"
