"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-08-30","ALB","MAIDEN ","2","Deal a Corona","10-1"," 1 ","1","FTL","Dealagame"
"2020-08-30","ALB","MAIDEN ","2","Abby Zoomin","10-1"," 3 ","3","FTL","Azoom"
"2020-08-30","ALB","MAIDEN ","2","New Jesse Yes","6-1"," 5 ","5","FTL","Jesse James Jr"
"2020-08-30","ALB","MAIDEN ","2","El Wareke","12-1"," 6 ","6","FTL","Osbaldo"
"2020-08-30","ALB","MAIDEN ","2","Tahiti Hocks","15-1"," 7 ","7","FTL","Kiss My Hocks"
"2020-08-30","ALB","MAIDEN ","2","Jess Kiss","8-1"," 9 ","9","FTL","Jess a Chicks"
"2020-08-30","ALB","MAIDEN CLAIMING($15,000) ","3","Middlemarch Girl","10-1"," 5 ","5","FTL","Tf Featured Effort"
"2020-08-30","ALB","ALLOWANCE ","6","Dramatic Eclipse","6-1"," 6 ","6","FTL","Choovie Do Dash"
"2020-08-30","ALB","MAIDEN SPECIAL WEIGHT ","10","Pow Wow","8-1"," 6 ","6","FTL","Pro Prado"
"2020-08-30","ALB","MAIDEN SPECIAL WEIGHT ","10","Thatgirl'sonfire","10-1"," 8 ","8","FTL","Touchdown Ky"
"2020-08-30","ALB","MAIDEN SPECIAL WEIGHT ","10","Diabolical Wildcat","6-1","10 ","10","FTL","Diabolical"
"2020-08-30","DMR","MAIDEN CLAIMING($20,000) ","8","Mr Show Off","20-1"," 7 ","7","FTL","Unusual Heatwave"
"2020-08-30","GP","MAIDEN SPECIAL WEIGHT ","5","Immersion","5-2"," 1 ","1","FTL","Brooks 'n Down"
"2020-08-30","GP","MAIDEN SPECIAL WEIGHT ","5","No More Business","15-1"," 4 ","4","FTL","Itsmyluckyday"
"2020-08-30","GP","MAIDEN CLAIMING($14,000) ","11","Fina","4-1"," 2 ","2","FTL","Congrats"
"2020-08-30","LA","MAIDEN CLAIMING($3,500) ","2","Didyouthinktopray","7-2"," 2 ","2","FTL","Truest Legend"
"2020-08-30","LA","MAIDEN CLAIMING($6,250) ","6","Worldly Prize","10-1"," 3 ","3","FTL","First Prize Stone"
"2020-08-30","LA","MAIDEN CLAIMING($6,250) ","6","Four Twenty","5-2"," 4 ","4","FTL","Eddie Ray Vaughan"
"2020-08-30","MNR","MAIDEN SPECIAL WEIGHT ","1","Gran Edition","20-1"," 5 ","5","FTL","First Dude"
"2020-08-30","MTH","MAIDEN SPECIAL WEIGHT ","4","Rockin With Lucky","5-1"," 2 ","2","FTL","Lookin At Lucky"
"2020-08-30","MTH","MAIDEN SPECIAL WEIGHT ","4","P J's Ego","10-1"," 3 ","3","FTL","Freud"
"2020-08-30","MTH","MAIDEN SPECIAL WEIGHT ","6","Wild Czar","8-1"," 4 ","4","FTL","Offlee Wild"
"2020-08-30","RUI","MAIDEN SPECIAL WEIGHT ","2","Big Old Lone Star","5-2"," 3 ","3","FTL","Marking"
"2020-08-30","RUI","MAIDEN SPECIAL WEIGHT ","2","Sexy Proposal","8-1"," 4 ","4","FTL","Rapper S S"
"2020-08-30","RUI","MAIDEN SPECIAL WEIGHT ","2","Destiny Who","7-2"," 5 ","5","FTL","Abstraction"
"2020-08-30","RUI","MAIDEN SPECIAL WEIGHT ","2","Run Like Kate","6-1"," 7 ","7","FTL","Stellar Rain"
