"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-12-07","EVD","1","Dirt","Tdz Playboy"," 1 ","1","9-5","David Alvarez","Kenneth Roberts, Sr."
"2021-12-07","EVD","1","Dirt","Wild as You Too"," 2 ","2","2-1","Gilbert Ortiz","Vann Haywood"
"2021-12-07","EVD","1","Dirt","Devins Secret Jet"," 3 ","3","10-1","Jose Rodriguez","Roy Roberts"
"2021-12-07","EVD","1","Dirt","Shesabadmoonrising"," 4 ","4","7-2","Jasiel Aquino","Kenneth Weeks"
"2021-12-07","EVD","1","Dirt","Fanci Guns"," 5 ","5","5-1","Leonardo Rodriguez","Manuel Macias"
"2021-12-07","EVD","1","Dirt","Sf Hold Tight"," 6 ","6","15-1","Noe Castaneda","Phillip Calais, Jr."
"2021-12-07","EVD","2","Dirt","Struttinmyjewelsoff"," 1 ","1","3-1","Floriberto Maldonado","Ayde Garza"
"2021-12-07","EVD","2","Dirt","Heza Dash Faster"," 2 ","2","4-1","Noe Castaneda","Jose Amaya"
"2021-12-07","EVD","2","Dirt","Patriot Mountain"," 3 ","3","5-2","Rolando Cabrera","Hance Robbins, Jr."
"2021-12-07","EVD","2","Dirt","Mr Desert Streak"," 4 ","4","2-1","Ubaldo Luna","Trey Ellis"
"2021-12-07","EVD","2","Dirt","Mista Jb"," 5 ","5","15-1","Connor Balthazar","T. Balthazar"
"2021-12-07","EVD","2","Dirt","Louisiana Flyboy"," 6 ","6","8-1","Luciano Duenez","Josue Huitron"
"2021-12-07","EVD","3","Dirt","Uno Ima Train"," 1 ","1","5-1","Juan Garcia","Salvador Flores"
"2021-12-07","EVD","3","Dirt","Logans Fast Game"," 2 ","2","5-2","Noe Castaneda","Leonel Hernandez"
"2021-12-07","EVD","3","Dirt","Check Coltons Wagon"," 3 ","3","3-1","David Alvarez","Raul Rodriguez"
