"Track","RaceNumber","HorsesRunning"
"IND","2","14"
"IND","3","12"
"IND","4","11"
"IND","5","14"
"IND","7","9"
"IND","8","14"
"IND","9","14"
"IND","10","11"
"MNR","1","10"
"MNR","2","14"
"MNR","4","9"
"MNR","5","9"
"MNR","6","10"
"MNR","8","13"
"MNR","9","11"
"PRX","2","9"
"PRX","3","9"
"PRX","4","14"
"PRX","5","11"
"PRX","6","10"
"PRX","7","9"
"PRX","8","16"
"PRX","9","9"
"PRX","10","15"
"RP","2","11"
"RP","4","9"
"RP","5","14"
"RP","7","9"
"RP","9","11"
"RP","10","12"
