"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-05-14","AP","MAIDEN CLAIMING($20,000) ","3","Global Monopoly","10-1"," 1 ","1","FTL","Baletmeister"
"2021-05-14","AP","MAIDEN CLAIMING($30,000) ","5","Ringintheyear","12-1"," 4 ","4","FTL","Where's the Ring"
"2021-05-14","BEL","ALLOWANCE OPTIONAL CLAIMING($100,000) ","3","Reux (GB)","5-1"," 2 ","2","FTL","Dansili*GB"
"2021-05-14","BEL","MAIDEN SPECIAL WEIGHT ","4","Southern Flag","5-1"," 1 ","1","FTL","Union Rags"
"2021-05-14","BEL","MAIDEN SPECIAL WEIGHT ","4","Ghostconqueror","15-1"," 7 ","7","FTL","Ghostzapper"
"2021-05-14","BEL","ALLOWANCE OPTIONAL CLAIMING($45,000) ","7","Rossa Veloce","8-1"," 2 ","2","FTL","Girolamo"
"2021-05-14","BEL","MAIDEN CLAIMING($40,000) ","9","Trisaetum","5-1"," 1 ","1","FTL","Tiznow"
"2021-05-14","BTP","MAIDEN SPECIAL WEIGHT ","1","Come See About It","4-1"," 4 ","4","FTL","Graydar"
"2021-05-14","BTP","MAIDEN CLAIMING($5,000) ","4","War Doctor","7-2"," 5 ","5","FTL","Mshawish"
"2021-05-14","BTP","MAIDEN CLAIMING($5,000) ","5","La Mosca","20-1"," 4 ","4","FTL","Musketier*Ger"
"2021-05-14","BTP","MAIDEN CLAIMING($5,000) ","5","Inca Angel","12-1"," 8 ","8","FTL","Hit It a Bomb"
"2021-05-14","BTP","MAIDEN SPECIAL WEIGHT ","7","Permission","4-1"," 4 ","4","FTL","Curlin"
"2021-05-14","BTP","MAIDEN SPECIAL WEIGHT ","7","Kiss Me If You Can","8-1"," 5 ","5","FTL","Concord Point"
"2021-05-14","BTP","MAIDEN SPECIAL WEIGHT ","7","Pao de Queijo","15-1"," 8 ","8","FTL","Commissioner"
"2021-05-14","EQC","MAIDEN CLAIMING($5,000) ","4","That's My Story","9-5"," 6 ","6","FTL","Boat Trip"
"2021-05-14","EVD","MAIDEN CLAIMING($15,000) ","5","Seehoss","20-1"," 2 ","2","FTL","Awesome Bet"
"2021-05-14","EVD","MAIDEN CLAIMING($15,000) ","5","Lundi","8-1"," 5 ","5","FTL","Awesome Bet"
"2021-05-14","EVD","MAIDEN CLAIMING($12,500) ","9","Windsor Academy","15-1"," 1 ","1","FTL","Temple City"
"2021-05-14","GG","MAIDEN CLAIMING($5,000) ","8","That's My Story","9-5"," 6 ","6","FTL","Boat Trip"
"2021-05-14","GP","MAIDEN CLAIMING($20,000) ","6","Money Runner","9-2"," 2 ","2","FTL","Uncaptured"
"2021-05-14","GP","ALLOWANCE OPTIONAL CLAIMING($16,000) ","7","Jirafales","8-1"," 2 ","2","FTL","Social Inclusion"
"2021-05-14","GP","MAIDEN SPECIAL WEIGHT ","8","Curong","20-1"," 2 ","2","FTL","Curlin"
"2021-05-14","GP","ALLOWANCE OPTIONAL CLAIMING($75,000) ","9","Queen Domina","12-1"," 7 ","7","FTL","Dominus"
"2021-05-14","HOU","MAIDEN CLAIMING($5,000) ","2","Divided Paradise","12-1"," 6 ","6","FTL","Divide the Cash"
"2021-05-14","HOU","MAIDEN CLAIMING($5,000) ","2","Rock On Cooper","10-1"," 8 ","8","FTL","Rock Solid Jess"
"2021-05-14","HOU","MAIDEN ","4","Fabulously Stolen","15-1"," 2 ","2","FTL","One Fabulous Eagle"
"2021-05-14","HOU","MAIDEN ","4","Zaxo 13","7-2"," 3 ","3","FTL","One Sweet Jess"
"2021-05-14","HOU","MAIDEN ","4","Santi Corona","6-1"," 6 ","6","FTL","Big Daddy Cartel"
"2021-05-14","HOU","MAIDEN ","4","Win the Prize","12-1"," 8 ","8","FTL","Prized Wagon"
"2021-05-14","HOU","MAIDEN ","4","Move in the Train","20-1"," 9 ","9","FTL","Man On the Move"
"2021-05-14","HOU","MAIDEN ","4","Jess Sugar","10-1","10 ","10","FTL","One Sweet Jess"
"2021-05-14","LS","MAIDEN CLAIMING($6,250) ","5","Windblown Tree","30-1"," 7 ","7","FTL","Bent Tree"
"2021-05-14","LS","MAIDEN SPECIAL WEIGHT ","8","Rebecca G","9-2"," 1 ","1","FTL","Custom for Carlos"
"2021-05-14","LS","MAIDEN SPECIAL WEIGHT ","8","Sea of Life","15-1"," 2 ","2","FTL","Eagle"
"2021-05-14","LS","MAIDEN SPECIAL WEIGHT ","8","Furka Pass","12-1"," 3 ","3","FTL","Klimt"
"2021-05-14","LS","MAIDEN SPECIAL WEIGHT ","8","Shes Naked","20-1"," 4 ","4","FTL","Lunarpal"
"2021-05-14","LS","MAIDEN SPECIAL WEIGHT ","8","Dial Ten for G","5-1"," 6 ","6","FTL","Dialed In"
"2021-05-14","LS","MAIDEN SPECIAL WEIGHT ","8","Restless Eyes","3-1"," 7 ","7","FTL","Midshipman"
"2021-05-14","LS","MAIDEN SPECIAL WEIGHT ","8","Eagle Express","7-2"," 8 ","8","FTL","Eagle"
"2021-05-14","PIM","WAIVER MAIDEN CLAIMING($35,000) ","3","Hankie Pank","20-1"," 2 ","2","FTL","Air Force Blue"
"2021-05-14","PIM","WAIVER MAIDEN CLAIMING($35,000) ","3","Digital Dream","8-1"," 3 ","3","FTL","Lemon Drop Kid"
