"Track","RaceNumber","HorsesRunning"
"ALB","1","12"
"ALB","2","12"
"ALB","3","12"
"ALB","4","12"
"ALB","6","12"
"ALB","7","10"
"ALB","8","11"
"ALB","9","12"
"ALB","10","9"
"ALB","11","12"
"AP","2","10"
"AP","3","11"
"AP","4","10"
"AP","5","11"
"AP","6","14"
"AP","7","12"
"AP","8","11"
"BEL","2","10"
"BEL","4","9"
"BEL","7","16"
"BEL","9","13"
"BEL","10","15"
"CD","6","12"
"CD","10","9"
"CT","3","9"
"CT","5","9"
"CT","9","10"
"DEL","3","14"
"DEL","6","14"
"DEL","8","11"
"GG","4","9"
"GG","6","11"
"GG","8","9"
"GG","9","10"
"GG","10","11"
"GG","11","9"
"GP","1","16"
"GP","2","11"
"GP","4","14"
"GP","5","11"
"GP","6","13"
"GP","7","9"
"GP","9","10"
"GP","10","9"
"GP","11","9"
"GP","12","13"
"LA","6","9"
"LAD","1","14"
"LAD","2","12"
"LAD","3","14"
"LAD","4","13"
"LAD","5","12"
"LAD","6","14"
"LAD","7","13"
"LAD","8","14"
"LRL","2","13"
"LRL","6","14"
"LRL","8","14"
"LRL","9","16"
"LS","1","10"
"LS","3","9"
"LS","4","9"
"LS","6","10"
"LS","7","10"
"LS","8","10"
"LS","9","10"
"LS","10","10"
"LS","11","10"
"LS","12","10"
"MTH","1","12"
"MTH","4","13"
"MTH","5","9"
"MTH","6","12"
"MTH","7","9"
"MTH","8","13"
"MTH","9","9"
"MTH","10","14"
"MTH","11","10"
"MTH","12","12"
"PRM","7","9"
"PRM","9","10"
"RP","2","12"
"RP","3","9"
"RP","4","12"
"RP","5","9"
"RP","6","12"
"RP","7","13"
"RP","9","9"
"SWF","1","10"
"SWF","2","10"
"SWF","3","9"
"SWF","9","10"
"SWF","10","10"
"WRD","3","9"
"WRD","4","10"
"WRD","5","9"
"WRD","8","10"
"WRD","9","10"
"WRD","10","10"
"WRD","11","10"
