"Track","RaceNumber","HorsesRunning"
"BTP","6","9"
"BTP","8","9"
"DEL","3","14"
"DEL","4","9"
"DEL","6","14"
"EMD","8","9"
"EMD","9","10"
"FL","4","9"
"FL","5","15"
"FL","6","10"
"FL","8","14"
"GPW","3","16"
"GPW","5","16"
"GPW","6","11"
"GPW","7","11"
"GPW","8","12"
"IND","2","9"
"IND","4","10"
"IND","5","10"
"IND","7","14"
"IND","8","11"
"IND","9","14"
"IND","10","12"
"KEE","3","11"
"KEE","5","16"
"KEE","7","11"
"KEE","8","13"
"MED","1","14"
"MED","3","9"
"MED","5","10"
"MED","7","10"
"MED","9","13"
"MED","10","9"
"MNR","1","14"
"MNR","2","10"
"MNR","3","9"
"MNR","5","12"
"MNR","9","11"
"MTH","1","14"
"MTH","3","9"
"MTH","5","10"
"MTH","7","10"
"MTH","9","13"
"MTH","10","9"
"PEN","1","12"
"PEN","3","11"
"PID","2","10"
"PID","4","12"
"PID","5","10"
"PID","8","14"
"PRX","2","10"
"PRX","4","9"
"PRX","7","11"
"PRX","8","9"
"PRX","9","14"
"PRX","10","11"
"RP","2","11"
"RP","4","13"
"RP","5","14"
"RP","6","12"
"RP","7","12"
"RP","9","10"
"TDN","7","9"
"ZIA","1","12"
"ZIA","2","9"
"ZIA","3","12"
"ZIA","4","12"
"ZIA","5","12"
"ZIA","6","12"
"ZIA","7","9"
"ZIA","8","12"
"ZIA","9","10"
"ZIA","10","12"
