"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-08-01","AP","MAIDEN SPECIAL WEIGHT ","5","Dastardly Deeds","3-1"," 1 ","1","FTL","Warrior's Reward"
"2021-08-01","AP","MAIDEN SPECIAL WEIGHT ","5","Magna Lee","6-1"," 7 ","7","FTL","Brave 'n Away"
"2021-08-01","AP","MAIDEN SPECIAL WEIGHT ","8","Dressed","4-1"," 5 ","5","FTL","More Than Ready"
"2021-08-01","AP","MAIDEN SPECIAL WEIGHT ","8","Clever Kitten","6-1"," 9 ","9","FTL","Tiznow"
"2021-08-01","AP","MAIDEN SPECIAL WEIGHT ","8","Force of Inertia","20-1","10 ","10","FTL","Cupid"
"2021-08-01","AP","MAIDEN SPECIAL WEIGHT ","8","Sweet N Sassy","8-1","11 ","11","FTL","Morning Line"
"2021-08-01","CBY","CLAIMING($10,000) ","5","Hard to Park","15-1","12 ","12","FTL","Divine Park"
"2021-08-01","DMR","ALLOWANCE OPTIONAL CLAIMING($40,000) ","1","Queengol","5-1"," 1 ","1","FTL","Flashback"
"2021-08-01","DMR","ALLOWANCE OPTIONAL CLAIMING($40,000) ","1","Forest Caraway","5-1"," 3 ","3","FTL","Bodemeister"
"2021-08-01","DMR","MAIDEN SPECIAL WEIGHT ","4","Brazilian Secret (IRE)","12-1"," 3 ","3","FTL","French Navy*GB"
"2021-08-01","DMR","MAIDEN SPECIAL WEIGHT ","4","Leisurewear (IRE)","7-2"," 6 ","6","FTL","Kodiac*GB"
"2021-08-01","DMR","MAIDEN SPECIAL WEIGHT ","4","M Is for Magic","6-1","10 ","10","FTL","Magician*Ire"
"2021-08-01","DMR","ALLOWANCE OPTIONAL CLAIMING($20,000) ","8","Ascot Storm","12-1","11 ","11","FTL","Shackleford"
"2021-08-01","GP","MAIDEN CLAIMING($35,000) ","4","Captain","8-1"," 8 ","8","FTL","Khozan"
"2021-08-01","GP","ALLOWANCE OPTIONAL CLAIMING($75,000) ","5","Big Thorn","7-2"," 1 ","1","FTL","The Big Beast"
"2021-08-01","GP","MAIDEN CLAIMING($16,000) ","11","Allsystemsareago","6-1","10 ","10","FTL","The Big Beast"
"2021-08-01","MTH","MAIDEN CLAIMING($20,000) ","3","Satisfy U","3-1"," 3 ","3","FTL","Star Guitar"
"2021-08-01","MTH","MAIDEN CLAIMING($20,000) ","3","Isabella's Glory","5-2"," 5 ","5","FTL","Lea"
"2021-08-01","MTH","MAIDEN CLAIMING($20,000) ","3","Don't Tell Grandma","4-1"," 7 ","7","FTL","Midnight Storm"
"2021-08-01","MTH","MAIDEN CLAIMING($25,000) ","4","El Pecado","15-1","10 ","10","FTL","Summer Front"
"2021-08-01","MTH","MAIDEN CLAIMING($14,000) ","8","Will too Shy","3-1","10 ","10","FTL","Will Take Charge"
"2021-08-01","MTH","Colleen S.","10","Tizplenty","7-2"," 2 ","2","FTL","Speightstown"
"2021-08-01","MTH","Colleen S.","10","Chi Town Lady","3-1"," 3 ","3","FTL","Verrazano"
"2021-08-01","MTH","Colleen S.","10","Miss Alacrity","5-2"," 6 ","6","FTL","Munnings"
"2021-08-01","MTH","Colleen S.","10","Lady G","15-1"," 8 ","8","FTL","Into Mischief"
"2021-08-01","PIM","MAIDEN SPECIAL WEIGHT ","7","Alpha Zulu","6-1"," 5 ","5","FTL","Shanghai Bobby"
"2021-08-01","RUI","MAIDEN ","1","Mitey Keymeera","20-1"," 2 ","2","FTL","A Revenant"
"2021-08-01","RUI","MAIDEN ","1","Secret Romeo","8-1","10 ","10","FTL","Corona Cartel"
"2021-08-01","RUI","MAIDEN CLAIMING($7,500) ","12","Truezer","7-5"," 6 ","6","FTL","Monterey Jazz"
"2021-08-01","SAR","MAIDEN CLAIMING($50,000) ","1","River Redemption","12-1","6  ","5","FTL","Pioneerof the Nile"
"2021-08-01","SAR","MAIDEN CLAIMING($50,000) ","1","Chevauchee","30-1","8  ","7","FTL","Ironicus"
"2021-08-01","SAR","ALLOWANCE OPTIONAL CLAIMING($80,000) ","6","Amniarix","5-1","10 ","10","FTL","Speightstown"
"2021-08-01","SAR","MAIDEN CLAIMING($25,000) ","10","Elusive Site","5-1"," 5 ","5","FTL","Liam's Map"
"2021-08-01","SAR","MAIDEN CLAIMING($25,000) ","10","Unlock","20-1","11 ","11","FTL","Congrats"
"2021-08-01","SAR","MAIDEN CLAIMING($25,000) ","10","Lass","30-1","13 ","13","FTL","Race Day"
"2021-08-01","SAR","MAIDEN CLAIMING($25,000) ","10","Moon Over Ny","15-1","16 ","16","FTL","Air Force Blue"
