"Track","RaceNumber","HorsesRunning"
"BEL","3","10"
"BEL","5","9"
"BEL","6","12"
"BEL","8","10"
"BEL","9","12"
"BTP","6","9"
"BTP","8","12"
"CD","3","9"
"CD","5","15"
"CD","8","9"
"CD","10","13"
"CD","11","9"
"CT","6","9"
"CT","7","9"
"CT","8","10"
"EVD","1","12"
"EVD","2","12"
"EVD","3","10"
"EVD","4","13"
"EVD","5","11"
"EVD","6","11"
"EVD","7","9"
"EVD","8","10"
"GG","6","9"
"GP","5","10"
"GP","8","10"
"HOU","1","10"
"HOU","2","10"
"HOU","4","10"
"HOU","5","10"
"HOU","6","10"
"HOU","7","10"
"HOU","8","10"
"HOU","9","9"
"HOU","10","10"
"LS","5","12"
"LS","6","9"
"LS","8","10"
"OP","1","10"
"OP","2","9"
"OP","3","9"
"OP","4","9"
"OP","5","9"
"OP","7","14"
"OP","9","12"
"PIM","5","11"
"PIM","6","9"
"RP","3","10"
"RP","4","10"
"RP","5","10"
"RP","7","9"
"RP","8","9"
"RP","9","9"
"RP","10","10"
"RP","11","10"
"RP","12","10"
"TUP","2","11"
"TUP","9","9"
"TUP","10","12"
"TUP","11","10"
