"Track","RaceNumber","HorsesRunning"
"ALB","1","10"
"ALB","2","10"
"ALB","3","12"
"ALB","4","10"
"ALB","5","11"
"ALB","6","12"
"ALB","7","9"
"BTP","6","9"
"BTP","8","9"
"CBY","3","9"
"CBY","4","9"
"CBY","6","9"
"CBY","8","10"
"CBY","11","11"
"CBY","12","10"
"CT","7","10"
"DEL","3","9"
"DEL","5","12"
"DEL","7","10"
"DEL","9","9"
"EVD","9","10"
"FL","8","11"
"IND","5","9"
"IND","6","11"
"IND","7","11"
"IND","8","11"
"IND","9","13"
"IND","11","12"
"KD","1","11"
"KD","2","10"
"KD","3","13"
"KD","4","9"
"KD","5","13"
"KD","6","9"
"KD","7","16"
"KD","8","10"
"KD","9","11"
"KD","10","12"
"MNR","2","9"
"PEN","3","10"
"PID","5","9"
"PID","8","11"
"PRX","9","11"
"RP","2","10"
"RP","5","12"
"RP","7","10"
"RP","8","9"
"RP","9","9"
