"Track","RaceNumber","HorsesRunning"
"BEL","2","9"
"BEL","3","11"
"BEL","5","9"
"BEL","6","11"
"BEL","8","14"
"BEL","10","11"
"BTP","3","9"
"BTP","4","10"
"BTP","6","9"
"BTP","8","10"
"CT","4","9"
"CT","5","9"
"CT","8","9"
"CT","9","11"
"EQA","1","12"
"EQA","2","12"
"EQA","5","13"
"EQC","1","12"
"EQC","3","11"
"EVD","1","10"
"EVD","2","10"
"EVD","3","10"
"EVD","4","10"
"EVD","5","10"
"EVD","6","10"
"EVD","7","10"
"EVD","8","10"
"EVD","9","10"
"EVD","10","10"
"HAW","2","14"
"HAW","4","11"
"HAW","5","12"
"HAW","6","14"
"HAW","7","9"
"HAW","8","11"
"KEE","2","10"
"KEE","5","10"
"KEE","6","10"
"KEE","8","12"
"KEE","10","16"
"LA","1","9"
"LA","5","9"
"LA","8","10"
"PEN","1","9"
"PEN","3","10"
"PIM","1","14"
"PIM","4","11"
"PIM","6","10"
"PIM","8","12"
"PIM","9","9"
"PIM","10","13"
"PIM","11","9"
"RP","2","10"
"RP","4","11"
"RP","5","9"
"RP","6","9"
"RP","7","12"
"RP","9","10"
"SA","1","9"
"SA","4","12"
"SA","9","12"
"SA","10","11"
"WRD","4","10"
"WRD","6","10"
"WRD","7","10"
"WRD","9","9"
"WRD","11","10"
"WRD","12","9"
