"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-10-10","BEL","1","Turf","Forced Ranking","1  ","2","8-1","Jose Ortiz","Chad Brown"
"2021-10-10","BEL","1","Turf","Payback Period (IRE)","1A ","10","8-1","Manuel Franco","Chad Brown"
"2021-10-10","BEL","1","Turf","Parquetry","2  ","1","15-1","Dylan Davis","Barclay Tagg"
"2021-10-10","BEL","1","Turf","R Doc"," 3 ","3","30-1","Michael Luzzi","Rachael Keithan"
"2021-10-10","BEL","1","Turf","Verbal"," 4 ","4","3-1","Jose Ortiz","Chad Brown"
"2021-10-10","BEL","1","Turf","Galt"," 5 ","5","6-1","John Velazquez","William Mott"
"2021-10-10","BEL","1","Turf","Nyquest Nix"," 6 ","6","5-1","Kendrick Carmouche","Mark Casse"
"2021-10-10","BEL","1","Turf","Provocateur"," 7 ","7","7-2","Joel Rosario","Todd Pletcher"
"2021-10-10","BEL","1","Turf","Ruthenian"," 8 ","8","4-1","Jose Lezcano","Christophe Clement"
"2021-10-10","BEL","1","Turf","Skylander"," 9 ","9","12-1","Junior Alvarado","William Mott"
"2021-10-10","BEL","2","Dirt","Workingman's Dude"," 1 ","1","6-1","Jose Lezcano","John Terranova II"
"2021-10-10","BEL","2","Dirt","Heads Or Tails"," 2 ","2","12-1","Benjamin Hernandez","Cleveland Johnson"
"2021-10-10","BEL","2","Dirt","Illuminato"," 3 ","3","9-5","Manuel Franco","Brad Cox"
"2021-10-10","BEL","2","Dirt","Bustin Pietre"," 4 ","4","15-1","Kendrick Carmouche","Bruce Levine"
"2021-10-10","BEL","2","Dirt","Silver Samurai"," 5 ","5","5-2","Paco Lopez","Kelly Breen"
"2021-10-10","BEL","2","Dirt","Raw Courage"," 6 ","6","5-1","Javier Castellano","Jorge Abreu"
"2021-10-10","BEL","2","Dirt","Marie's Tuff Son"," 7 ","7","20-1","Eric Cancel","Gary Sciacca"
"2021-10-10","BEL","2","Dirt","Vision Board"," 8 ","8","12-1","Dylan Davis","Saffie Joseph, Jr."
"2021-10-10","BEL","2","Dirt","Hot Stepper"," 9 ","9","15-1","Charles Roberts","Charlton Baker"
"2021-10-10","BEL","3","Dirt","Speeding Kid"," 1 ","1","12-1","Jose Ortiz","Bonnie Lucas"
"2021-10-10","BEL","3","Dirt","Crea's Bklyn Law"," 2 ","2","6-1","Kendrick Carmouche","Michael Miceli"
"2021-10-10","BEL","3","Dirt","Confectioner"," 3 ","3","8-1","Heman Harkie","John Mc Allen"
"2021-10-10","BEL","3","Dirt","Aristocratic"," 4 ","4","9-2","Benjamin Hernandez","Gustavo Rodriguez"
"2021-10-10","BEL","3","Dirt","First Homestead"," 5 ","5","7-2","Eric Cancel","Gary Sciacca"
"2021-10-10","BEL","3","Dirt","Win With Pride"," 6 ","6","3-1","Dylan Davis","Orlando Noda"
"2021-10-10","BEL","3","Dirt","Summer Bourbon"," 7 ","7","5-2","Jose Lezcano","Jesus Romero"
