"Track","RaceNumber","HorsesRunning"
"AQU","8","9"
"DED","3","9"
"DED","7","11"
"DED","9","11"
"EVD","1","10"
"EVD","3","10"
"EVD","6","10"
"EVD","7","10"
"EVD","8","10"
"EVD","9","10"
"FG","2","13"
"FG","4","11"
"FG","5","9"
"FG","6","11"
"FG","8","16"
"FG","9","12"
"LRL","1","13"
"LRL","3","9"
"LRL","4","9"
"LRL","5","12"
"LRL","6","14"
"LRL","7","13"
"LRL","8","11"
"MVR","4","9"
"MVR","6","11"
"MVR","8","11"
"MVR","9","11"
"TP","1","13"
"TP","2","9"
"TP","3","13"
"TP","4","13"
"TP","5","14"
"TP","6","11"
"TP","7","11"
"TP","8","14"
"TUP","1","12"
"TUP","3","9"
"TUP","4","9"
"TUP","5","9"
"TUP","6","9"
"TUP","7","12"
