"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-07-05","BEL","1","Turf","Flip My Id"," 1 ","1","2-1","Irad Ortiz, Jr.","Michael Maker"
"2021-07-05","BEL","1","Turf","Beautiful Banks"," 2 ","2","9-2","Jose Ortiz","David Donk"
"2021-07-05","BEL","1","Turf","Amore Fire"," 3 ","3","5-2"," Rider TBA","Wayne Potts"
"2021-07-05","BEL","1","Turf","Flattery's Music"," 4 ","4","4-1","Eric Cancel","Linda Rice"
"2021-07-05","BEL","1","Turf","Our Tiny Dancer"," 5 ","5","15-1","Benjamin Hernandez","Amira Chichakly"
"2021-07-05","BEL","1","Turf","No Time Alone"," 6 ","6","8-5","Joel Rosario","Wesley Ward"
"2021-07-05","BEL","1","Turf","Uni Loves a Fight"," 7 ","7","8-1","Dylan Davis","Orlando Noda"
"2021-07-05","BEL","2","Dirt","Magnificent Chrome"," 1 ","1","20-1","Jalon Samuel","Randi Persaud"
"2021-07-05","BEL","2","Dirt","Posse Can Disco"," 2 ","2","3-1","Luis Saez","Bruce Levine"
"2021-07-05","BEL","2","Dirt","Litterbox"," 3 ","3","12-1","Eric Cancel","Gary Sciacca"
"2021-07-05","BEL","2","Dirt","Matty's Marauder"," 4 ","4","5-1","Jose Ortiz","David Donk"
"2021-07-05","BEL","2","Dirt","Feast"," 5 ","5","9-2","Jose Lezcano","Juan Vazquez"
"2021-07-05","BEL","2","Dirt","Extreme Force"," 6 ","6","4-5","Irad Ortiz, Jr.","Steven Asmussen"
"2021-07-05","BEL","3","Dirt","Tiz the Journey"," 1 ","1","12-1","Dylan Davis","Nicholas Zito"
"2021-07-05","BEL","3","Dirt","Our Lucky Man"," 2 ","2","10-1","Heman Harkie","John Mc Allen"
"2021-07-05","BEL","3","Dirt","Bourbon Rising"," 3 ","3","9-2","Luis Saez","Mark Hennig"
"2021-07-05","BEL","3","Dirt","Gods Will"," 4 ","4","8-1","Junior Alvarado","Leah Gyarmati"
"2021-07-05","BEL","3","Dirt","Mo Heat"," 5 ","5","3-1","Eric Cancel","George Weaver"
"2021-07-05","BEL","3","Dirt","Road to Success"," 6 ","6","4-5","Manuel Franco","George Weaver"
"2021-07-05","BEL","4","Inner turf","Orb in the Tower"," 1 ","1","2-1","Irad Ortiz, Jr.","Todd Pletcher"
"2021-07-05","BEL","4","Inner turf","Trisaetum"," 2 ","2","20-1","Eric Cancel","Wayne Potts"
"2021-07-05","BEL","4","Inner turf","Webb"," 3 ","3","15-1","Luis Cardenas","Janet Elliot"
"2021-07-05","BEL","4","Inner turf","Eight Weeks Long"," 4 ","4","7-2","Dylan Davis","Mark Hennig"
"2021-07-05","BEL","4","Inner turf","Flintshire's Rock"," 5 ","5","6-1","Jose Lezcano","James Ryerson"
"2021-07-05","BEL","4","Inner turf","Reunion Tour"," 6 ","6","3-1","Dylan Davis","James Ferraro"
"2021-07-05","BEL","4","Inner turf","Majestic Sky"," 7 ","7","7-5","Junior Alvarado","John Kimmel"
"2021-07-05","BEL","4","Inner turf","Wicked Karma"," 8 ","8","20-1","Jalon Samuel","Joseph Lee"
"2021-07-05","BEL","5","Dirt","Sweet Mia"," 1 ","1","5-2","Benjamin Hernandez","Juan Vazquez"
"2021-07-05","BEL","5","Dirt","Miss Mi Mi"," 2 ","2","4-1","Dylan Davis","Patrick Quick"
"2021-07-05","BEL","5","Dirt","Stunning Munnings"," 3 ","3","9-2","Eric Cancel","Randi Persaud"
"2021-07-05","BEL","5","Dirt","Mosienko"," 4 ","4","10-1","Luis Cardenas","Luis Miranda"
"2021-07-05","BEL","5","Dirt","Baby Boss"," 5 ","5","9-5","Manuel Franco","Antonio Arriaga"
"2021-07-05","BEL","5","Dirt","Awesome Indra"," 6 ","6","5-1","Omar Hernandez Moreno","Marvin Richards"
"2021-07-05","BEL","6","Turf","Red Knight"," 1 ","1","6-1","Manuel Franco","William Mott"
"2021-07-05","BEL","6","Turf","Fantasioso (ARG)"," 2 ","2","10-1","Javier Castellano","Ignacio Correas, IV"
"2021-07-05","BEL","6","Turf","Sadler's Joy"," 3 ","3","5-1","Jose Ortiz","Thomas Albertrani"
"2021-07-05","BEL","6","Turf","Epic Bromance"," 4 ","4","30-1","Dylan Davis","J. Sweezey"
"2021-07-05","BEL","6","Turf","Moon Over Miami"," 5 ","5","7-2","Junior Alvarado","William Mott"
"2021-07-05","BEL","6","Turf","Gufo"," 6 ","6","8-5","Joel Rosario","Christophe Clement"
"2021-07-05","BEL","6","Turf","Tide of the Sea"," 7 ","7","20-1","Luis Saez","Michael Maker"
"2021-07-05","BEL","6","Turf","Burning Bright"," 8 ","8","15-1","Eric Cancel","Jonathan Thomas"
"2021-07-05","BEL","6","Turf","Shamrocket"," 9 ","9","12-1","Irad Ortiz, Jr.","Todd Pletcher"
"2021-07-05","BEL","6","Turf","Kinenos","10 ","10","20-1","Jose Lezcano","Brad Cox"
"2021-07-05","BEL","7","Inner turf","Windfall Profit"," 1 ","1","9-2","Javier Castellano","Claude McGaughey III"
"2021-07-05","BEL","7","Inner turf","Sister Otoole"," 2 ","2","10-1","Luis Saez","H. Motion"
"2021-07-05","BEL","7","Inner turf","Princess Fawzia"," 3 ","3","6-1","Jose Ortiz","Linda Rice"
"2021-07-05","BEL","7","Inner turf","Creative Cairo"," 4 ","4","4-1","Joel Rosario","Christophe Clement"
"2021-07-05","BEL","7","Inner turf","Community Adjusted"," 5 ","5","5-1","Manuel Franco","Christophe Clement"
"2021-07-05","BEL","7","Inner turf","Prairie Wings"," 6 ","6","8-1","Jose Lezcano","Todd Pletcher"
"2021-07-05","BEL","7","Inner turf","Come Storming"," 7 ","7","20-1","Eric Cancel","Steve Klesaris"
"2021-07-05","BEL","7","Inner turf","High Opinion"," 8 ","8","2-1","Irad Ortiz, Jr.","Anthony Dutrow"
"2021-07-05","BEL","8","Dirt","Gershwin"," 1 ","1","5-2","Luis Saez","Michael Stidham"
"2021-07-05","BEL","8","Dirt","First Captain"," 2 ","2","1-2","Jose Ortiz","Claude McGaughey III"
"2021-07-05","BEL","8","Dirt","Civil War"," 3 ","3","30-1","Benjamin Hernandez","Thomas Albertrani"
"2021-07-05","BEL","8","Dirt","Ridin With Biden"," 4 ","4","10-1","Irad Ortiz, Jr.","Robert Reid, Jr."
"2021-07-05","BEL","8","Dirt","Snow House"," 5 ","5","4-1","Joel Rosario","Brad Cox"
"2021-07-05","BEL","9","Turf","Cartouche"," 1 ","1","6-1","Luis Saez","John Servis"
"2021-07-05","BEL","9","Turf","High School Crush"," 2 ","2","10-1","Manuel Franco","Gary Sciacca"
"2021-07-05","BEL","9","Turf","Dramatic Twist"," 3 ","3","15-1","Benjamin Hernandez","Patrick Quick"
"2021-07-05","BEL","9","Turf","Sweeter"," 4 ","4","6-1","Joel Rosario","Edward Barker"
"2021-07-05","BEL","9","Turf","Shannon's Girl"," 5 ","5","30-1","Jalon Samuel","Gary Sciacca"
"2021-07-05","BEL","9","Turf","Jades Gelly"," 6 ","6","6-1","Eric Cancel","Karl Broberg"
"2021-07-05","BEL","9","Turf","Train to Artemus"," 7 ","7","3-1","Jose Ortiz","Wesley Ward"
"2021-07-05","BEL","9","Turf","Proper Grammar"," 8 ","8","7-2","Joel Rosario","Christophe Clement"
"2021-07-05","BEL","9","Turf","Day's Humor"," 9 ","9","2-1","Irad Ortiz, Jr.","John Kimmel"
"2021-07-05","DED","1","Dirt","Sizzlin Buckey"," 1 ","1","15-1","Juan Garcia","Rodolfo Sanchez"
"2021-07-05","DED","1","Dirt","Bang Boom Pow"," 2 ","2","9-2","David Alvarez","Rosendo Valdez Jr."
"2021-07-05","DED","1","Dirt","Tf Rowdy Runaway"," 3 ","3","10-1","Everardo Rodriguez","Lanny Keith"
"2021-07-05","DED","1","Dirt","Sheza Fast Train B"," 4 ","4","5-2","Bryan Candanosa","Eric Long"
"2021-07-05","DED","1","Dirt","Carters Wild Shannon"," 5 ","5","12-1","Nestor Duran","Erika Huitron"
"2021-07-05","DED","1","Dirt","Tf Runaways Toasted"," 6 ","6","6-1","Noe Castaneda","Leonel Hernandez"
"2021-07-05","DED","1","Dirt","Dreamin the Dream"," 7 ","7","15-1","Randy Edison","Benjamin Wilbanks"
"2021-07-05","DED","1","Dirt","Hesasorrelmagic"," 8 ","8","10-1","Floriberto Maldonado","Guadalupe Garza, Jr."
"2021-07-05","DED","1","Dirt","Bt Bluesman"," 9 ","9","12-1","Arturo Alvarez","Robert Touchet"
"2021-07-05","DED","1","Dirt","Dreamin of a Jet","10 ","10","4-1","Juan Garcia, Jr.","Trey Ellis"
"2021-07-05","DED","2","Dirt","U R Jess Blue"," 1 ","1","9-2","Bobby Ransom","Fructuoso Huitron"
"2021-07-05","DED","2","Dirt","Zoomingprincezydeco"," 2 ","2","12-1","Donald Watson","John Fox"
"2021-07-05","DED","2","Dirt","Coastal Confessions"," 3 ","3","4-1","Randy Edison","Trey Ellis"
"2021-07-05","DED","2","Dirt","Masons Jet Black"," 4 ","4","7-5","Paulina Ramirez","Trey Ellis"
"2021-07-05","DED","2","Dirt","Wynnmesomemoney"," 5 ","5","8-1","Eleazar Hernandez","Leonel Hernandez"
"2021-07-05","DED","2","Dirt","Freakin Patriot Dash"," 6 ","6","3-1","Luciano Duenez","Joel Huitron"
"2021-07-05","DED","3","Dirt","Bag of Fantasies"," 1 ","1","9-2","Randy Edison","Dennis Turner"
"2021-07-05","DED","3","Dirt","Lsu Purpleyellowblue"," 2 ","2","12-1","David Alvarez","Rodolfo Sanchez"
"2021-07-05","DED","3","Dirt","Bebe Jordan"," 3 ","3","15-1","Bobby Ransom","Kevin Broussard"
"2021-07-05","DED","3","Dirt","Sheza Tbr Secret"," 4 ","4","6-1","Ricardo Hernandez, Jr.","Jose Carrizales"
"2021-07-05","DED","3","Dirt","Ks Quick Shooter"," 5 ","5","3-1","Rolando Cabrera","Noe Sanchez"
"2021-07-05","DED","3","Dirt","Mps Grand Magic"," 6 ","6","20-1","Fernando Velazquez","Benjamin Zeno"
"2021-07-05","DED","3","Dirt","Fly Rogue Fly"," 7 ","7","2-1","Eddi Martinez","Ruben Chavez"
"2021-07-05","DED","3","Dirt","Saras Hot Wings"," 8 ","8","5-1","Fabian Gallegos","Martin Gallegos"
"2021-07-05","DED","4","Dirt","Zoomin the Game"," 1 ","1","10-1","Donell Blake","Donald Rubin"
"2021-07-05","DED","4","Dirt","Fast Lady Rocks"," 2 ","2","12-1","Connor Balthazar","Jarvis Vincent"
"2021-07-05","DED","4","Dirt","Myfastprizejordan"," 3 ","3","4-1","Modesto Pina","Wendy Garcia"
"2021-07-05","DED","4","Dirt","Chica B Quick"," 4 ","4","2-1","Jose Rodriguez","Manuel Macias"
"2021-07-05","DED","4","Dirt","Just Deadly"," 5 ","5","5-1","Everardo Rodriguez","Anthony Arey"
"2021-07-05","DED","4","Dirt","I Cool Too"," 6 ","6","8-1","Fabian Gallegos","Martin Gallegos"
"2021-07-05","DED","4","Dirt","Cash Shines"," 7 ","7","3-1","Russell Leblanc","Brenda Foster"
"2021-07-05","DED","5","Dirt","Sizzlin Grace","1  ","6","7-2","Bryan Candanosa","Willie Simien, Jr."
"2021-07-05","DED","5","Dirt","Lundi Gras Dash","1A ","8","7-2","Everardo Rodriguez","Willie Simien, Jr."
"2021-07-05","DED","5","Dirt","La Prize Streak","2  ","1","5-1","Donald Watson","Donald Rubin"
