"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-07-04","BEL","MAIDEN CLAIMING($25,000) ","1","Remoane","6-1"," 1 ","1","FTL","Karakontie*Jpn"
"2020-07-04","BEL","MAIDEN CLAIMING($25,000) ","1","Vinita","12-1"," 7 ","7","FTL","The Visualiser"
"2020-07-04","BEL","MAIDEN SPECIAL WEIGHT ","4","Great Camanoe","20-1"," 2 ","2","FTL","Tonalist"
"2020-07-04","BEL","MAIDEN SPECIAL WEIGHT ","6","Madam Maclean","30-1"," 6 ","6","FTL","Maclean's Music"
"2020-07-04","BEL","MAIDEN SPECIAL WEIGHT ","6","Zaccapa (FR)","8-1","11 ","11","FTL","Muhaarar*GB"
"2020-07-04","DED","MAIDEN CLAIMING($5,000) ","1","Tf Sweet Runaway","5-2"," 3 ","3","FTL","One Sweet Jess"
"2020-07-04","DED","MAIDEN CLAIMING($5,000) ","1","Miss Blue Prize","15-1"," 7 ","7","FTL","First Prize Doc"
"2020-07-04","DED","MAIDEN ","5","Tf Perry On Fire","8-1"," 4 ","4","FTL","Highest Fire"
"2020-07-04","DED","MAIDEN ","5","Sheza Full Blood","10-1"," 9 ","9","FTL","Apollitical Blood"
"2020-07-04","DED","G3 Develop A Plan S.","6","Featuring Fast Jess","6-1"," 2 ","2","FTL","Heza Fast Dash"
"2020-07-04","DED","MAIDEN ","7","Sg Kiss Pretty Girls","7-2"," 3 ","3","FTL","Kiss My Hocks"
"2020-07-04","DED","MAIDEN ","7","Eyesafamousgirl","8-1"," 4 ","4","FTL","One Famous Eagle"
"2020-07-04","DED","MAIDEN ","7","Big City Visions","20-1"," 5 ","5","FTL","I See Visions"
"2020-07-04","DED","MAIDEN ","7","Shes One Fancy Pyc","20-1"," 8 ","8","FTL","Lota Pyc"
"2020-07-04","DED","MAIDEN ","7","Ms Featuringfastjess","10-1"," 9 ","9","FTL","Heza Fast Dash"
"2020-07-04","DED","MAIDEN ","7","Fdd Ever Be","10-1","10 ","10","FTL","Fdd Going Grand"
"2020-07-04","DED","MAIDEN ","9","A Real Time to Shine","30-1"," 6 ","6","FTL","A Regal Choice"
"2020-07-04","EVD","MAIDEN SPECIAL WEIGHT ","1","Saint Scotty","9-2","1A ","3","FTL","Court Vision"
"2020-07-04","EVD","MAIDEN SPECIAL WEIGHT ","1","Bernie Special","5-2","2  ","1","FTL","Wicked Strong"
"2020-07-04","EVD","MAIDEN SPECIAL WEIGHT ","1","Joe Diver","8-1","5  ","6","FTL","Apriority"
"2020-07-04","EVD","MAIDEN SPECIAL WEIGHT ","1","Friendofthecourt","7-2","8  ","9","FTL","Court Vision"
"2020-07-04","EVD","MAIDEN SPECIAL WEIGHT ","3","Streamer","10-1","5  ","4","FTL","Star Guitar"
"2020-07-04","EVD","MAIDEN SPECIAL WEIGHT ","3","Ma Cher Amio","6-1","6  ","5","FTL","Tale of Ekati"
"2020-07-04","EVD","MAIDEN SPECIAL WEIGHT ","3","Aphrodites Revenge","8-1","8  ","7","FTL","The Factor"
"2020-07-04","EVD","MAIDEN SPECIAL WEIGHT ","3","Kissmelikeumissme","20-1","9  ","8","FTL","Closing Argument"
"2020-07-04","EVD","MAIDEN SPECIAL WEIGHT ","3","Shelleys a Warrior","5-1","10 ","10","FTL","Stay Thirsty"
"2020-07-04","EVD","MAIDEN SPECIAL WEIGHT ","4","Pepper Jack","10-1"," 4 ","4","FTL","Giant Fun"
"2020-07-04","EVD","MAIDEN SPECIAL WEIGHT ","4","Chad's Autumn King","5-1"," 5 ","5","FTL","Will Take Charge"
"2020-07-04","EVD","MAIDEN SPECIAL WEIGHT ","10","All Star Rocket","8-1"," 6 ","6","FTL","Proudinsky*Ger"
"2020-07-04","EVD","MAIDEN SPECIAL WEIGHT ","10","Icy Charlie","6-1"," 7 ","7","FTL","My Pal Charlie"
"2020-07-04","FMT","MAIDEN ","1","Diente Por Diente","9-5"," 5 ","5","FTL","Capo de Capi"
"2020-07-04","FMT","MAIDEN CLAIMING($5,000) ","5","Racey Lacey","6-1"," 1 ","1","FTL","Eye M a Pistol"
"2020-07-04","FMT","MAIDEN CLAIMING($5,000) ","5","Teres Quick","5-1"," 2 ","2","FTL","Royal Always"
"2020-07-04","FMT","MAIDEN CLAIMING($5,000) ","8","Lupes Valentine","3-1"," 2 ","2","FTL","Mister Chuck Wagon"
"2020-07-04","GIL","TRIALS ","3","Im Prime Time Man","4-1"," 5 ","5","FTL","Primetime Dream"
"2020-07-04","GIL","TRIALS ","4","Majestic Stay","10-1"," 5 ","5","FTL","Majestic Eye"
"2020-07-04","GIL","MAIDEN ","5","Sinner Come Home","3-1"," 9 ","9","FTL","Fdd Dynasty"
"2020-07-04","GP","MAIDEN CLAIMING($10,500) ","5","Cactus Kitten","9-5"," 6 ","6","FTL","Kitten's Joy"
"2020-07-04","GP","MAIDEN SPECIAL WEIGHT ","7","Plum Funny","4-1"," 3 ","3","FTL","Distorted Humor"
"2020-07-04","GP","MAIDEN SPECIAL WEIGHT ","7","Mascabroni","8-1"," 8 ","8","FTL","Hard Spun"
"2020-07-04","IND","TRIALS ","1","Rivers Stone","20-1"," 1 ","1","FTL","Brimmstone"
"2020-07-04","IND","TRIALS ","1","Dna Dales Lil Zoomer","15-1"," 2 ","2","FTL","Jess Zoomin"
"2020-07-04","IND","TRIALS ","1","Jess a Racoon","20-1"," 3 ","3","FTL","Featuring Habits"
"2020-07-04","IND","TRIALS ","1","Gottasmoochjess","20-1"," 4 ","4","FTL","Jess Zoomin"
"2020-07-04","IND","TRIALS ","2","Fastmans Beach","30-1"," 1 ","1","FTL","Escondido Beach"
"2020-07-04","IND","TRIALS ","2","Beach Fun","30-1"," 3 ","3","FTL","Escondido Beach"
"2020-07-04","IND","TRIALS ","2","On the Beach At Six","5-1"," 8 ","8","FTL","Escondido Beach"
"2020-07-04","IND","TRIALS ","2","Beach Blast","12-1"," 9 ","9","FTL","Escondido Beach"
"2020-07-04","IND","TRIALS ","3","Nacho Loco","12-1"," 2 ","2","FTL","Habits Secret"
"2020-07-04","IND","TRIALS ","3","Beach Front","12-1"," 3 ","3","FTL","Escondido Beach"
