"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-11-19","EVD","MAIDEN ","5","American Jet One","12-1"," 1 ","1","FTL","Ec Jet One"
"2020-11-19","EVD","MAIDEN ","5","Be Sir James Belle","6-1"," 4 ","4","FTL","Ivan James"
"2020-11-19","GPW","MAIDEN SPECIAL WEIGHT ","3","Seek Him First","20-1"," 8 ","8","FTL","Seek Again"
"2020-11-19","IND","MAIDEN CLAIMING($10,000) ","9","Poacher","6-1"," 6 ","6","FTL","Candy Ride*Arg"
"2020-11-19","IND","MAIDEN CLAIMING($10,000) ","9","Kiss of Cairo","9-2"," 8 ","8","FTL","Cairo Prince"
"2020-11-19","IND","MAIDEN CLAIMING($10,000) ","9","Mr. Estes","12-1","12 ","12","FTL","Magician*Ire"
"2020-11-19","LRL","WAIVER MAIDEN CLAIMING($35,000) ","7","Come and Get Me","12-1"," 2 ","2","FTL","Buffum"
"2020-11-19","LRL","WAIVER MAIDEN CLAIMING($35,000) ","7","Zen Pi","6-1"," 3 ","3","FTL","Great Notion"
"2020-11-19","LRL","WAIVER MAIDEN CLAIMING($35,000) ","7","Start the Parade","15-1","10 ","10","FTL","Jump Start"
"2020-11-19","LRL","WAIVER MAIDEN CLAIMING($35,000) ","7","McQueen's Bullitt","8-1","11 ","11","FTL","Last Gunfighter"
