"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-04-09","AQU","MAIDEN SPECIAL WEIGHT ","1","Lemon Drop Road","9-2"," 1 ","1","FTL","Quality Road"
"2021-04-09","AQU","MAIDEN SPECIAL WEIGHT ","1","Islandman","30-1"," 2 ","2","FTL","Midshipman"
"2021-04-09","AQU","MAIDEN SPECIAL WEIGHT ","1","Absolute Courage","2-1"," 3 ","3","FTL","Into Mischief"
"2021-04-09","AQU","MAIDEN SPECIAL WEIGHT ","1","Supply and Demand","5-2"," 5 ","5","FTL","Exaggerator"
"2021-04-09","AQU","MAIDEN CLAIMING($40,000) ","3","Resilient Kindaguy","20-1"," 8 ","8","FTL","Stormy Atlantic"
"2021-04-09","AQU","MAIDEN CLAIMING($40,000) ","3","Hereby","9-2","16 ","16","FTL","Hard Spun"
"2021-04-09","AQU","MAIDEN SPECIAL WEIGHT ","6","Savoy","4-1"," 4 ","4","FTL","Honor Code"
"2021-04-09","AQU","MAIDEN SPECIAL WEIGHT ","6","Royal Realm","8-1"," 5 ","5","FTL","Empire Maker"
"2021-04-09","AQU","MAIDEN CLAIMING($40,000) ","8","Ocean Deep","30-1"," 2 ","2","FTL","Mizzen Mast"
"2021-04-09","CT","MAIDEN SPECIAL WEIGHT ","1","One Bad Kat","20-1"," 1 ","1","FTL","Seville*Ger"
"2021-04-09","EQA","WAIVER MAIDEN CLAIMING($32,000) ","3","Mr. Mosley","10-1"," 3 ","3","FTL","Mosler"
"2021-04-09","EQA","WAIVER MAIDEN CLAIMING($32,000) ","3","Ink","8-1"," 5 ","5","FTL","Bourbon Courage"
"2021-04-09","EQA","WAIVER MAIDEN CLAIMING($32,000) ","3","Don't Dare Me","7-2"," 6 ","6","FTL","Daredevil"
"2021-04-09","EQA","WAIVER MAIDEN CLAIMING($32,000) ","3","Mosler Safe","8-1"," 8 ","8","FTL","Mosler"
"2021-04-09","EQA","WAIVER MAIDEN CLAIMING($32,000) ","3","Fax","15-1"," 9 ","9","FTL","Bandbox"
"2021-04-09","GG","MAIDEN CLAIMING($8,000) ","1","Ruler of Angels","8-1"," 1 ","1","FTL","Acclamation"
"2021-04-09","GG","MAIDEN CLAIMING($12,500) ","5","Lady Mohican","10-1"," 3 ","3","FTL","Indian Evening"
"2021-04-09","GG","MAIDEN CLAIMING($12,500) ","5","Moons Over Mexico","8-1"," 6 ","6","FTL","Dads Caps"
