"Track","RaceNumber","HorsesRunning"
"AQU","8","9"
"EQC","3","9"
"FG","4","9"
"FG","5","11"
"FG","6","9"
"FG","7","11"
"FG","10","10"
"FON","3","10"
"FON","5","9"
"FON","6","10"
"FON","7","10"
"GP","1","9"
"GP","4","9"
"GP","5","13"
"GP","9","9"
"GP","10","9"
"LA","4","10"
"LAD","3","10"
"LAD","4","10"
"LAD","5","10"
"LAD","7","10"
"LRL","5","10"
"LRL","6","9"
"OP","3","9"
"OP","5","9"
"OP","9","12"
"RP","2","9"
"RP","4","9"
"RP","5","9"
"RP","7","9"
"RP","8","9"
"SA","8","9"
"TAM","3","11"
"TAM","7","14"
"TAM","8","11"
"TAM","9","9"
