"Track","RaceNumber","HorsesRunning"
"DED","1","9"
"DED","4","9"
"DED","5","10"
"DED","6","9"
"DED","7","10"
"DED","8","11"
"DED","9","12"
"EVD","5","10"
"EVD","6","10"
"EVD","8","10"
"GP","9","10"
"GP","10","10"
"MVR","3","9"
"MVR","5","9"
"MVR","8","9"
"PEN","3","11"
"PEN","9","11"
"PRX","2","12"
"PRX","3","11"
"PRX","4","15"
"PRX","6","16"
"PRX","7","16"
"PRX","8","12"
"PRX","9","13"
"PRX","10","13"
"TAM","3","10"
"TAM","5","9"
"TAM","7","10"
"TAM","8","10"
"TAM","9","10"
"TUP","7","9"
"TUP","8","12"
