"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-05-22","AP","MAIDEN CLAIMING($10,000) ","2","Ah Leah","6-1"," 5 ","5","FTL","Midshipman"
"2021-05-22","BEL","MAIDEN CLAIMING($40,000) ","2","Hilliard","15-1"," 2 ","2","FTL","Temple City"
"2021-05-22","BEL","MAIDEN CLAIMING($40,000) ","2","Value Chain","7-2","10 ","10","FTL","Tiznow"
"2021-05-22","BEL","MAIDEN CLAIMING($40,000) ","6","Jack's Dream","10-1"," 3 ","3","FTL","Paynter"
"2021-05-22","BEL","MAIDEN CLAIMING($40,000) ","6","Nightspot","30-1"," 5 ","5","FTL","Orientate"
"2021-05-22","BEL","MAIDEN CLAIMING($40,000) ","6","Straight Skinny","12-1","12 ","12","FTL","Beautyinthepulpit"
"2021-05-22","BEL","MAIDEN CLAIMING($40,000) ","10","Quiet Horizon","3-1"," 8 ","8","FTL","Mizzen Mast"
"2021-05-22","BEL","MAIDEN CLAIMING($40,000) ","10","Dancing Firefly","5-1"," 9 ","9","FTL","Ironicus"
"2021-05-22","CT","CLAIMING($4,500) ","3","Super Wildcat","8-1"," 7 ","7","FTL","Data Link"
"2021-05-22","DED","TRIALS ","1","Eyein the Radar","20-1"," 4 ","4","FTL","Speed Limit"
"2021-05-22","DED","TRIALS ","2","Jes Inseperable","12-1"," 3 ","3","FTL","Inseperable"
"2021-05-22","DED","TRIALS ","2","Profitz","15-1"," 8 ","8","FTL","Freighttrain B"
"2021-05-22","DED","TRIALS ","2","Sweater Tlc","6-1","10 ","10","FTL","The Louisiana Cartel"
"2021-05-22","DED","TRIALS ","3","Opening Presence","6-1"," 2 ","2","FTL","Open Me a Corona"
"2021-05-22","DED","TRIALS ","3","Jet Warrior","10-1"," 3 ","3","FTL","Jet Black Patriot"
"2021-05-22","DED","TRIALS ","3","Runacrossyourmind","5-1"," 5 ","5","FTL","Sir Runaway Dash"
"2021-05-22","DED","TRIALS ","3","Jrs Valiant Pilot","8-1"," 6 ","6","FTL","Mr Piloto"
"2021-05-22","DED","TRIALS ","3","I Am the Guy Yall","15-1"," 8 ","8","FTL","Tf Im That Guy"
"2021-05-22","DED","TRIALS ","3","San Lorenzito","12-1","10 ","10","FTL","Jess Louisiana Blue"
"2021-05-22","DED","TRIALS ","4","Patriotic Trump","9-2"," 4 ","4","FTL","Jet Black Patriot"
"2021-05-22","DED","TRIALS ","4","Cartersdirtymartini","10-1"," 5 ","5","FTL","Carters Cartel"
"2021-05-22","DED","TRIALS ","4","Heza Louisiana Man","10-1"," 6 ","6","FTL","Heza Fast Dash"
"2021-05-22","DED","TRIALS ","4","Mr Perfect Tlc","15-1"," 9 ","9","FTL","The Louisiana Cartel"
"2021-05-22","DED","TRIALS ","4","Logans Fast Game","20-1","10 ","10","FTL","Heza Fast Dash"
"2021-05-22","DED","TRIALS ","5","Ferdies Tee Cos","20-1"," 3 ","3","FTL","Tee Cos"
"2021-05-22","DED","TRIALS ","5","Srd Apache Runaway","12-1"," 4 ","4","FTL","Sir Runaway Dash"
"2021-05-22","DED","TRIALS ","5","Bbs Rosecolorglasses","8-1"," 7 ","7","FTL","Five Bar Cartel"
