"Track","RaceNumber","HorsesRunning"
"AP","1","9"
"AP","2","10"
"AP","3","9"
"AP","4","10"
"AP","5","10"
"AP","6","11"
"AP","7","11"
"AP","8","11"
"BEL","2","12"
"BEL","3","16"
"BEL","5","16"
"BEL","8","10"
"BEL","11","10"
"CD","3","16"
"CD","6","14"
"CD","8","14"
"CD","9","10"
"CD","10","13"
"CD","11","9"
"CT","5","9"
"CT","6","9"
"CT","7","9"
"CT","8","12"
"EQC","1","9"
"EQC","2","9"
"EQC","3","11"
"EQC","4","10"
"EVD","5","11"
"EVD","7","10"
"EVD","8","10"
"FP","7","9"
"GG","4","9"
"GG","5","10"
"GG","8","9"
"GG","9","10"
"GP","1","13"
"GP","2","9"
"GP","4","10"
"GP","5","16"
"GP","7","11"
"GP","8","11"
"GP","9","10"
"GP","10","9"
"GP","11","12"
"GP","12","12"
"HOU","1","10"
"HOU","2","10"
"HOU","3","10"
"HOU","4","9"
"HOU","5","9"
"HOU","6","10"
"HOU","7","9"
"HOU","8","9"
"HOU","9","9"
"HOU","10","10"
"HOU","11","9"
"HOU","12","10"
"HPO","3","9"
"HPO","4","9"
"HPO","5","10"
"HPO","7","10"
"LA","5","9"
"LA","8","10"
"LS","1","9"
"LS","10","9"
"PIM","2","9"
"PIM","3","9"
"PIM","5","10"
"PIM","7","16"
"PRM","8","9"
"RP","1","10"
"RP","2","9"
"RP","3","9"
"RP","4","9"
"RP","5","9"
"RP","6","9"
"RP","7","9"
"RP","8","9"
"RP","9","9"
"RP","10","9"
"RP","11","9"
"RP","12","9"
"SA","8","9"
"SA","9","11"
"SRP","2","9"
"SRP","3","12"
"SRP","5","9"
"SRP","6","9"
"SRP","7","9"
"SRP","9","9"
"SRP","10","12"
"WIL","2","15"
"WIL","5","16"
"WIL","6","16"
"WIL","7","13"
