"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-03-27","AQU","1","Dirt","Fair Regis"," 1 ","1","6-1","Pablo Morales","Jeffrey Englehart"
"2021-03-27","AQU","1","Dirt","Lem Me Have It"," 2 ","2","12-1","Trevor McCarthy","Jeremiah Englehart"
"2021-03-27","AQU","1","Dirt","Rude Awaking"," 3 ","3","10-1","Eric Cancel","Richard Metivier"
"2021-03-27","AQU","1","Dirt","Ruvies in Time"," 4 ","4","7-5","Manuel Franco","Richard Schosberg"
"2021-03-27","AQU","1","Dirt","Malibu Mischief"," 5 ","5","4-5","Kendrick Carmouche","Rudy Rodriguez"
"2021-03-27","AQU","2","Dirt","Mad Munnys"," 1 ","1","5-1","Reylu Gutierrez","Rudy Rodriguez"
"2021-03-27","AQU","2","Dirt","True Palace"," 2 ","2","50-1","Heman Harkie","Darmindra Dharamjit"
"2021-03-27","AQU","2","Dirt","Home Run Maker"," 3 ","3","20-1","Trevor McCarthy","Natalia Lynch"
"2021-03-27","AQU","2","Dirt","American Power"," 4 ","4","4-5","Kendrick Carmouche","Rob Atras"
"2021-03-27","AQU","2","Dirt","Pete's Play Call"," 5 ","5","6-5","Manuel Franco","Rudy Rodriguez"
"2021-03-27","AQU","2","Dirt","American Rule"," 6 ","6","30-1","Pablo Morales","Peter Tournas"
"2021-03-27","AQU","3","Dirt","Sweet Mia"," 1 ","1","15-1","Manuel Franco","Michelle Nevin"
"2021-03-27","AQU","3","Dirt","Jump for Joy"," 2 ","2","7-2","Eric Cancel","Mertkan Kantarmaci"
"2021-03-27","AQU","3","Dirt","Lady by Choice"," 3 ","3","20-1","Luis Cardenas","Lolita Shivmangal"
"2021-03-27","AQU","3","Dirt","Madam Meena"," 4 ","4","8-5","Trevor McCarthy","Jamie Ness"
"2021-03-27","AQU","3","Dirt","Letmetakethiscall"," 5 ","5","1-1","Pablo Morales","James Ferraro"
"2021-03-27","AQU","3","Dirt","Dovey Lovey"," 6 ","6","15-1","Luis Rodriguez Castro","James Ferraro"
"2021-03-27","AQU","4","Dirt","Pennsylvania Steel"," 1 ","1","50-1","Nik Juarez","Katie Lisowski"
"2021-03-27","AQU","4","Dirt","Summer Bourbon"," 2 ","2","15-1","Michael Luzzi","Oliver Hosang, Jr."
