"Track","RaceNumber","HorsesRunning"
"AQU","6","9"
"DED","1","10"
"DED","3","12"
"DED","5","10"
"DED","6","9"
"DED","7","9"
"DED","8","9"
"DED","9","11"
"GG","7","9"
"GP","1","10"
"GP","3","11"
"GP","5","11"
"GP","8","16"
"HOU","2","10"
"HOU","4","10"
"HOU","5","10"
"HOU","6","13"
"HOU","7","11"
"HOU","8","9"
"HOU","9","10"
"HOU","10","12"
"OP","1","10"
"OP","3","10"
"OP","4","9"
"OP","5","10"
"OP","7","9"
"OP","9","10"
"RP","2","9"
"RP","3","10"
"RP","4","9"
"RP","5","9"
"RP","6","9"
"RP","7","9"
"RP","8","9"
"RP","9","9"
"TUP","5","9"
"TUP","6","10"
"TUP","7","9"
"TUP","8","10"
