"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-07-02","BEL","MAIDEN SPECIAL WEIGHT ","1","Cross Keys","6-1"," 3 ","3","FTL","Cross Traffic"
"2020-07-02","BEL","MAIDEN SPECIAL WEIGHT ","1","Central Perk","8-1"," 4 ","4","FTL","Central Banker"
"2020-07-02","BEL","MAIDEN SPECIAL WEIGHT ","3","Wakanda Forever","12-1"," 4 ","4","FTL","Bellamy Road"
"2020-07-02","BEL","MAIDEN CLAIMING($40,000) ","9","Oak Creek Canyon","4-1"," 9 ","9","FTL","Bellamy Road"
"2020-07-02","BTP","MAIDEN CLAIMING($10,000) ","1","Madichasingdreams","8-1","3  ","2","FTL","Music City"
"2020-07-02","BTP","MAIDEN SPECIAL WEIGHT ","5","Daisy Jane","20-1"," 4 ","4","FTL","Country Day"
"2020-07-02","BTP","MAIDEN SPECIAL WEIGHT ","5","Cookies Cat","30-1"," 7 ","7","FTL","Discreet Cat"
"2020-07-02","BTP","MAIDEN SPECIAL WEIGHT ","5","So Long Dixie","20-1"," 9 ","9","FTL","Stroll"
"2020-07-02","BTP","ALLOWANCE ","6","Going With Style","9-2","3  ","2","FTL","Overanalyze"
"2020-07-02","BTP","MAIDEN CLAIMING($12,500) ","8","Bluejeanlady","30-1"," 1 ","1","FTL","Chitu"
"2020-07-02","BTP","MAIDEN CLAIMING($12,500) ","8","Traditional Archer","10-1","10 ","10","FTL","Archarcharch"
"2020-07-02","CBY","MAIDEN SPECIAL WEIGHT ","1","Only Lonely","5-1"," 1 ","1","FTL","Empire Way"
"2020-07-02","CBY","MAIDEN SPECIAL WEIGHT ","1","Memolotsamischief","2-1"," 2 ","2","FTL","Lotsa Mischief"
"2020-07-02","CBY","MAIDEN SPECIAL WEIGHT ","1","Mis Ya Lots","9-2"," 3 ","3","FTL","Lotsa Mischief"
"2020-07-02","CBY","MAIDEN SPECIAL WEIGHT ","1","Colonel Gray","12-1"," 4 ","4","FTL","Graydar"
"2020-07-02","CBY","MAIDEN SPECIAL WEIGHT ","1","Even Pandura","3-1"," 5 ","5","FTL","Time to Get Even"
"2020-07-02","CBY","MAIDEN SPECIAL WEIGHT ","1","Don'tpassthepepper","8-1"," 6 ","6","FTL","Fast Anna"
"2020-07-02","CBY","MAIDEN SPECIAL WEIGHT ","4","Lets Pardi Marti","12-1"," 2 ","2","FTL","Goldencents"
"2020-07-02","CBY","MAIDEN SPECIAL WEIGHT ","4","Blue Lizzy","12-1"," 3 ","3","FTL","Bluegrass Cat"
"2020-07-02","CBY","MAIDEN SPECIAL WEIGHT ","4","Raggedy Doll Peach","15-1"," 4 ","4","FTL","Union Rags"
"2020-07-02","CBY","MAIDEN SPECIAL WEIGHT ","4","Inthemistymoonlite","15-1"," 5 ","5","FTL","Misty'sgoldentouch"
