"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-06-03","AP","1","All Weather Track","Z U At the Races"," 1 ","1","6-1","Julio Felix","Terry Young"
"2021-06-03","AP","1","All Weather Track","High Spirits"," 2 ","2","8-1","Jareth Loveberry","Dee Poulos"
"2021-06-03","AP","1","All Weather Track","Agave Kid"," 3 ","3","5-1","Edgar Perez","Steve Manley"
"2021-06-03","AP","1","All Weather Track","Town Agenda"," 4 ","4","3-1","Christopher Emigh","Frank Kirby"
"2021-06-03","AP","1","All Weather Track","Edison Fire"," 5 ","5","12-1","Declan Carroll","Manny Perez"
"2021-06-03","AP","1","All Weather Track","Gagoots"," 6 ","6","5-2","Diego Sanchez","James DiVito"
"2021-06-03","AP","1","All Weather Track","Poppy's Boys"," 7 ","7","7-2","Constantino Roman","Cheryl Winebaugh"
"2021-06-03","AP","2","All Weather Track","Road Game"," 1 ","1","5-1","Samuel Camacho, Jr.","Ingrid Mason"
"2021-06-03","AP","2","All Weather Track","Kichiro"," 2 ","2","10-1","Jose Lopez","Brian Brooks"
"2021-06-03","AP","2","All Weather Track","Battle N Away"," 3 ","3","30-1","Constantino Roman","Timothy Hughes"
"2021-06-03","AP","2","All Weather Track","Tiz Approved"," 4 ","4","7-2","Julio Felix","Daniel Sanner"
"2021-06-03","AP","2","All Weather Track","Oncewewerebrothers"," 5 ","5","7-2","Isaiah Wiseman","Joel Zawitz"
"2021-06-03","AP","2","All Weather Track","Dom the Bomb"," 6 ","6","7-5","Jareth Loveberry","Larry Rivelli"
"2021-06-03","AP","2","All Weather Track","Victor's Way"," 7 ","7","8-1","Rocco Bowen","Denyse McClachrie"
"2021-06-03","AP","3","All Weather Track","Perfect Diva"," 1 ","1","9-2","Christopher Emigh","Brittany Vanden Berg"
"2021-06-03","AP","3","All Weather Track","Naval Laughter"," 2 ","2","4-1","Jose Lopez","Christopher Davis"
"2021-06-03","AP","3","All Weather Track","Ready At Midnight"," 3 ","3","12-1","Edgar Perez","Terry Young"
"2021-06-03","AP","3","All Weather Track","Imagine Gold"," 4 ","4","10-1","Constantino Roman","Scott Becker"
"2021-06-03","AP","3","All Weather Track","Bird Key"," 5 ","5","30-1","Shannon Uske","Sharon Wilson"
"2021-06-03","AP","3","All Weather Track","My Dams Atitude"," 6 ","6","5-1","Samuel Camacho, Jr.","Ingrid Mason"
"2021-06-03","AP","3","All Weather Track","Maid of Honor"," 7 ","7","3-1","Declan Carroll","Christopher Davis"
"2021-06-03","AP","3","All Weather Track","Joan's Way"," 8 ","8","6-1","Jareth Loveberry","Carlos Silva"
"2021-06-03","AP","3","All Weather Track","Colorofacloud"," 9 ","9","8-1","Rocco Bowen","Blanca Candelas"
"2021-06-03","AP","4","All Weather Track","Little Chick"," 1 ","1","30-1","Shannon Uske","Earl Hughes"
"2021-06-03","AP","4","All Weather Track","Be Authentic"," 2 ","2","9-2","Constantino Roman","Wayne Catalano"
"2021-06-03","AP","4","All Weather Track","Hero Alexandra"," 3 ","3","6-1","Declan Carroll","Fernando Bahena"
"2021-06-03","AP","4","All Weather Track","Catnip Kitten"," 4 ","4","15-1","Rocco Bowen","Manny Perez"
"2021-06-03","AP","4","All Weather Track","Present of Hero"," 5 ","5","3-1","Diego Sanchez","Manny Perez"
"2021-06-03","AP","4","All Weather Track","No Interest"," 6 ","6","6-1","Christopher Emigh","Steven Cahill"
"2021-06-03","AP","4","All Weather Track","Straight Up Smarty"," 7 ","7","5-2","Jareth Loveberry","Larry Rivelli"
"2021-06-03","AP","4","All Weather Track","Paulette"," 8 ","8","5-1","Isaiah Wiseman","Anthony Mitchell"
