"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-03-16","DED","MAIDEN CLAIMING($20,000) ","1","Rock On Cowboy","15-1"," 2 ","2","FTL","Greeley's Galaxy"
"2021-03-16","LAD","MAIDEN CLAIMING($5,000) ","1","Mps Dashn Constantly","8-1"," 2 ","2","FTL","Ajs Fast Dash"
"2021-03-16","LAD","MAIDEN ","5","Shes a Duponte Chick","12-1"," 1 ","1","FTL","Duponte"
"2021-03-16","LAD","MAIDEN ","5","Carters Six","7-2"," 2 ","2","FTL","Carters Cartel"
"2021-03-16","LAD","MAIDEN ","5","Toshaway","8-1"," 3 ","3","FTL","A Regal Choice"
"2021-03-16","LAD","MAIDEN ","5","Apolliticalvalentina","3-1"," 4 ","4","FTL","Apollitical Spirit"
"2021-03-16","LAD","MAIDEN ","5","Dox Last Card","6-1"," 5 ","5","FTL","Docs Best Card"
"2021-03-16","LAD","MAIDEN ","5","One Sweet Playboy","6-1"," 6 ","6","FTL","One Sweet Jess"
"2021-03-16","LAD","MAIDEN ","5","Mt Royal Flush","2-1"," 7 ","7","FTL","Jet Black Patriot"
"2021-03-16","LAD","MAIDEN ","7","Ttt Jess Dashin Bye","6-1"," 1 ","1","FTL","Mr Einstein"
"2021-03-16","LAD","MAIDEN ","7","Wild as You Too","12-1"," 2 ","2","FTL","Heza Fast Dash"
"2021-03-16","LAD","MAIDEN ","7","Jrs Carters Baby G","9-5"," 3 ","3","FTL","Carters Cartel"
"2021-03-16","LAD","MAIDEN ","7","Five Bar Wagon","6-1"," 4 ","4","FTL","Five Bar Cartel"
"2021-03-16","LAD","MAIDEN ","7","One Sweet Man","3-1"," 5 ","5","FTL","One Sweet Jess"
"2021-03-16","LAD","MAIDEN ","7","Lrh Heart of Glass","7-2"," 7 ","7","FTL","Five Bar Cartel"
"2021-03-16","MVR","MAIDEN SPECIAL WEIGHT ","5","Precarious Hour","20-1"," 4 ","4","FTL","Elusive Hour"
"2021-03-16","MVR","MAIDEN SPECIAL WEIGHT ","5","Ones","15-1","5  ","5","FTL","Distorted Humor"
"2021-03-16","MVR","MAIDEN SPECIAL WEIGHT ","5","Makescentstous","2-1","9  ","9","FTL","Goldencents"
"2021-03-16","TUP","MAIDEN OPTIONAL CLAIMING($30,000) ","5","Temple Spirit","5-1"," 2 ","2","FTL","Temple City"
