"Track","RaceNumber","HorsesRunning"
"AP","5","12"
"BTP","6","12"
"BTP","8","10"
"BTP","9","11"
"CT","3","12"
"CT","8","10"
"DMR","1","9"
"DMR","3","9"
"DMR","4","10"
"DMR","5","13"
"DMR","6","10"
"DMR","8","10"
"ELP","6","10"
"ELP","8","9"
"EVD","5","12"
"EVD","6","9"
"EVD","9","9"
"FAN","5","9"
"FAN","7","9"
"GG","8","9"
"GG","10","10"
"GP","1","9"
"GP","5","14"
"GP","9","9"
"MTH","4","9"
"MTH","6","11"
"PEN","2","10"
"PEN","3","12"
"PEN","4","10"
"PEN","8","9"
"PIM","5","11"
"PIM","7","9"
"PRM","3","9"
"PRM","10","9"
"RUI","2","9"
"RUI","5","10"
"RUI","9","9"
"SAR","2","10"
"SAR","3","11"
"SAR","5","16"
"SAR","6","16"
"SAR","7","15"
"SAR","8","9"
"SAR","10","9"
