"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-04-02","AQU","MAIDEN SPECIAL WEIGHT ","1","A Colt Named Susie","20-1"," 3 ","3","FTL","Frost Giant"
"2021-04-02","AQU","MAIDEN SPECIAL WEIGHT ","1","War Novel","5-2"," 5 ","5","FTL","Laoban"
"2021-04-02","AQU","MAIDEN CLAIMING($40,000) ","4","Iron Giant","20-1"," 7 ","7","FTL","Not This Time"
"2021-04-02","CT","MAIDEN SPECIAL WEIGHT ","1","Readmymind","8-5"," 2 ","2","FTL","Wicked Strong"
"2021-04-02","EQA","MAIDEN CLAIMING($50,000) ","3","Three Amigos (FR)","8-1"," 5 ","5","FTL","Kendargent*Fr"
"2021-04-02","EQA","MAIDEN CLAIMING($50,000) ","3","Sevriano","8-1"," 7 ","7","FTL","Vancouver*Aus"
"2021-04-02","GG","ALLOWANCE ","3","Manhattan Up","8-5"," 1 ","1","FTL","Street Boss"
"2021-04-02","GP","MAIDEN SPECIAL WEIGHT ","5","Cpower","6-1"," 3 ","3","FTL","Paynter"
"2021-04-02","GP","MAIDEN SPECIAL WEIGHT ","5","Dr Jack","9-5"," 6 ","6","FTL","Pioneerof the Nile"
"2021-04-02","GP","MAIDEN CLAIMING($50,000) ","9","Three Amigos (FR)","8-1"," 5 ","5","FTL","Kendargent*Fr"
"2021-04-02","GP","MAIDEN CLAIMING($50,000) ","9","Sevriano","8-1"," 7 ","7","FTL","Vancouver*Aus"
"2021-04-02","HOU","MAIDEN SPECIAL WEIGHT ","1","VAZS GONNA BURN SV","8-1","1A ","5","FTL","MAGS MAD MAX"
"2021-04-02","HOU","MAIDEN SPECIAL WEIGHT ","1","PSC MADISON","20-1","10 ","11","FTL","BASEQ AL KHALEDIAH"
"2021-04-02","HOU","MAIDEN SPECIAL WEIGHT ","5","Glasshalffull","20-1"," 2 ","2","FTL","Half Ours"
"2021-04-02","HOU","MAIDEN SPECIAL WEIGHT ","5","Kimberly's Jackpot","30-1"," 3 ","3","FTL","Snuck In"
"2021-04-02","HOU","MAIDEN SPECIAL WEIGHT ","5","Content","10-1"," 7 ","7","FTL","Sky Kingdom"
"2021-04-02","HOU","MAIDEN CLAIMING($25,000) ","9","Oswald Cobblepot","20-1"," 1 ","1","FTL","Pollard's Vision"
