"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-11-08","GPW","MAIDEN CLAIMING($25,000) ","5","Dialin Some Sass","5-1"," 5 ","5","FTL","Dialed In"
"2020-11-08","HAW","MAIDEN SPECIAL WEIGHT ","1","Lady Mechanic","30-1"," 4 ","4","FTL","Lemon Drop Kid"
"2020-11-08","HAW","MAIDEN SPECIAL WEIGHT ","8","Creal Sugar","20-1"," 4 ","4","FTL","West Ranger"
"2020-11-08","HAW","MAIDEN SPECIAL WEIGHT ","8","Maureenlovesfrank","6-1"," 6 ","6","FTL","Wicked Strong"
"2020-11-08","HAW","MAIDEN SPECIAL WEIGHT ","8","Avasarala","9-2","10 ","10","FTL","Point of Entry"
"2020-11-08","LA","MAIDEN CLAIMING($6,250) ","6","Juniors First Choice","8-1"," 3 ","3","FTL","Jesse James Jr"
"2020-11-08","LRL","MAIDEN SPECIAL WEIGHT ","1","On the Lips","6-1"," 1 ","1","FTL","Into Mischief"
"2020-11-08","LS","TRIALS ","2","Jess Arrogant","10-1"," 3 ","3","FTL","One Sweet Jess"
"2020-11-08","LS","TRIALS ","5","Famous for My Kisses","30-1"," 2 ","2","FTL","Separatist"
"2020-11-08","LS","TRIALS ","9","Jessa Boss Man","30-1","10 ","10","FTL","First Down Dash"
"2020-11-08","LS","TRIALS ","10","Mandi Lane","6-1"," 6 ","6","FTL","Separatist"
"2020-11-08","LS","TRIALS ","13","Ar Poker Fame","30-1"," 3 ","3","FTL","Ss Poker Face Dream"
"2020-11-08","LS","TRIALS ","15","Big Eagle Gone","20-1"," 5 ","5","FTL","One Fabulous Eagle"
"2020-11-08","MNR","MAIDEN SPECIAL WEIGHT ","5","Tom","2-1"," 7 ","7","FTL","Maclean's Music"
"2020-11-08","WRD","MAIDEN ","7","Dox Notta Fox","8-1"," 1 ","1","FTL","Wagon Tales"
"2020-11-08","WRD","MAIDEN ","7","Technical Fall Guy","12-1"," 4 ","4","FTL","Technicolours"
