"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-09-30","BTP","MAIDEN SPECIAL WEIGHT ","2","Raven Moon","3-1","2  ","1","FTL","Langfuhr"
"2020-09-30","BTP","MAIDEN SPECIAL WEIGHT ","2","Smokey Revenge","10-1","4  ","3","FTL","I Want Revenge"
"2020-09-30","BTP","MAIDEN SPECIAL WEIGHT ","7","Sammy Again","5-1"," 2 ","2","FTL","Temple City"
"2020-09-30","BTP","MAIDEN SPECIAL WEIGHT ","7","Texas Hedge","8-1"," 8 ","8","FTL","Bodemeister"
"2020-09-30","DEL","WAIVER MAIDEN CLAIMING($20,000) ","8","Frankie Z","10-1"," 7 ","7","FTL","Palace Malice"
"2020-09-30","DEL","WAIVER MAIDEN CLAIMING($20,000) ","8","Indian Lake","4-1"," 8 ","8","FTL","Daredevil"
"2020-09-30","DEL","WAIVER MAIDEN CLAIMING($20,000) ","8","Big Daddy Buzz","10-1"," 9 ","9","FTL","Golden Lad"
"2020-09-30","FL","MAIDEN CLAIMING($12,500) ","1","Skylight","8-1"," 1 ","1","FTL","Sky Kingdom"
"2020-09-30","IND","ALLOWANCE ","2","Paquime","10-1"," 7 ","7","FTL","Cinco Charlie"
"2020-09-30","IND","MAIDEN CLAIMING($16,000) ","5","Where's My Phone","6-1"," 1 ","1","FTL","Revolutionary"
"2020-09-30","IND","MAIDEN CLAIMING($16,000) ","5","Class Riot","9-5"," 2 ","2","FTL","Jack Milton"
"2020-09-30","IND","MAIDEN CLAIMING($16,000) ","5","Talented Tapper","5-1"," 6 ","6","FTL","Karakontie*Jpn"
"2020-09-30","IND","MAIDEN SPECIAL WEIGHT ","6","Betrayal","20-1"," 1 ","1","FTL","Uncaptured"
"2020-09-30","IND","MAIDEN SPECIAL WEIGHT ","6","Bumble of Love","20-1"," 4 ","4","FTL","Hampton Court*Aus"
"2020-09-30","IND","MAIDEN SPECIAL WEIGHT ","6","Pawn","10-1"," 5 ","5","FTL","Gold for Cash"
"2020-09-30","IND","MAIDEN SPECIAL WEIGHT ","6","Jack's Finale","30-1"," 6 ","6","FTL","Overanalyze"
"2020-09-30","IND","City of Anderson S.","7","Artie Fever","15-1"," 2 ","2","FTL","Artie Schiller"
"2020-09-30","MNR","CLAIMING($4,000) ","9","Cairo Comet","10-1"," 8 ","8","FTL","Cairo Prince"
"2020-09-30","PEN","MAIDEN SPECIAL WEIGHT ","5","Elsadrina","15-1","4  ","3","FTL","El Padrino"
"2020-09-30","TDN","MAIDEN CLAIMING($5,000) ","3","Cousin","6-1"," 6 ","6","FTL","Archarcharch"
"2020-09-30","TDN","MAIDEN SPECIAL WEIGHT ","8","Empress Alexandra","20-1"," 3 ","3","FTL","Jess's Dream"
"2020-09-30","TDN","MAIDEN SPECIAL WEIGHT ","8","Itzafriendshipshot","8-1"," 4 ","4","FTL","Daaher"
