"Track","RaceNumber","HorsesRunning"
"GRP","2","9"
"GRP","3","10"
"GRP","5","10"
"GRP","6","9"
"GRP","8","10"
"IND","4","9"
"IND","8","9"
"IND","9","10"
"IND","11","12"
"MNR","1","9"
"MNR","2","14"
"MNR","3","9"
"MNR","4","9"
"MNR","5","14"
"MNR","6","10"
"MNR","9","14"
"MVR","4","9"
"MVR","5","10"
"MVR","6","9"
"MVR","7","13"
"MVR","8","15"
"PRX","3","9"
"PRX","4","9"
"PRX","5","9"
"PRX","7","11"
"PRX","8","11"
"PRX","9","12"
"PRX","10","11"
"ZIA","1","12"
"ZIA","2","12"
"ZIA","3","11"
"ZIA","4","12"
"ZIA","5","12"
"ZIA","6","10"
"ZIA","7","12"
"ZIA","8","11"
"ZIA","10","11"
