"Track","RaceNumber","HorsesRunning"
"BEL","1","11"
"BEL","6","16"
"BEL","9","12"
"DEL","8","12"
"FL","5","14"
"FL","8","10"
"GG","8","9"
"GPW","1","11"
"GPW","3","10"
"GPW","5","13"
"GPW","7","11"
"GPW","9","16"
"GRP","3","10"
"GRP","5","10"
"GRP","6","10"
"IND","1","9"
"IND","3","9"
"IND","4","11"
"IND","5","9"
"IND","6","9"
"IND","7","12"
"IND","8","12"
"IND","9","14"
"MED","3","13"
"MED","4","10"
"MED","5","9"
"MED","6","9"
"MED","8","12"
"MNR","1","14"
"MNR","2","14"
"MNR","4","9"
"MNR","5","9"
"MNR","6","10"
"MNR","7","10"
"MNR","9","14"
"MTH","3","13"
"MTH","4","10"
"MTH","5","9"
"MTH","6","9"
"MTH","7","9"
"MTH","8","12"
"PID","1","9"
"PID","2","13"
"PID","3","11"
"PID","4","9"
"PID","5","10"
"PID","7","12"
"PID","9","10"
"PRX","4","11"
"PRX","5","10"
"PRX","7","14"
"PRX","8","9"
"PRX","9","10"
"PRX","10","10"
"SA","4","9"
"SA","8","9"
"TDN","2","9"
"TDN","3","9"
"ZIA","1","12"
"ZIA","2","12"
"ZIA","3","12"
"ZIA","4","9"
"ZIA","6","12"
"ZIA","7","12"
"ZIA","8","11"
"ZIA","9","10"
"ZIA","10","12"
