"Track","RaceNumber","HorsesRunning"
"ALB","2","10"
"ALB","5","9"
"ALB","7","10"
"ALB","8","11"
"AP","5","11"
"AP","7","9"
"AP","8","11"
"ARP","7","9"
"AZD","8","9"
"CBY","5","10"
"CBY","7","9"
"CBY","8","10"
"CNL","4","10"
"CNL","5","12"
"CNL","6","10"
"CNL","7","14"
"CNL","9","14"
"DEL","3","10"
"DEL","5","9"
"DEL","7","12"
"EVD","4","9"
"EVD","5","9"
"EVD","7","9"
"FL","3","9"
"FL","6","9"
"IND","3","10"
"IND","7","9"
"IND","8","14"
"IND","9","14"
"IND","10","10"
"IND","11","9"
"MNR","1","12"
"MNR","2","11"
"PEN","3","9"
"PID","8","9"
"PRX","3","9"
"PRX","4","10"
"PRX","6","9"
"PRX","7","11"
"PRX","8","11"
"PRX","10","10"
"PRX","11","12"
"SAR","5","9"
"SAR","6","13"
"SAR","7","9"
"SAR","10","14"
