"Track","RaceNumber","HorsesRunning"
"ALB","2","12"
"ALB","3","12"
"ALB","4","11"
"ALB","5","12"
"ALB","6","10"
"ALB","7","11"
"ALB","8","11"
"ALB","9","10"
"ALB","10","10"
"BEL","1","16"
"BEL","5","16"
"BEL","7","9"
"BEL","9","10"
"BEL","11","15"
"CT","8","12"
"EQC","1","9"
"EQC","3","13"
"EQC","4","9"
"EVD","1","10"
"EVD","3","10"
"EVD","5","10"
"EVD","8","10"
"EVD","9","10"
"GG","6","9"
"GG","8","9"
"GG","10","9"
"GPW","1","10"
"GPW","2","11"
"GPW","3","12"
"GPW","4","9"
"GPW","5","16"
"GPW","8","16"
"GPW","10","13"
"HAW","2","10"
"HAW","5","9"
"HAW","6","11"
"HAW","7","14"
"HAW","9","14"
"IND","1","11"
"IND","2","10"
"IND","3","11"
"IND","4","10"
"IND","5","10"
"IND","6","10"
"IND","7","10"
"IND","8","10"
"IND","9","12"
"KEE","1","9"
"KEE","3","9"
"KEE","4","10"
"KEE","6","10"
"KEE","7","13"
"KEE","8","9"
"KEE","9","12"
"KEE","10","11"
"LRL","1","11"
"LRL","3","11"
"LRL","4","11"
"LRL","5","11"
"LRL","6","10"
"LRL","7","16"
"LRL","8","14"
"LRL","9","14"
"LRL","10","15"
"LRL","12","15"
"LS","1","10"
"LS","2","11"
"LS","3","12"
"LS","4","10"
"LS","6","10"
"LS","7","12"
"LS","8","12"
"LS","9","12"
"LS","10","12"
"LS","11","10"
"MTH","1","9"
"MTH","2","11"
"MTH","3","12"
"MTH","4","14"
"MTH","5","9"
"MTH","6","11"
"MTH","7","12"
"MTH","8","12"
"MTH","9","14"
"MTH","10","12"
"MTH","11","11"
"MVR","8","9"
"RP","2","12"
"RP","3","10"
"RP","4","10"
"RP","5","11"
"RP","6","9"
"RP","7","12"
"RP","8","10"
"RP","9","12"
"SA","9","9"
"SA","10","13"
"WRD","7","9"
"WRD","11","9"
"WRD","12","9"
