"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-08-18","ALB","1","Dirt","Wontontomato"," 1 ","1","6-1","Aldo Arboleda","Jose Gonzalez"
"2021-08-18","ALB","1","Dirt","Brilliant Beauty"," 2 ","2","12-1","J. Villanueva","Sal Gonzalez"
"2021-08-18","ALB","1","Dirt","Noworriestoday"," 3 ","3","4-1","Kelsi Purcell","Nancy Summers"
"2021-08-18","ALB","1","Dirt","She'll Be a Star"," 4 ","4","12-1","Jimmy Coates","Jose Gonzalez, Jr."
"2021-08-18","ALB","1","Dirt","Candy Carma"," 5 ","5","15-1","Luis Guerrero","Percy Leyba"
"2021-08-18","ALB","1","Dirt","Desert Ghost"," 6 ","6","9-2","Alfredo Sigala","Danny Martinez"
"2021-08-18","ALB","1","Dirt","Spicey Secret"," 7 ","7","8-1","Alejandro Medellin","Phillip Clemmer"
"2021-08-18","ALB","1","Dirt","Lethal Entity"," 8 ","8","15-1","Christian Ramos","Jeff Hudson"
"2021-08-18","ALB","1","Dirt","Dani's Cat"," 9 ","9","15-1","Jose Barajas","Rey Marquez"
"2021-08-18","ALB","1","Dirt","Maria's Tower","10 ","10","10-1","Luis Rodriguez","Sal Gonzalez"
"2021-08-18","ALB","1","Dirt","Hematite","11 ","11","6-1","Gustavo Herrera","Pedro Gomez"
"2021-08-18","ALB","1","Dirt","Win Like Coach P","12 ","12","20-1","Erick Medellin","Wendell Matt"
"2021-08-18","ALB","2","Dirt","Silver Ponzi"," 1 ","1","4-1","Enrique Gomez","Greg Green"
"2021-08-18","ALB","2","Dirt","Sixth Gear"," 2 ","2","15-1","Luis Colon","Natalie Douglas"
"2021-08-18","ALB","2","Dirt","Santiago's Tower"," 3 ","3","15-1","Luis Rodriguez","Sal Gonzalez"
"2021-08-18","ALB","2","Dirt","Trust Mando"," 4 ","4","6-1","Erick Medellin","Kenneth Chadborn, Jr."
"2021-08-18","ALB","2","Dirt","Banister"," 5 ","5","15-1","J. Villanueva","Richard Ashbaugh"
"2021-08-18","ALB","2","Dirt","Reggie J"," 6 ","6","9-2","Jimmy Coates","Brent Young"
"2021-08-18","ALB","2","Dirt","Johnny's Bandit"," 7 ","7","20-1","Miguel Perez","Andres Gonzalez"
"2021-08-18","ALB","2","Dirt","Rio Sand Dancer"," 8 ","8","12-1","Gustavo Herrera","Kevin Crow"
"2021-08-18","ALB","2","Dirt","Diabolical Might"," 9 ","9","12-1","Aldo Arboleda","Dick Cappellucci"
"2021-08-18","ALB","2","Dirt","More Firewater","10 ","10","10-1","Alejandro Medellin","Wendell Matt"
"2021-08-18","ALB","2","Dirt","Seven Rooney","11 ","11","8-1","Edgar Martinez","Armando Alamos"
"2021-08-18","ALB","2","Dirt","Brief Who","12 ","12","6-1","Luis Rodriguez","Luis Rojero"
"2021-08-18","ALB","3","Dirt","Dan Who"," 1 ","1","8-1","Alfredo Sigala","Danny Martinez"
"2021-08-18","ALB","3","Dirt","Lopin Joe"," 2 ","2","10-1","Alejandro Medellin","Arturo Chavez"
"2021-08-18","ALB","3","Dirt","Behold's Hottie"," 3 ","3","12-1","Casey Chavez","Danny Martinez"
"2021-08-18","ALB","3","Dirt","Besitos Criminales"," 4 ","4","12-1","Reyes Gomez","Frankie Martinez"
"2021-08-18","ALB","3","Dirt","Litigator"," 5 ","5","4-1","Jimmy Coates","Thomas Pierce, Jr."
"2021-08-18","ALB","3","Dirt","Agronomo"," 6 ","6","5-1","J. Villanueva","Sal Gonzalez"
"2021-08-18","ALB","3","Dirt","Rineshaft"," 7 ","7","8-1","Francisco Amparan","Martin Valdez-Cabral, Jr."
"2021-08-18","ALB","3","Dirt","Mr Levi Canyon"," 8 ","8","10-1","Aldo Arboleda","Leroy Fincher"
"2021-08-18","ALB","3","Dirt","Juggles"," 9 ","9","3-1","Rigo Sarmiento","Justin Evans"
"2021-08-18","ALB","3","Dirt","Nextportofcall","10 ","10","8-1","Isaias Enriquez","Don Young"
"2021-08-18","ALB","4","Dirt","Overtide"," 1 ","1","3-1","Duane Sterling","Dallas Barton"
"2021-08-18","ALB","4","Dirt","Complacida"," 2 ","2","8-1","Alfredo Sigala","Danny Martinez"
"2021-08-18","ALB","4","Dirt","Bossy Baby"," 3 ","3","6-1","Jimmy Coates","Jose Gonzalez, Jr."
"2021-08-18","ALB","4","Dirt","Dancinstardustlady"," 4 ","4","6-1","Edgar Martinez","David Gomez-Barraza"
"2021-08-18","ALB","4","Dirt","Fi Fi d'Oro"," 5 ","5","12-1","Gustavo Herrera","Lonnie Vaughn"
"2021-08-18","ALB","4","Dirt","K J's Mark"," 6 ","6","5-2","Christian Ramos","Dick Cappellucci"
"2021-08-18","ALB","4","Dirt","Bella Y Sofia"," 7 ","7","10-1","Miguel Perez","Jose Gonzalez, Jr."
"2021-08-18","ALB","4","Dirt","Singing Arrow"," 8 ","8","20-1","Luis Colon","Larry Chavez"
"2021-08-18","ALB","4","Dirt","Our Soaring Angel"," 9 ","9","20-1","Enrique Gomez","James Padgett, II"
