"Track","RaceNumber","HorsesRunning"
"BEL","5","16"
"BEL","7","15"
"BEL","8","11"
"BEL","9","14"
"BEL","10","13"
"DED","1","10"
"DED","3","10"
"DED","4","9"
"DED","6","9"
"DED","8","12"
"DED","9","11"
"DED","11","11"
"EQA","1","15"
"EQA","2","9"
"EQA","3","11"
"EQA","4","12"
"EQC","1","9"
"EQC","4","11"
"EVD","5","10"
"EVD","6","10"
"EVD","7","9"
"EVD","8","10"
"GG","9","11"
"GP","5","10"
"GP","9","12"
"HAW","4","10"
"HAW","6","12"
"HAW","8","9"
"HAW","9","13"
"KEE","2","10"
"KEE","3","9"
"KEE","4","16"
"KEE","5","9"
"KEE","7","15"
"KEE","8","11"
"KEE","9","16"
"KEE","10","10"
"KES","1","16"
"KES","2","15"
"KES","3","16"
"LRL","1","16"
"LRL","3","16"
"LRL","6","16"
"LRL","8","15"
"LRL","9","9"
"LS","3","12"
"LS","4","10"
"LS","5","10"
"LS","6","11"
"LS","7","12"
"LS","8","10"
"LS","9","12"
"LS","10","12"
"LS","11","10"
"PEN","6","10"
"RP","2","11"
"RP","4","9"
"RP","5","9"
"RP","6","11"
"RP","7","10"
"RP","8","9"
"RP","9","10"
"SA","3","11"
"SA","8","9"
"WRD","1","9"
"WRD","12","10"
