"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-10-13","FL","MAIDEN SPECIAL WEIGHT ","3","Wings of Fire","2-1"," 3 ","3","FTL","Central Banker"
"2020-10-13","FL","MAIDEN SPECIAL WEIGHT ","3","Morning Pleasure","3-1"," 6 ","6","FTL","Munnings"
"2020-10-13","IND","MAIDEN SPECIAL WEIGHT ","2","Book of Romeo","30-1"," 1 ","1","FTL","Dowsing*Jpn"
"2020-10-13","IND","MAIDEN SPECIAL WEIGHT ","2","Dillsboro Devil","7-2"," 2 ","2","FTL","Skylord"
"2020-10-13","IND","MAIDEN SPECIAL WEIGHT ","2","Maybe a Notion","30-1"," 5 ","5","FTL","Notional"
"2020-10-13","IND","MAIDEN SPECIAL WEIGHT ","2","Overthetopjustice","10-1"," 8 ","8","FTL","Lantana Mob"
"2020-10-13","IND","MAIDEN SPECIAL WEIGHT ","2","Alias Rex","20-1","10 ","10","FTL","Majestic Harbor"
"2020-10-13","IND","MAIDEN CLAIMING($5,000) ","3","Rainbow Justice","10-1"," 2 ","2","FTL","Liaison"
"2020-10-13","IND","MAIDEN CLAIMING($5,000) ","3","Flat Tire Faye","12-1"," 6 ","6","FTL","Lantana Mob"
"2020-10-13","IND","MAIDEN CLAIMING($32,000) ","6","Margaret Drive","9-2"," 1 ","1","FTL","California Chrome"
"2020-10-13","IND","MAIDEN CLAIMING($32,000) ","6","Tyler's Tyronza","15-1"," 4 ","4","FTL","Danza"
"2020-10-13","IND","MAIDEN CLAIMING($32,000) ","6","Selena Kan","12-1"," 7 ","7","FTL","Kantharos"
"2020-10-13","IND","MAIDEN CLAIMING($32,000) ","6","Apsara","9-2","11 ","11","FTL","Orb"
"2020-10-13","IND","MAIDEN SPECIAL WEIGHT ","9","Ruffled Waters","30-1"," 6 ","6","FTL","English Channel"
"2020-10-13","PID","MAIDEN CLAIMING($20,000) ","2","Lamarkable","12-1","13 ","13","FTL","More Than Ready"
"2020-10-13","TDN","MAIDEN CLAIMING($5,000) ","1","Taylor's Turn","8-1"," 2 ","2","FTL","Ice Box"
"2020-10-13","TDN","MAIDEN CLAIMING($5,000) ","1","Victorious Warrior","12-1"," 6 ","6","FTL","Poseidon's Warrior"
"2020-10-13","ZIA","MAIDEN CLAIMING($10,000) ","1","Mr Mmab","15-1"," 9 ","9","FTL","Perry Tee Chick"
"2020-10-13","ZIA","MAIDEN CLAIMING($10,000) ","3","La Sorpresa B","10-1"," 2 ","2","FTL","Hi Level Daredevil"
"2020-10-13","ZIA","MAIDEN SPECIAL WEIGHT ","5","All Chrome","15-1"," 6 ","6","FTL","Silver Wagon"
"2020-10-13","ZIA","MAIDEN SPECIAL WEIGHT ","5","Value N Faith","9-5"," 7 ","7","FTL","Abstraction"
