"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-06-11","AP","MAIDEN CLAIMING($10,000) ","2","Pregolya River","12-1"," 2 ","2","FTL","Baletmeister"
"2021-06-11","AP","MAIDEN SPECIAL WEIGHT ","4","Upbeat Melody","5-2"," 1 ","1","FTL","Upstart"
"2021-06-11","AP","MAIDEN SPECIAL WEIGHT ","4","Nobel","5-1"," 3 ","3","FTL","Sky Mesa"
"2021-06-11","AP","MAIDEN SPECIAL WEIGHT ","4","Behavin Myself","6-1"," 6 ","6","FTL","Malibu Moon"
"2021-06-11","BEL","MAIDEN SPECIAL WEIGHT ","6","Marvelous Maude","5-1"," 3 ","3","FTL","Slumber*GB"
"2021-06-11","BEL","MAIDEN CLAIMING($40,000) ","9","Tanners Neck Lane","6-1"," 9 ","9","FTL","Laoban"
"2021-06-11","BEL","MAIDEN CLAIMING($40,000) ","9","Reunion Tour","4-1","14 ","14","FTL","Super Saver"
"2021-06-11","BEL","MAIDEN CLAIMING($40,000) ","9","Enroule","9-2","16 ","16","FTL","Tencendur"
"2021-06-11","BTP","MAIDEN CLAIMING($12,500) ","6","Just Plunge","30-1","11 ","11","FTL","Girolamo"
"2021-06-11","BTP","ALLOWANCE ","8","Niceasakittenseyes","8-1"," 8 ","8","FTL","William's Kitten"
"2021-06-11","EQC","ALLOWANCE OPTIONAL CLAIMING($100,000) ","1","Wyfire","5-2"," 2 ","2","FTL","Dominus"
"2021-06-11","EQC","ALLOWANCE OPTIONAL CLAIMING($100,000) ","1","Swiss Swoo (IRE)","5-1"," 3 ","3","FTL","Swiss Spirit*GB"
"2021-06-11","EQC","ALLOWANCE OPTIONAL CLAIMING($50,000) ","2","Liam's Secret","12-1"," 4 ","4","FTL","Liam's Map"
"2021-06-11","EQC","MAIDEN CLAIMING($45,000) ","3","Pick Your Bid","15-1","10 ","10","FTL","Smart Bid"
"2021-06-11","EVD","MAIDEN CLAIMING($10,000) ","4","Customize My Quest","12-1"," 3 ","3","FTL","Custom for Carlos"
"2021-06-11","EVD","MAIDEN CLAIMING($10,000) ","4","Argybargy Buck","10-1"," 6 ","6","FTL","Closing Argument"
"2021-06-11","EVD","MAIDEN CLAIMING($10,000) ","6","Tritt","15-1"," 9 ","9","FTL","Custom for Carlos"
"2021-06-11","EVD","MAIDEN CLAIMING($5,000) ","9","Exotic Town","20-1"," 7 ","7","FTL","Closing Argument"
