"Track","RaceNumber","HorsesRunning"
"ALB","1","12"
"ALB","5","9"
"ALB","8","10"
"AP","2","11"
"AP","4","10"
"AP","6","9"
"AP","7","10"
"AP","8","12"
"CT","7","9"
"CT","8","9"
"DEL","3","14"
"DEL","5","13"
"EVD","1","9"
"EVD","3","9"
"EVD","5","12"
"EVD","6","9"
"EVD","7","10"
"EVD","9","9"
"GG","5","12"
"GG","7","10"
"GP","1","10"
"GP","4","10"
"GP","7","11"
"GP","8","11"
"GP","9","9"
"GP","10","9"
"GP","12","13"
"KD","1","13"
"KD","2","16"
"KD","3","10"
"KD","4","16"
"KD","5","16"
"KD","6","14"
"KD","7","9"
"KD","8","13"
"KD","9","16"
"KD","10","15"
"KD","11","16"
"LAD","6","12"
"LRL","5","13"
"LRL","7","14"
"LRL","8","11"
"MTH","6","9"
"MTH","10","13"
"RP","2","10"
"RP","9","10"
"SWF","1","10"
"SWF","11","10"
"WRD","2","10"
"WRD","3","9"
"WRD","4","9"
"WRD","6","9"
"WRD","7","9"
"WRD","8","9"
"WRD","9","9"
"WRD","10","9"
"WRD","11","10"
"WRD","12","10"
