"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-07-24","DEL","MAIDEN CLAIMING($20,000) ","4","Flat Out Phoebe","12-1","12 ","12","FTL","Flat Out"
"2021-07-24","DEL","MAIDEN SPECIAL WEIGHT ","6","California Bella","4-1"," 4 ","4","FTL","California Chrome"
"2021-07-24","DEL","MAIDEN SPECIAL WEIGHT ","6","Liking It Twisted","8-1"," 6 ","6","FTL","Jess's Dream"
"2021-07-24","DEL","MAIDEN SPECIAL WEIGHT ","6","Shemademelucky","8-1"," 7 ","7","FTL","Madefromlucky"
"2021-07-24","DEL","MAIDEN CLAIMING($20,000) ","8","Mi Casimira","7-2","2  ","1","FTL","Itsmyluckyday"
"2021-07-24","DEL","MAIDEN CLAIMING($20,000) ","8","Misspoken","8-1","6  ","7","FTL","Mr Speaker"
"2021-07-24","DMR","MAIDEN SPECIAL WEIGHT ","1","Tmorrowisalongtime","5-1"," 3 ","3","FTL","Frosted"
"2021-07-24","DMR","MAIDEN SPECIAL WEIGHT ","1","Buzz of New York (IRE)","5-2"," 5 ","5","FTL","Toronado*Ire"
"2021-07-24","DMR","MAIDEN SPECIAL WEIGHT ","4","Oncoming","4-1"," 9 ","9","FTL","Quality Road"
"2021-07-24","DMR","ALLOWANCE OPTIONAL CLAIMING($40,000) ","6","Ottawa Fire (IRE)","7-2","10 ","10","FTL","Anjaal*GB"
"2021-07-24","DMR","ALLOWANCE OPTIONAL CLAIMING($20,000) ","9","Intense","20-1"," 9 ","9","FTL","Competitive Edge"
"2021-07-24","DMR","CLAIMING($14,000) ","11","Daring Cat","12-1","11 ","11","FTL","Daredevil"
"2021-07-24","FMT","MAIDEN ","6","Lone Star Lineage","6-1"," 4 ","4","FTL","Royal Quick Dash"
"2021-07-24","FMT","MAIDEN ","7","Runn Red Runn","12-1"," 5 ","5","FTL","Seperate Cravings"
"2021-07-24","FMT","MAIDEN ","7","The Quick Goldenlady","8-1"," 8 ","8","FTL","Dash to Follies"
"2021-07-24","GG","STARTER ALLOWANCE ","2","Poso Creek","20-1"," 3 ","3","FTL","Govenor Charlie"
"2021-07-24","GG","MAIDEN SPECIAL WEIGHT ","5","Crown the Lakers","5-2"," 2 ","2","FTL","Lakerville"
"2021-07-24","GG","MAIDEN SPECIAL WEIGHT ","5","Proof He Rides","6-1"," 5 ","5","FTL","Idiot Proof"
"2021-07-24","GG","MAIDEN SPECIAL WEIGHT ","5","Union Boy","3-1"," 7 ","7","FTL","Unionize"
"2021-07-24","GG","MAIDEN SPECIAL WEIGHT ","5","Rowdy Oh","6-1"," 8 ","8","FTL","Oh Tanner"
"2021-07-24","GP","MAIDEN OPTIONAL CLAIMING($50,000) ","1","Crystal Lagoon","3-1"," 2 ","2","FTL","Super Saver"
"2021-07-24","GP","MAIDEN OPTIONAL CLAIMING($50,000) ","1","Promise Me","20-1"," 6 ","6","FTL","Poseidon's Warrior"
"2021-07-24","GP","MAIDEN OPTIONAL CLAIMING($50,000) ","5","Toretto","5-1"," 5 ","5","FTL","Handsome Mike"
"2021-07-24","GP","MAIDEN CLAIMING($12,500) ","8","Bye Bye David","12-1"," 1 ","1","FTL","Graydar"
"2021-07-24","GP","MAIDEN CLAIMING($12,500) ","12","Magurli","5-1"," 9 ","9","FTL","Ride On Curlin"
"2021-07-24","IND","MAIDEN ","2","Hf Wild Thing","20-1"," 8 ","8","FTL","Tempting Dash"
"2021-07-24","IND","MAIDEN ","4","Fabulous Wild Card","12-1"," 1 ","1","FTL","One Fabulous Eagle"
"2021-07-24","IND","MAIDEN ","4","Bsm Ms Be Valiant","9-5"," 2 ","2","FTL","Mighty B Valiant"
"2021-07-24","IND","MAIDEN ","4","Miss Clover Lake","15-1"," 3 ","3","FTL","Rollingintheclover"
"2021-07-24","IND","MAIDEN ","4","Willie Kiss for Cash","12-1"," 7 ","7","FTL","Kiss My Hocks"
"2021-07-24","IND","MAIDEN ","5","Seize the Gold","20-1","10 ","10","FTL","Seize the Win"
"2021-07-24","LAD","MAIDEN SPECIAL WEIGHT ","3","Just Indiscreet","12-1"," 2 ","2","FTL","Justin Phillip"
"2021-07-24","LAD","MAIDEN SPECIAL WEIGHT ","3","Chrompton","7-5"," 5 ","5","FTL","California Chrome"
"2021-07-24","LAD","MAIDEN SPECIAL WEIGHT ","4","Hidden Expectation","20-1"," 1 ","1","FTL","We Miss Artie"
"2021-07-24","LAD","MAIDEN SPECIAL WEIGHT ","4","Deal Me a Penny","15-1"," 6 ","6","FTL","El Deal"
"2021-07-24","LAD","MAIDEN SPECIAL WEIGHT ","4","Delusional Dream","30-1"," 8 ","8","FTL","Tapiture"
"2021-07-24","LAD","MAIDEN SPECIAL WEIGHT ","4","Lindola's Gal","10-1"," 9 ","9","FTL","Oxbow"
"2021-07-24","LAD","MAIDEN SPECIAL WEIGHT ","4","Overshared","20-1","10 ","10","FTL","Overanalyze"
"2021-07-24","LAD","MAIDEN SPECIAL WEIGHT ","4","Bett the Limit","15-1","12 ","12","FTL","Speed Limit"
"2021-07-24","MTH","MAIDEN SPECIAL WEIGHT ","1","Road Bloc","6-1"," 6 ","6","FTL","Street Sense"
"2021-07-24","MTH","MAIDEN SPECIAL WEIGHT ","1","A Farewell Yodel","5-1"," 9 ","9","FTL","Swiss Yodeler"
"2021-07-24","RUI","MAIDEN ","1","Marriagemadeinheaven","8-1"," 3 ","3","FTL","Mr Jess Perry"
"2021-07-24","RUI","MAIDEN ","1","Mescal","4-1"," 8 ","8","FTL","Moonin the Eagle"
