"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-07-10","AP","MAIDEN CLAIMING($6,250) ","3","Mi Enlace","6-1"," 2 ","2","FTL","Liaison"
"2021-07-10","BEL","MAIDEN SPECIAL WEIGHT ","4","Gold Panda","10-1"," 6 ","6","FTL","Goldencents"
"2021-07-10","BEL","MAIDEN SPECIAL WEIGHT ","10","My Boy Colton","10-1","1  ","7","FTL","Pioneerof the Nile"
"2021-07-10","BEL","MAIDEN SPECIAL WEIGHT ","10","Big Castle","15-1","7  ","6","FTL","Paynter"
"2021-07-10","DED","TRIALS ","1","Corona Blues","12-1"," 3 ","3","FTL","Jess Louisiana Blue"
"2021-07-10","DED","TRIALS ","3","Miguelito","20-1"," 1 ","1","FTL","Heza Fast Dash"
"2021-07-10","DED","TRIALS ","5","Tdz Jeslouisianafast","10-1"," 4 ","4","FTL","Jess Louisiana Blue"
"2021-07-10","DED","TRIALS ","8","Fast Dashin Rocket","12-1"," 2 ","2","FTL","Ajs Fast Dash"
"2021-07-10","DEL","MAIDEN SPECIAL WEIGHT ","10","Just Deal With It","15-1"," 3 ","3","FTL","Wicked Strong"
"2021-07-10","DEL","MAIDEN SPECIAL WEIGHT ","10","Search for Truth","2-1"," 6 ","6","FTL","Tourist"
"2021-07-10","DEL","MAIDEN SPECIAL WEIGHT ","10","Lindros","4-1"," 8 ","8","FTL","Liam's Map"
"2021-07-10","EVD","MAIDEN SPECIAL WEIGHT ","3","Gotmy Mo Jo Workin","9-2","6  ","7","FTL","Mo Tom"
"2021-07-10","EVD","MAIDEN CLAIMING($10,000) ","9","Crescent City Cat","10-1"," 2 ","2","FTL","Lion's Ransom"
"2021-07-10","FAN","MAIDEN CLAIMING($4,000) ","3","Shinpuruna","10-1"," 4 ","4","FTL","Monba"
"2021-07-10","FAN","MAIDEN SPECIAL WEIGHT ","4","Queen's Mission","6-1"," 5 ","5","FTL","Noble Mission*GB"
"2021-07-10","FMT","FUTURITY TRIAL ","2","Wl Monster Truck","10-1"," 6 ","6","FTL","Sf Royal Quick Flash"
"2021-07-10","FMT","FUTURITY TRIAL ","3","Oh Theoni","10-1"," 2 ","2","FTL","Crm Livewire"
"2021-07-10","GP","MAIDEN CLAIMING($12,500) ","1","Halfway Right","20-1"," 7 ","7","FTL","Get Stormy"
"2021-07-10","GP","HANDICAP ","6","Competitive Speed","7-2"," 1 ","1","FTL","Competitive Edge"
"2021-07-10","GP","CLAIMING($6,250) ","8","Struttin","8-1"," 8 ","8","FTL","Competitive Edge"
"2021-07-10","GP","MAIDEN CLAIMING($25,000) ","13","Give Me Two Steps","12-1"," 2 ","2","FTL","Two Step Salsa"
"2021-07-10","LAD","MAIDEN CLAIMING($12,500) ","7","Always Justified","15-1"," 2 ","2","FTL","Harborage"
"2021-07-10","LS","MAIDEN SPECIAL WEIGHT ","3","Splenda Gail","9-2"," 5 ","5","FTL","Neolithic"
"2021-07-10","LS","MAIDEN SPECIAL WEIGHT ","3","Time for Cupid","5-2","7  ","8","FTL","Cupid"
"2021-07-10","LS","MAIDEN SPECIAL WEIGHT ","4","Moro Savage","50-1"," 5 ","5","FTL","Moro Tap"
"2021-07-10","LS","MAIDEN SPECIAL WEIGHT ","5","Lost Gold","3-1","2  ","5","FTL","Mr Speaker"
"2021-07-10","LS","MAIDEN SPECIAL WEIGHT ","5","Ironical","9-2","4  ","2","FTL","Too Much Bling"
"2021-07-10","LS","MAIDEN SPECIAL WEIGHT ","5","Turn On the Bling","4-1","6  ","7","FTL","Too Much Bling"
"2021-07-10","LS","Texas Thoroughbred Futurity","9","The Reese Beast","5-2"," 7 ","7","FTL","Tiznow"
"2021-07-10","LS","Texas Thoroughbred Futurity","10","Sparky Hale","20-1"," 1 ","1","FTL","Jimmy Creed"
"2021-07-10","MTH","MAIDEN CLAIMING($20,000) ","1","Prominent Henny","8-1"," 2 ","2","FTL","Poseidon's Warrior"
"2021-07-10","MTH","CLAIMING($14,000) ","5","Hokkaido","10-1","11 ","11","FTL","El Padrino"
"2021-07-10","MTH","MAIDEN CLAIMING($20,000) ","6","Luz","7-2"," 1 ","1","FTL","Bethel"
"2021-07-10","MTH","MAIDEN CLAIMING($20,000) ","6","Don't Tell Grandma","7-2"," 2 ","2","FTL","Midnight Storm"
"2021-07-10","MTH","MAIDEN CLAIMING($20,000) ","6","Dream Peaceful","5-1"," 3 ","3","FTL","Star Guitar"
"2021-07-10","MTH","MAIDEN CLAIMING($20,000) ","6","Miss Lady L","5-1"," 4 ","4","FTL","Mohaymen"
"2021-07-10","MTH","MAIDEN CLAIMING($20,000) ","6","Fall Campaign","6-1"," 7 ","7","FTL","Brody's Cause"
"2021-07-10","MTH","MAIDEN SPECIAL WEIGHT ","7","Captainsdaughter","15-1"," 3 ","3","FTL","Midshipman"
"2021-07-10","MTH","MAIDEN SPECIAL WEIGHT ","7","Charged Temp","6-1"," 4 ","4","FTL","Star Guitar"
"2021-07-10","MTH","MAIDEN SPECIAL WEIGHT ","7","Office Etiquette","8-1"," 7 ","7","FTL","Fed Biz"
"2021-07-10","MTH","MAIDEN SPECIAL WEIGHT ","7","Witch of Love","5-1"," 8 ","8","FTL","Anchor Down"
"2021-07-10","MTH","Blue Sparkler S.","9","Shop Girl","9-2","11 ","11","FTL","Constitution"
"2021-07-10","PIM","MAIDEN CLAIMING($12,500) ","6","Tigertini","6-1","12 ","11","FTL","Hangover Kid"
"2021-07-10","PIM","ALLOWANCE ","8","Hell in a Shell","15-1"," 1 ","1","FTL","Buffum"
"2021-07-10","RUI","TRIALS ","2","The Rite Path","30-1"," 6 ","6","FTL","Favorite Cartel"
"2021-07-10","RUI","TRIALS ","3","Celtic Dazzler","20-1"," 7 ","7","FTL","Coronado Cartel"
"2021-07-10","RUI","TRIALS ","5","Big Hustler","20-1"," 9 ","9","FTL","Big Lew"
"2021-07-10","RUI","TRIALS ","7","Devils Torture","20-1"," 1 ","1","FTL","Favorite Cartel"
"2021-07-10","RUI","TRIALS ","7","Heerz Ur Sign","15-1"," 9 ","9","FTL","Corona Cartel"
"2021-07-10","RUI","TRIALS ","10","Passionforpassing","30-1"," 3 ","3","FTL","Fdd Dynasty"
"2021-07-10","RUI","TRIALS ","10","Send Me a Reason V","15-1"," 6 ","6","FTL","Good Reason Sa"
"2021-07-10","RUI","TRIALS ","10","Hot Ivory Eyes","10-1"," 9 ","9","FTL","Ivory James"
"2021-07-10","RUI","TRIALS ","11","Eyem Back","8-1"," 1 ","1","FTL","Seperate Interest"
"2021-07-10","RUI","TRIALS ","11","Political Speed","9-2"," 8 ","8","FTL","Apollitical Jess"
