"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-07-14","BTP","MAIDEN CLAIMING($7,500) ","5","In the Kisser","8-1"," 2 ","2","FTL","Violence"
"2020-07-14","BTP","MAIDEN SPECIAL WEIGHT ","7","Tiz a Bit Lucky","7-2","2  ","9","FTL","Tonalist"
"2020-07-14","BTP","MAIDEN SPECIAL WEIGHT ","7","Little Empire","7-2","2B ","14","FTL","Temple City"
"2020-07-14","BTP","MAIDEN SPECIAL WEIGHT ","7","Mow Mow the Grass","8-1","8  ","7","FTL","Outwork"
"2020-07-14","BTP","MAIDEN SPECIAL WEIGHT ","7","Candy Mover","12-1","9  ","8","FTL","Candy Ride*Arg"
"2020-07-14","BTP","MAIDEN SPECIAL WEIGHT ","7","El Piquin","6-1","12 ","12","FTL","To Honor and Serve"
"2020-07-14","BTP","MAIDEN CLAIMING($5,000) ","8","Three Springs Road","15-1","10 ","10","FTL","Tizway"
"2020-07-14","FMT","MAIDEN CLAIMING($10,000) ","10","Kickinbottem","20-1"," 6 ","6","FTL","Kick On"
"2020-07-14","FMT","MAIDEN CLAIMING($10,000) ","12","I'm Missin You","20-1"," 1 ","1","FTL","Awesome Patriot"
"2020-07-14","FP","MAIDEN SPECIAL WEIGHT ","3","Victory Pie","8-5"," 1 ","1","FTL","Ghaaleb"
"2020-07-14","FP","MAIDEN SPECIAL WEIGHT ","3","Miss Swamp Tales","20-1"," 3 ","3","FTL","Brave 'n Away"
"2020-07-14","FP","MAIDEN SPECIAL WEIGHT ","3","Country Jo","30-1"," 5 ","5","FTL","Country Be Gold"
"2020-07-14","FP","MAIDEN SPECIAL WEIGHT ","3","Positionedtowin","9-2"," 7 ","7","FTL","Well Positioned"
"2020-07-14","IND","MAIDEN SPECIAL WEIGHT ","1","Eye Flirt","15-1"," 1 ","1","FTL","Notional"
"2020-07-14","IND","MAIDEN SPECIAL WEIGHT ","1","Passing On By","8-5"," 2 ","2","FTL","Pass Rush"
"2020-07-14","IND","MAIDEN SPECIAL WEIGHT ","1","Miss Devious","9-2"," 3 ","3","FTL","Skylord"
"2020-07-14","IND","MAIDEN SPECIAL WEIGHT ","1","Dance Money","6-1"," 4 ","4","FTL","Majestic Harbor"
"2020-07-14","IND","MAIDEN SPECIAL WEIGHT ","1","Starlet Express","2-1"," 5 ","5","FTL","Unbridled Express"
"2020-07-14","IND","MAIDEN SPECIAL WEIGHT ","1","America Rules","8-1"," 6 ","6","FTL","Unbridled Express"
