"Track","RaceNumber","HorsesRunning"
"AP","7","9"
"AP","8","14"
"BTP","6","9"
"BTP","7","14"
"BTP","8","9"
"CT","7","9"
"CT","8","9"
"DED","1","10"
"DED","3","10"
"DED","4","10"
"DED","5","10"
"DED","6","9"
"DED","7","10"
"DED","8","10"
"DED","9","10"
"DEL","3","11"
"DEL","7","9"
"EMD","6","9"
"EMD","8","10"
"EMD","10","9"
"EMD","11","9"
"EVD","1","9"
"EVD","3","10"
"EVD","5","11"
"EVD","7","13"
"EVD","9","14"
"GP","1","13"
"GP","5","16"
"GP","6","9"
"GP","7","16"
"GP","9","14"
"IND","4","11"
"IND","5","9"
"IND","6","13"
"IND","7","10"
"IND","8","14"
"IND","9","13"
"IND","10","12"
"LRL","3","9"
"LRL","5","11"
"LRL","7","10"
"PID","4","11"
"PID","8","9"
"PRM","8","10"
"RET","4","10"
"RET","5","10"
"RET","6","10"
"RET","7","10"
"RET","9","10"
"RET","10","10"
"SAR","1","9"
"SAR","3","11"
"SAR","5","13"
"SAR","7","12"
"SAR","10","15"
"TDN","7","9"
"TDN","8","11"
