"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-06-30","AZD","1","Dirt","Nsm Hollywood Nights"," 1 ","1","5-1","Emilio Tapia","Armando Castellanos"
"2021-06-30","AZD","1","Dirt","Maximo Rc"," 2 ","2","10-1","Jose Arriola-Serrano","Benito Guillen Vega"
"2021-06-30","AZD","1","Dirt","Fabulous N Rare"," 3 ","3","5-2","Kevin Carbajal","Guillermo Morales"
"2021-06-30","AZD","1","Dirt","Our Darling Corona"," 4 ","4","6-1","Martin Osuna","Jesus Torres-Casas"
"2021-06-30","AZD","1","Dirt","Hidden Funds"," 5 ","5","4-1","Jacob Enriquez","Antonio Soto"
"2021-06-30","AZD","1","Dirt","Rwd Penelopes Cartel"," 6 ","6","8-1","Mark Jasso","Alvaro Monteverde"
"2021-06-30","AZD","1","Dirt","Last Tia"," 7 ","7","9-2","Michael Ybarra","Alvaro Monteverde"
"2021-06-30","AZD","1","Dirt","Soverynne"," 8 ","8","6-1","Elias Gutierrez","Jesus Olivas-Valenzuela"
"2021-06-30","AZD","2","Dirt","Santiagos Bodyguard"," 1 ","1","10-1","Kevin Carbajal","Gilberto Jr. Canales-lopez"
"2021-06-30","AZD","2","Dirt","Brimm Effort"," 2 ","2","5-2","Jacob Enriquez","Daniel Zapata"
"2021-06-30","AZD","2","Dirt","Chocolate Wagon"," 3 ","3","4-1","Julian Serrano","Alvaro Monteverde"
"2021-06-30","AZD","2","Dirt","Ms Cache Queen"," 4 ","4","6-1","Elias Gutierrez","Armando Castellanos"
"2021-06-30","AZD","2","Dirt","Maximus Fastus"," 5 ","5","15-1","Aaron Belloc","Danny Hernandez"
"2021-06-30","AZD","2","Dirt","Dejanero"," 6 ","6","8-1","Martin Osuna","Amy Nelson"
"2021-06-30","AZD","2","Dirt","Junes Light"," 7 ","7","3-1","Michael Ybarra","Candelario Villamar"
"2021-06-30","AZD","2","Dirt","Sunbrook Sage"," 8 ","8","9-2","Emilio Tapia","Armando Castellanos"
"2021-06-30","AZD","3","Dirt","Mindshare"," 1 ","1","2-1","Karlo Lopez","Daniel Kenney"
"2021-06-30","AZD","3","Dirt","Unconscious Power"," 2 ","2","8-1","Erick Medellin","Ashlee Wolf"
"2021-06-30","AZD","3","Dirt","Autism Warrior"," 3 ","3","10-1","Allyssa Morales","Brent Elston"
"2021-06-30","AZD","3","Dirt","Off the Books"," 4 ","4","3-1","Keivan Serrano","Mike Chambers"
"2021-06-30","AZD","3","Dirt","Express Permission"," 5 ","5","7-2","Michael Ybarra","Dan Morgan"
"2021-06-30","AZD","3","Dirt","More Firewater"," 6 ","6","5-1","Enrique Garcia","Wendell Matt"
"2021-06-30","AZD","3","Dirt","Brewery Gulch"," 7 ","7","6-1","Travis Wales","Rafael Barraza"
"2021-06-30","AZD","4","Dirt","Redhawk"," 1 ","1","10-1","Alejandro Medellin","Dayson LaVanway"
"2021-06-30","AZD","4","Dirt","Rocky Stallione"," 2 ","2","6-1","Jose Dominguez","Debbie O'Brien"
"2021-06-30","AZD","4","Dirt","Glitter Gulch"," 3 ","3","9-5","Keivan Serrano","Ashlee Wolf"
"2021-06-30","AZD","4","Dirt","Runneratthecorner"," 4 ","4","3-1","Enrique Garcia","Bill Brashears"
"2021-06-30","AZD","4","Dirt","Wildly Awesome"," 5 ","5","20-1","Michael Ybarra","Charles Begay"
"2021-06-30","AZD","4","Dirt","Filthy"," 6 ","6","12-1","Allyssa Morales","Frances Perkins"
"2021-06-30","AZD","4","Dirt","Capital Reef"," 7 ","7","2-1","Isaias Enriquez","Michael Rollins"
"2021-06-30","AZD","5","Dirt","Thief in the Night"," 1 ","1","20-1","Francisco Garcia","Larry Scott, Jr."
"2021-06-30","AZD","5","Dirt","Write Itinthe Dust"," 2 ","2","6-5","Daniel Vergara","Chad Story"
"2021-06-30","AZD","5","Dirt","Keeponrockinmebaby"," 3 ","3","9-2","Travis Wales","Jacque Guerra"
"2021-06-30","AZD","5","Dirt","Bourbon and Water"," 4 ","4","3-1","Enrique Garcia","Sergio Barrio"
"2021-06-30","AZD","5","Dirt","Double Down Brown"," 5 ","5","6-1","Ron Beverly Jr.","Kevin Lewis"
"2021-06-30","AZD","5","Dirt","Tossapennydown"," 6 ","6","15-1","Erick Medellin","Robert Score"
"2021-06-30","AZD","5","Dirt","Silvers Bling"," 7 ","7","5-1","Daniel Aguilar","Amalio Trejo"
"2021-06-30","AZD","6","Dirt","Gamblers Gold Rush"," 1 ","1","8-1","Jose Dominguez","Curt Ferguson"
"2021-06-30","AZD","6","Dirt","Blackberry Lisa"," 2 ","2","5-2","Alejandro Medellin","Jim Crotts"
"2021-06-30","AZD","6","Dirt","I Buy Gold"," 3 ","3","20-1","Aaron Belloc","Antonio Soto"
"2021-06-30","AZD","6","Dirt","Outlaw by Nature"," 4 ","4","20-1","Ron Beverly Jr.","Loren Jensen"
"2021-06-30","AZD","6","Dirt","Maxx Effort"," 5 ","5","20-1","Michael Ybarra","Rudy Ybarra"
"2021-06-30","AZD","6","Dirt","Mr View"," 6 ","6","7-5","Karlo Lopez","Antonio Soto"
"2021-06-30","AZD","6","Dirt","Currently Krazy"," 7 ","7","5-1","Erick Medellin","Loren Jensen"
"2021-06-30","AZD","6","Dirt","Vidaks Back"," 8 ","8","7-2","Keivan Serrano","Dayson LaVanway"
"2021-06-30","AZD","7","Dirt","Haynespun"," 1 ","1","6-1","Enrique Garcia","Miguel Hernandez"
"2021-06-30","AZD","7","Dirt","Lady Effort"," 2 ","2","12-1","Michael Ybarra","Chad Story"
"2021-06-30","AZD","7","Dirt","Owen's Shot"," 3 ","3","10-1","Allyssa Morales","Amalio Trejo"
"2021-06-30","AZD","7","Dirt","Tico Time"," 4 ","4","15-1","Keivan Serrano","Candelario Villamar"
"2021-06-30","AZD","7","Dirt","Jazzy Einstein"," 5 ","5","7-5","Travis Wales","Priscilla Leon"
"2021-06-30","AZD","7","Dirt","Keanna"," 6 ","6","4-1","Erick Medellin","Shannon Simpson"
"2021-06-30","AZD","7","Dirt","Analyze Her Style"," 7 ","7","20-1","Ron Beverly Jr.","Jorge Duarte-Noriega"
"2021-06-30","AZD","7","Dirt","I'm All the Jedi"," 8 ","8","5-1","Alejandro Medellin","Jesus Torres-Casas"
"2021-06-30","AZD","7","Dirt","Hail On Hoofs"," 9 ","9","8-1","Isaias Enriquez","Scott Rollins"
"2021-06-30","AZD","8","Dirt","J T's La Nena"," 1 ","1","15-1","Alejandro Medellin","Jesus Torres-Casas"
"2021-06-30","AZD","8","Dirt","Memphis Doll"," 2 ","2","20-1","Erick Medellin","Shannon Simpson"
"2021-06-30","AZD","8","Dirt","Devon's Choice"," 3 ","3","3-1","Francisco Garcia","Shannon Simpson"
"2021-06-30","AZD","8","Dirt","Shanghai Keely"," 4 ","4","7-2","Isaias Enriquez","Justin Evans"
"2021-06-30","AZD","8","Dirt","Senoradiablo"," 5 ","5","4-1","Daniel Vergara","Manuel Ortiz, Sr."
"2021-06-30","AZD","8","Dirt","Burnadebt"," 6 ","6","6-1","Karlo Lopez","Daniel Kenney"
