"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-07-17","AP","MAIDEN SPECIAL WEIGHT ","3","Miss Raison","6-1"," 1 ","1","FTL","Raison d'Etat"
"2021-07-17","AP","MAIDEN SPECIAL WEIGHT ","3","Lady Bernadette","6-1"," 4 ","4","FTL","Bernardini"
"2021-07-17","AP","MAIDEN SPECIAL WEIGHT ","3","Freedom Rose","7-2"," 5 ","5","FTL","Constitution"
"2021-07-17","AP","MAIDEN SPECIAL WEIGHT ","3","Eminent Victor","15-1","10 ","10","FTL","Mr. Z"
"2021-07-17","DMR","ALLOWANCE OPTIONAL CLAIMING($80,000) ","11","Spirit Maker","5-1"," 8 ","8","FTL","Empire Maker"
"2021-07-17","DMR","ALLOWANCE OPTIONAL CLAIMING($80,000) ","11","The Hulk (GB)","12-1","11 ","11","FTL","Due Diligence"
"2021-07-17","EVD","MAIDEN SPECIAL WEIGHT ","1","Big Sessy","3-1","1A ","6","FTL","Takeover Target"
"2021-07-17","EVD","MAIDEN SPECIAL WEIGHT ","1","William Gustavo","2-1","3  ","2","FTL","Teuflesberg"
"2021-07-17","EVD","MAIDEN CLAIMING($10,000) ","3","Tan's Lil Man","20-1"," 2 ","2","FTL","Neko Bay"
"2021-07-17","EVD","MAIDEN CLAIMING($10,000) ","3","Monzza","5-2"," 7 ","7","FTL","Violence"
"2021-07-17","EVD","MAIDEN CLAIMING($15,000) ","7","Charlie's Star","20-1"," 4 ","4","FTL","My Pal Charlie"
"2021-07-17","FAN","MAIDEN CLAIMING($4,000) ","5","Pecos Autumn","10-1"," 8 ","8","FTL","King's Empire"
"2021-07-17","FMT","MAIDEN CLAIMING($10,000) ","4","Docs Best Episode","9-5"," 1 ","1","FTL","Docs Best Card"
"2021-07-17","FMT","MAIDEN ","9","Rt Country Gold","12-1"," 9 ","9","FTL","Majestic Cartel"
"2021-07-17","FMT","MAIDEN CLAIMING($5,000) ","11","Call Me Bigg Pappa","12-1"," 7 ","7","FTL","Cf Chickasaw Warrior"
"2021-07-17","GIL","MAIDEN CLAIMING($5,000) ","1","Mable Mountain","12-1"," 2 ","2","FTL","Table Mountain"
"2021-07-17","GIL","CLAIMING($5,000) ","2","Mr Otton","12-1"," 8 ","8","FTL","Mr Ottyes"
"2021-07-17","GIL","MAIDEN ","6","Down N Coronas","10-1"," 7 ","7","FTL","Down N Dash"
"2021-07-17","GIL","MAIDEN ","6","Miss Bogaringa","8-1"," 8 ","8","FTL","Bogart"
"2021-07-17","GIL","MAIDEN SPECIAL WEIGHT ","7","Sky Watch","12-1"," 9 ","9","FTL","Sky Kingdom"
"2021-07-17","GIL","MAIDEN SPECIAL WEIGHT ","7","Raise a Fog","15-1","10 ","10","FTL","Raise a Govenor"
"2021-07-17","GP","MAIDEN SPECIAL WEIGHT ","3","Cape Hedge","15-1"," 7 ","7","FTL","Temple City"
"2021-07-17","LA","MAIDEN ","2","Deputy Gary","12-1"," 4 ","4","FTL","Frosted"
"2021-07-17","LAD","MAIDEN CLAIMING($5,000) ","1","Reckless Sergeant","6-1"," 1 ","1","FTL","Redding Colliery"
"2021-07-17","LAD","MAIDEN CLAIMING($5,000) ","1","Suni Laluni","12-1"," 3 ","3","FTL","E Z Glory"
"2021-07-17","MTH","MAIDEN SPECIAL WEIGHT ","4","Mo Mischief","7-2"," 2 ","2","FTL","Into Mischief"
"2021-07-17","MTH","MAIDEN SPECIAL WEIGHT ","4","Spun and Won","8-1"," 3 ","3","FTL","Hard Spun"
"2021-07-17","MTH","MAIDEN SPECIAL WEIGHT ","4","Skillful","6-1"," 6 ","6","FTL","Candy Ride*Arg"
"2021-07-17","MTH","G1 United Nations S.","11","Fantasioso (ARG)","12-1"," 5 ","5","FTL","Strategic Prince*GB"
"2021-07-17","PIM","WAIVER MAIDEN CLAIMING($32,000) ","4","Toss a Coin","15-1"," 1 ","1","FTL","Animal Kingdom"
"2021-07-17","PIM","WAIVER MAIDEN CLAIMING($32,000) ","4","Tipsy Tourist","12-1"," 5 ","5","FTL","Tourist"
"2021-07-17","PIM","WAIVER MAIDEN CLAIMING($32,000) ","4","Heart of Secrets","5-1"," 6 ","6","FTL","Friesan Fire"
"2021-07-17","PIM","WAIVER MAIDEN CLAIMING($32,000) ","4","Spanikopita","10-1"," 9 ","9","FTL","Atreides"
"2021-07-17","PIM","WAIVER MAIDEN CLAIMING($32,000) ","4","Is the Way","10-1","11 ","11","FTL","Kantharos"
"2021-07-17","PIM","WAIVER MAIDEN CLAIMING($32,000) ","4","Birthday Wish","12-1","12 ","12","FTL","Bandbox"
"2021-07-17","PIM","MAIDEN SPECIAL WEIGHT ","6","Midnight Choir","4-1"," 7 ","7","FTL","Maclean's Music"
"2021-07-17","PIM","MAIDEN SPECIAL WEIGHT ","6","Tunnel Strike","30-1","10 ","10","FTL","English Channel"
"2021-07-17","PIM","MAIDEN SPECIAL WEIGHT ","8","Awesome Dynamo","15-1"," 6 ","6","FTL","Awesome Again"
"2021-07-17","PLN","ALLOWANCE OPTIONAL CLAIMING($62,500) ","6","Time Voyage (IRE)","6-1"," 2 ","2","FTL","Raven's Pass"
"2021-07-17","PLN","ALLOWANCE OPTIONAL CLAIMING($62,500) ","6","Nardini","7-5"," 3 ","3","FTL","Acclamation"
"2021-07-17","RUI","TRIALS ","1","Blue Jean Chick","20-1"," 4 ","4","FTL","Chicks Regard"
"2021-07-17","RUI","MAIDEN SPECIAL WEIGHT ","10","Bakers Choice","12-1"," 5 ","5","FTL","Harris"
"2021-07-17","SAR","MAIDEN SPECIAL WEIGHT ","1","War Smoke","4-1"," 3 ","3","FTL","War Dancer"
