"Track","RaceNumber","HorsesRunning"
"AQU","7","10"
"AQU","8","10"
"CT","8","10"
"EQA","3","13"
"EQA","4","9"
"FG","4","9"
"FG","7","9"
"FG","8","13"
"FON","4","10"
"FON","5","9"
"FON","6","9"
"FON","7","10"
"FON","9","10"
"GP","1","9"
"GP","5","12"
"GP","10","9"
"HOU","5","12"
"HOU","7","11"
"HOU","10","9"
"LA","7","9"
"LRL","6","9"
"LRL","9","13"
"OP","2","11"
"OP","4","12"
"OP","5","9"
"OP","7","12"
"OP","8","10"
"OP","9","11"
"PEN","3","11"
"RP","2","10"
"RP","5","10"
"RP","7","9"
"RP","8","9"
"RP","10","9"
"SA","3","9"
"TAM","4","9"
"TAM","5","10"
"TAM","7","11"
"TAM","8","10"
"TAM","9","11"
"TP","2","9"
"TP","4","11"
"TP","5","10"
"TP","7","9"
"TP","8","11"
"TUP","1","12"
"TUP","2","12"
"TUP","5","9"
"TUP","6","9"
"TUP","7","12"
"TUP","9","9"
