"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-08-28","ALB","1","Dirt","Higher Dome"," 1 ","1","6-1","Erick Medellin","Andres Gonzalez"
"2021-08-28","ALB","1","Dirt","Emmys Silver"," 2 ","2","7-2","Luis Colon","Gary Cross"
"2021-08-28","ALB","1","Dirt","Lonzo Who"," 3 ","3","2-1","Rodolfo Guerra","Todd Fincher"
"2021-08-28","ALB","1","Dirt","Shelly d'Oro"," 4 ","4","9-2","Edgar Martinez","Leroy Fincher"
"2021-08-28","ALB","1","Dirt","Cha Ching Charlie"," 5 ","5","6-1","Francisco Amparan","Greg Green"
"2021-08-28","ALB","1","Dirt","Reads Pet Zenon"," 6 ","6","7-2","Maria Baca","Dallas Barton"
"2021-08-28","ALB","2","Dirt","Woody Valentin"," 1 ","1","4-1","Alonso Rivera","Fernando Rascon"
"2021-08-28","ALB","2","Dirt","Big Storm Cartel"," 2 ","2","5-1","Marcelo Barraza","Jorge Morales-Flores"
"2021-08-28","ALB","2","Dirt","Super Jesse"," 3 ","3","7-1","Edgar Martinez","David Gomez-Barraza"
"2021-08-28","ALB","2","Dirt","Big Daddys Dream"," 4 ","4","6-1","Paul Nieto","Arturo Chavez"
"2021-08-28","ALB","2","Dirt","Fantastico Dragon"," 5 ","5","8-1","Sergio Dominguez","Jesus Cuanda"
"2021-08-28","ALB","2","Dirt","Woodys Gold"," 6 ","6","3-1","Mario Delgado","Clinton Crawford"
"2021-08-28","ALB","2","Dirt","Ezze Off"," 7 ","7","9-2","Jose Ortiz","Michael Joiner"
"2021-08-28","ALB","2","Dirt","Mr Big"," 8 ","8","10-1","Edwuin Lujan","Adam Archuleta"
"2021-08-28","ALB","3","Dirt","Dragon On Ice"," 1 ","1","8-1","Paul Nieto","Kenneth Durbin"
"2021-08-28","ALB","3","Dirt","Cartels Dash"," 2 ","2","8-1","Jose Ortiz","Michael Joiner"
"2021-08-28","ALB","3","Dirt","Affinity Eagle"," 3 ","3","8-1","Adrian Ramos","Wesley Giles"
"2021-08-28","ALB","3","Dirt","Bigg Dee"," 4 ","4","2-1","Mario Delgado","James Gonzales, II"
"2021-08-28","ALB","3","Dirt","Western Sandman"," 5 ","5","4-1","Marcelo Barraza","Lonnie Vaughn"
"2021-08-28","ALB","3","Dirt","Tuco Salamanca"," 6 ","6","3-1","Porfirio Cano","Anthony Montoya"
"2021-08-28","ALB","3","Dirt","Blue Night"," 7 ","7","12-1","Jacob Enriquez","Javier Duarte"
"2021-08-28","ALB","3","Dirt","Money Flashin"," 8 ","8","12-1","Edgar Martinez","Jorge Morales-Flores"
"2021-08-28","ALB","4","Dirt","Run Potion"," 1 ","1","4-1","Jose Ortiz","Michael Joiner"
"2021-08-28","ALB","4","Dirt","Devils Cut"," 2 ","2","10-1","Oscar Andrade, Jr.","Bret Vickery"
"2021-08-28","ALB","4","Dirt","Ezze Dash"," 3 ","3","8-1","Alejandro Medellin","Michael Joiner"
"2021-08-28","ALB","4","Dirt","Famous Clyde"," 4 ","4","5-1","Emilio Tapia","Wesley Giles"
"2021-08-28","ALB","4","Dirt","Chicky Chicky Kai"," 5 ","5","3-1","Sergio Becerra, Jr.","Larry Chavez"
"2021-08-28","ALB","4","Dirt","Cristom"," 6 ","6","7-2","Noe Garcia, Jr.","Fred Danley"
"2021-08-28","ALB","4","Dirt","Im Jess Sixy"," 7 ","7","7-2","Adrian Ramos","Albert Valles"
"2021-08-28","ALB","5","Dirt","Curbs Ice Lady"," 1 ","1","10-1","Erick Medellin","Andres Gonzalez"
"2021-08-28","ALB","5","Dirt","Bella Dona"," 2 ","2","7-2","Jimmy Coates","Simon Buechler"
"2021-08-28","ALB","5","Dirt","Mark's Warrior"," 3 ","3","3-1","Alfredo Sigala","Todd Fincher"
"2021-08-28","ALB","5","Dirt","Fabstraction"," 4 ","4","7-2","Tracy Hebert","Dallas Barton"
"2021-08-28","ALB","5","Dirt","Wheres Brayden"," 5 ","5","5-1","Enrique Gomez","Greg Green"
"2021-08-28","ALB","5","Dirt","Action Junky"," 6 ","6","8-1","Roimes Chirinos","Todd Fincher"
"2021-08-28","ALB","5","Dirt","I've Got It"," 7 ","7","4-1","Duane Sterling","Fred Danley"
"2021-08-28","ALB","6","Dirt","Sombra Negra"," 1 ","1","9-2","Rodolfo Guerra","Dayson LaVanway"
"2021-08-28","ALB","6","Dirt","Kris Who"," 2 ","2","7-2","Rigo Sarmiento","Sherry Armstrong"
"2021-08-28","ALB","6","Dirt","Daddy What If"," 3 ","3","6-1","Jimmy Coates","Gary Cross"
"2021-08-28","ALB","6","Dirt","Cairo King"," 4 ","4","2-1","Aldo Arboleda","Rafael Barraza"
"2021-08-28","ALB","6","Dirt","Lil Latigo"," 5 ","5","6-1","Alejandro Medellin","Dayson LaVanway"
"2021-08-28","ALB","6","Dirt","Launch Light Dream"," 6 ","6","7-2","Francisco Amparan","Alberto Amparan"
"2021-08-28","ALB","7","Dirt","Dynamic Ruler"," 1 ","1","4-1","Francisco Amparan","Bennie Woolley, Jr."
"2021-08-28","ALB","7","Dirt","Sea Emperor"," 2 ","2","10-1","Roimes Chirinos","Jose Gonzalez, Jr."
"2021-08-28","ALB","7","Dirt","Jet N G"," 3 ","3","10-1","Rigo Sarmiento","Gary Cross"
"2021-08-28","ALB","7","Dirt","Storm Bayou"," 4 ","4","15-1","Luis Colon","Jose Gonzalez, Jr."
"2021-08-28","ALB","7","Dirt","Gorky Park"," 5 ","5","3-1","Enrique Gomez","Martin Valdez-Cabral, Jr."
"2021-08-28","ALB","7","Dirt","Arimony"," 6 ","6","5-2","Alejandro Medellin","Sherry Armstrong"
"2021-08-28","ALB","7","Dirt","Numerologist"," 7 ","7","20-1","Jimmy Coates","Dan Dennison"
"2021-08-28","ALB","7","Dirt","Shining Source"," 8 ","8","8-1","Aldo Arboleda","Terri Rust"
"2021-08-28","ALB","7","Dirt","Thunder Dome"," 9 ","9","6-1","Tracy Hebert","Dallas Barton"
"2021-08-28","ALB","8","Dirt","Pirate Junction"," 1 ","1","4-1","Aldo Arboleda","Leroy Fincher"
"2021-08-28","ALB","8","Dirt","Secret Potion"," 2 ","2","7-2","Francisco Amparan","Bart Hone"
"2021-08-28","ALB","8","Dirt","Beckham James"," 3 ","3","10-1","Enrique Garcia","Miguel Hernandez"
"2021-08-28","ALB","8","Dirt","Grey Storm"," 4 ","4","5-1","Tracy Hebert","Todd Fincher"
"2021-08-28","ALB","8","Dirt","Give Em Heck Beck"," 5 ","5","8-1","Rigo Sarmiento","Bart Hone"
"2021-08-28","ALB","8","Dirt","Say It Ain't Soni"," 6 ","6","3-1","Rodolfo Guerra","Steven Asmussen"
"2021-08-28","ALB","8","Dirt","Canoodling"," 7 ","7","7-2","Roimes Chirinos","Todd Fincher"
"2021-08-28","ALB","9","Dirt","Tutta Terlingua"," 1 ","1","6-1","Enrique Gomez","Rafael Barraza"
"2021-08-28","ALB","9","Dirt","Mindofmyown"," 2 ","2","9-2","Roimes Chirinos","Nancy Summers"
"2021-08-28","ALB","9","Dirt","Foggia"," 3 ","3","3-1","Alejandro Medellin","Wendell Matt"
"2021-08-28","ALB","9","Dirt","River Jumper"," 4 ","4","5-1","Erick Medellin","Wendell Matt"
"2021-08-28","ALB","9","Dirt","Bully Baby"," 5 ","5","7-1","Rodolfo Guerra","Raymond Valerio"
"2021-08-28","ALB","9","Dirt","Ize a Crafty Gal"," 6 ","6","8-1","Miguel Perez","Alvaro Hinojos"
"2021-08-28","ALB","9","Dirt","Time Is Precious"," 7 ","7","10-1","Gustavo Herrera","Jeff Hudson"
"2021-08-28","ALB","9","Dirt","Tiz Donna Bella"," 8 ","8","4-1","Tracy Hebert","Joy Marlin"
"2021-08-28","AP","1","All Weather Track","Morriston"," 1 ","1","7-5","Edgar Perez","Stephen Asmann"
"2021-08-28","AP","1","All Weather Track","Renegade Bob"," 2 ","2","8-1","Constantino Roman","Earl Hughes"
"2021-08-28","AP","1","All Weather Track","Crankshaft"," 3 ","3","4-1","Albert Lopez","Carlos Silva"
