"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-08-12","AP","1","All Weather Track","Yalikeanything"," 1 ","1","2-1","Jareth Loveberry","Larry Rivelli"
"2021-08-12","AP","1","All Weather Track","Chopper"," 2 ","2","8-1","Victor Santiago","Steve Manley"
"2021-08-12","AP","1","All Weather Track","Rule Follower"," 3 ","3","8-5","E. Baird","Larry Rivelli"
"2021-08-12","AP","1","All Weather Track","Last Spring"," 4 ","4","8-1","Isaiah Wiseman","Ramon Aguayo"
"2021-08-12","AP","1","All Weather Track","Z U At the Races"," 5 ","5","6-1","Christopher Emigh","Terry Young"
"2021-08-12","AP","1","All Weather Track","Morethansoultitle"," 6 ","6","5-1","Javier Tavares","Earl Hughes"
"2021-08-12","AP","2","All Weather Track","Bourbon Rebellion"," 1 ","1","3-1","Rocco Bowen","Eoin Harty"
"2021-08-12","AP","2","All Weather Track","Mary of Bethany"," 2 ","2","6-1","Jose Lopez","Chris Block"
"2021-08-12","AP","2","All Weather Track","Shez Stuck Up"," 3 ","3","9-2","Javier Tavares","Bernard McDonnell"
"2021-08-12","AP","2","All Weather Track","Fox Frey"," 4 ","4","8-1","Javier Diego","Robert Pompell"
"2021-08-12","AP","2","All Weather Track","Audrey's Time"," 5 ","5","7-2","Jareth Loveberry","Neil Pessin"
"2021-08-12","AP","2","All Weather Track","Docs Seven"," 6 ","6","2-1","Constantino Roman","Hutch Holsapple"
"2021-08-12","AP","3","Turf","Relmbunkus Syr"," 1 ","1","3-1","Javier Tavares","Kenneth Summerville"
"2021-08-12","AP","3","Turf","Red Flag Alert"," 2 ","2","2-1","Declan Carroll","Cheryl Winebaugh"
"2021-08-12","AP","3","Turf","Nip N Tuck"," 3 ","3","7-2","Rocco Bowen","Michael Reavis"
"2021-08-12","AP","3","Turf","Delft Blue"," 4 ","4","8-1","Julio Felix","Hugo Rodriguez"
"2021-08-12","AP","3","Turf","War Lance"," 5 ","5","6-1","Victor Santiago","Manny Perez"
"2021-08-12","AP","3","Turf","Town Agenda"," 6 ","6","9-2","Christopher Emigh","Frank Kirby"
"2021-08-12","AP","4","Turf","Clemson Tiger"," 1 ","1","5-1","Rocco Bowen","Michael Reavis"
"2021-08-12","AP","4","Turf","Clarestown"," 2 ","2","5-2","Jose Lopez","Chris Block"
"2021-08-12","AP","4","Turf","Regular Guy"," 3 ","3","3-1","Jareth Loveberry","Wayne Catalano"
"2021-08-12","AP","4","Turf","White Mist"," 4 ","4","15-1","Victor Severino","Gennadi Dorochenko"
"2021-08-12","AP","4","Turf","Draft Capital"," 5 ","5","2-1","Constantino Roman","Doug Matthews"
"2021-08-12","AP","4","Turf","Smokey Harbor"," 6 ","6","6-1","E. Baird","Ron Faucheux"
"2021-08-12","AP","5","Turf","Varsity Flygirl"," 1 ","1","10-1","E. Baird","Alexis Claire"
"2021-08-12","AP","5","Turf","Erin's Enthusiasm"," 2 ","2","9-2","Constantino Roman","Hugh Robertson"
"2021-08-12","AP","5","Turf","Little Chick"," 3 ","3","12-1","Eduardo Gallardo","Earl Hughes"
"2021-08-12","AP","5","Turf","Maystart"," 4 ","4","9-2","Julio Felix","Alexis Claire"
"2021-08-12","AP","5","Turf","Romantic Attack"," 5 ","5","8-5","Jareth Loveberry","Vance Childers"
"2021-08-12","AP","5","Turf","Apollo U Anywhere"," 6 ","6","2-1","Victor Santiago","Manny Perez"
"2021-08-12","AP","5","Turf","Hero Alexandra"," 7 ","7","1-1","Declan Carroll","Fernando Bahena"
"2021-08-12","AP","6","All Weather Track","Pitaman"," 1 ","1","6-1","Christopher Emigh","Brittany Vanden Berg"
"2021-08-12","AP","6","All Weather Track","Demand Ransom"," 2 ","2","8-1","Olaf Hernandez","Earl Hughes"
"2021-08-12","AP","6","All Weather Track","Azrael"," 3 ","3","1-1","Jareth Loveberry","Larry Rivelli"
"2021-08-12","AP","6","All Weather Track","Rahfee Town"," 4 ","4","12-1","Julio Felix","Hugo Rodriguez"
"2021-08-12","AP","6","All Weather Track","Pachi"," 5 ","5","15-1","Edgar Perez","Manny Perez"
"2021-08-12","AP","6","All Weather Track","Galahad Kid"," 6 ","6","5-2","Javier Tavares","Steve Manley"
"2021-08-12","AP","6","All Weather Track","Givin Up None"," 7 ","7","12-1","Rocco Bowen","Earl Hughes"
"2021-08-12","AP","7","Turf","Fade Away"," 1 ","1","8-1","Declan Carroll","Anthony Granitz"
"2021-08-12","AP","7","Turf","First Masamune"," 2 ","2","4-1","Javier Tavares","Leonard Slager"
"2021-08-12","AP","7","Turf","Barleewon"," 3 ","3","8-1","E. Baird","Eduardo Rodriguez"
"2021-08-12","AP","7","Turf","Duchossois"," 4 ","4","3-1","Christopher Emigh","Brittany Vanden Berg"
"2021-08-12","AP","7","Turf","English Challenge"," 5 ","5","6-1","Jareth Loveberry","Darrin Miller"
"2021-08-12","AP","7","Turf","Hardly a Secret"," 6 ","6","10-1","Constantino Roman","Thomas Swearingen"
"2021-08-12","AP","7","Turf","Dollar Blue"," 7 ","7","4-1","Rocco Bowen","Doug Matthews"
"2021-08-12","AP","7","Turf","Krewe Chief"," 8 ","8","10-1","Shannon Uske","David Reid"
"2021-08-12","AP","7","Turf","Antrim's Giant"," 9 ","9","12-1","Reynier Arrieta","John Cox"
"2021-08-12","AP","7","Turf","Bullion","10 ","10","12-1","Sophie Doyle","Christopher Davis"
"2021-08-12","AP","7","Turf","Slick Silver","11 ","11","7-2","Christopher Emigh","Brittany Vanden Berg"
"2021-08-12","ARP","1","Dirt","Jess No Secrets"," 1 ","1","10-1","Martin Osuna","Alexander Orozco"
"2021-08-12","ARP","1","Dirt","Race for Corona"," 2 ","2","20-1","Ramiro Garcia","Eddie Ontiveros"
