"Track","RaceNumber","HorsesRunning"
"BEL","1","10"
"BEL","3","10"
"BEL","5","11"
"BEL","6","10"
"BEL","11","13"
"CD","3","12"
"CD","4","11"
"CD","5","9"
"CD","6","10"
"CD","7","10"
"CD","11","13"
"CT","4","9"
"CT","6","11"
"CT","7","10"
"CT","8","13"
"DED","1","10"
"DED","3","10"
"DED","5","10"
"DED","6","10"
"DED","7","10"
"DED","8","10"
"DED","9","10"
"DED","10","10"
"DEL","2","10"
"DEL","4","14"
"DEL","6","9"
"DEL","7","14"
"EVD","6","11"
"EVD","8","11"
"FMT","11","9"
"GP","1","11"
"GP","4","9"
"GP","5","9"
"GP","8","9"
"GP","10","15"
"GP","12","12"
"GRM","1","17"
"GRM","2","18"
"GRM","3","9"
"GRM","4","16"
"GRM","5","11"
"GRM","7","11"
"GRM","8","16"
"GRM","9","16"
"GRM","10","16"
"LAD","2","9"
"LAD","5","11"
"LAD","6","11"
"LRC","2","10"
"LRC","9","10"
"LRL","1","16"
"LRL","2","14"
"LRL","3","9"
"LRL","4","16"
"LRL","5","12"
"LRL","6","16"
"LRL","7","12"
"LRL","8","9"
"LRL","9","14"
"LRL","11","14"
"LS","1","11"
"LS","2","9"
"LS","5","12"
"LS","6","10"
"LS","7","9"
"LS","8","10"
"LS","9","12"
"PLN","7","10"
"PLN","9","11"
"PRM","2","9"
"PRM","3","9"
"PRM","11","9"
"RUI","1","10"
"RUI","2","12"
"RUI","4","10"
"RUI","5","12"
"RUI","6","10"
"RUI","7","9"
"RUI","9","11"
"RUI","10","12"
"RUI","11","9"
"TDN","4","9"
"TDN","8","15"
"TDN","9","9"
