"Track","RaceNumber","HorsesRunning"
"CT","4","9"
"CT","5","9"
"CT","8","11"
"DED","1","10"
"DED","3","12"
"DED","4","9"
"DED","5","10"
"DED","6","12"
"DED","7","9"
"DED","8","10"
"DED","9","12"
"GP","1","9"
"GP","7","11"
"GP","9","11"
"GP","10","16"
"HOU","3","9"
"HOU","5","9"
"HOU","8","9"
"MVR","3","9"
"MVR","4","10"
"MVR","5","10"
"MVR","6","10"
"MVR","7","11"
"MVR","8","11"
"PEN","3","10"
"PEN","8","10"
"PEN","11","9"
"PRX","2","11"
"PRX","3","9"
"PRX","4","13"
"PRX","5","10"
"PRX","6","9"
"PRX","7","12"
"PRX","8","11"
"PRX","10","9"
"PRX","11","12"
"TAM","5","12"
"TAM","7","11"
"TUP","6","10"
"TUP","7","9"
"TUP","8","9"
"TUP","9","9"
