"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-06-22","AZD","MAIDEN OPTIONAL CLAIMING($30,000) ","2","Out of Speight","20-1"," 1 ","1","FTL","Speightster"
"2021-06-22","BTP","CLAIMING($5,000) ","4","Tapngo","7-2"," 5 ","5","FTL","Tapizar"
"2021-06-22","BTP","MAIDEN SPECIAL WEIGHT ","8","Ballyhooly","10-1","1  ","5","FTL","Bal a Bali*Brz"
"2021-06-22","BTP","MAIDEN SPECIAL WEIGHT ","8","Cavalier Cupid","10-1","1A ","9","FTL","Quality Road"
"2021-06-22","BTP","MAIDEN SPECIAL WEIGHT ","8","Bella Prima","5-2"," 6 ","6","FTL","Keen Ice"
"2021-06-22","BTP","MAIDEN SPECIAL WEIGHT ","8","Spun Pretty","15-1"," 8 ","8","FTL","Hard Spun"
"2021-06-22","BTP","MAIDEN SPECIAL WEIGHT ","8","C J 's Cat Five","20-1","9  ","10","FTL","Astern*Aus"
"2021-06-22","CBY","MAIDEN SPECIAL WEIGHT ","3","Didjadoit","15-1"," 1 ","1","FTL","Mshawish"
"2021-06-22","CBY","MAIDEN SPECIAL WEIGHT ","3","Creative Mind","4-1","12 ","12","FTL","Uncle Mo"
"2021-06-22","CBY","MAIDEN ","7","True","10-1"," 2 ","2","FTL","Seperate Interest"
"2021-06-22","CBY","MAIDEN ","7","Ocean Wonder","12-1"," 5 ","5","FTL","Seperate Interest"
"2021-06-22","CBY","MAIDEN ","7","Tooty Fruity Pebbles","5-1"," 6 ","6","FTL","Duponte"
"2021-06-22","DED","MAIDEN CLAIMING($50,000) ","4","Fabulous Mamie","10-1"," 3 ","3","FTL","One Fabulous Eagle"
"2021-06-22","DED","MAIDEN CLAIMING($10,000) ","5","Ol Henry","15-1"," 5 ","5","FTL","Patriot Cartel"
"2021-06-22","DED","MAIDEN ","7","Jrs Heza Lucky Tee","8-1"," 5 ","5","FTL","Tee Cos"
"2021-06-22","DED","MAIDEN ","7","Five Bar Memories","15-1"," 8 ","8","FTL","Five Bar Cartel"
"2021-06-22","DED","MAIDEN ","7","Kingofthewinds","20-1"," 9 ","9","FTL","Furyofthewind"
"2021-06-22","DED","MAIDEN ","7","Dashin and Zoomin","15-1","10 ","10","FTL","Zoomin for Bux"
"2021-06-22","FL","MAIDEN SPECIAL WEIGHT ","2","Jaa Mode","6-1"," 6 ","6","FTL","Summer Front"
"2021-06-22","FMT","MAIDEN CLAIMING($5,000) ","6","Ginny's Song","6-1"," 4 ","4","FTL","Affirmatif"
"2021-06-22","FMT","MAIDEN CLAIMING($5,000) ","6","Hans Little Dancer","12-1"," 7 ","7","FTL","Pete's Wonder"
"2021-06-22","FMT","MAIDEN CLAIMING($15,000) ","8","Tripp Setter","6-1"," 1 ","1","FTL","Trend Setter"
"2021-06-22","FMT","MAIDEN CLAIMING($15,000) ","8","Pappys Valentine","15-1"," 4 ","4","FTL","Choir Leader"
"2021-06-22","FMT","MAIDEN CLAIMING($15,000) ","8","Work Conquers All","4-1"," 6 ","6","FTL","Outwork"
"2021-06-22","IND","MAIDEN CLAIMING($10,000) ","7","Race for the Place","20-1"," 8 ","8","FTL","Astrology"
"2021-06-22","IND","MAIDEN SPECIAL WEIGHT ","8","Troubled Justice","10-1"," 2 ","2","FTL","Dominus"
"2021-06-22","LAD","MAIDEN CLAIMING($20,000) ","1","Big Suze","3-1"," 1 ","1","FTL","War Dancer"
"2021-06-22","LAD","MAIDEN CLAIMING($20,000) ","1","Princesa Ann","10-1"," 5 ","5","FTL","Pomatini"
"2021-06-22","LAD","MAIDEN SPECIAL WEIGHT ","2","Papa Jr","3-1"," 1 ","1","FTL","Mo Tom"
"2021-06-22","LAD","MAIDEN SPECIAL WEIGHT ","2","Strong Chick","9-2"," 3 ","3","FTL","Strong Mandate"
"2021-06-22","LAD","MAIDEN SPECIAL WEIGHT ","2","Chrome Racer","8-5"," 5 ","5","FTL","California Chrome"
"2021-06-22","LAD","MAIDEN CLAIMING($5,000) ","4","Chatain's Gift","6-1"," 2 ","2","FTL","Chatain"
"2021-06-22","LAD","MAIDEN CLAIMING($5,000) ","4","Cyber City","5-1"," 4 ","4","FTL","Algorithms"
"2021-06-22","MNR","MAIDEN SPECIAL WEIGHT ","1","Arctic Tears","15-1"," 9 ","9","FTL","El Romeo"
"2021-06-22","PEN","MAIDEN CLAIMING($22,500) ","1","Lady Lebda","5-2"," 6 ","6","FTL","Speightster"
"2021-06-22","PEN","MAIDEN CLAIMING($14,000) ","3","Grand Magician","8-1"," 1 ","1","FTL","Street Magician"
"2021-06-22","PRX","MAIDEN SPECIAL WEIGHT ","4","Tic Tic Tic Boom","3-1"," 6 ","6","FTL","Hit It a Bomb"
"2021-06-22","TDN","MAIDEN SPECIAL WEIGHT ","1","Dynamite Cloud","8-1"," 6 ","6","FTL","Dynamite Bob"
