"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-07-16","AP","MAIDEN SPECIAL WEIGHT ","6","Serene","7-2"," 2 ","2","FTL","Tapit"
"2021-07-16","AP","MAIDEN SPECIAL WEIGHT ","6","Miss Chess (IRE)","3-1"," 3 ","3","FTL","Zoffany*Ire"
"2021-07-16","AP","MAIDEN SPECIAL WEIGHT ","6","All in a Dream","9-2"," 6 ","6","FTL","Flintshire*GB"
"2021-07-16","AP","MAIDEN CLAIMING($25,000) ","7","Violenza d'Oro","8-1"," 3 ","3","FTL","Violence"
"2021-07-16","AP","MAIDEN CLAIMING($25,000) ","7","Myuddermamasapaint","5-1"," 8 ","8","FTL","Haynesfield"
"2021-07-16","BTP","ALLOWANCE ","3","Pecks Not Bad","8-1"," 9 ","9","FTL","Lightnin N Thunder"
"2021-07-16","BTP","MAIDEN ","9","Stellas Eyes","15-1"," 6 ","6","FTL","Stellar Scenestealer"
"2021-07-16","CT","MAIDEN CLAIMING($4,500) ","2","Coban","20-1"," 3 ","3","FTL","Our Entourage"
"2021-07-16","CT","MAIDEN CLAIMING($4,500) ","2","Lil Toughman","12-1"," 4 ","4","FTL","Weigelia"
"2021-07-16","CT","MAIDEN SPECIAL WEIGHT ","6","Fear the Diva","20-1"," 5 ","5","FTL","Speightster"
"2021-07-16","CT","MAIDEN SPECIAL WEIGHT ","6","My Best Girl","10-1"," 8 ","8","FTL","Gauntlet"
"2021-07-16","DMR","MAIDEN SPECIAL WEIGHT ","5","Floral Essence","8-1"," 4 ","4","FTL","Candy Ride*Arg"
"2021-07-16","DMR","MAIDEN SPECIAL WEIGHT ","5","Takemebythehand (GB)","7-2"," 6 ","6","FTL","The Gurkha*Ire"
"2021-07-16","DMR","ALLOWANCE OPTIONAL CLAIMING($40,000) ","7","Commander Khai","10-1"," 9 ","9","FTL","Twirling Candy"
"2021-07-16","DMR","ALLOWANCE OPTIONAL CLAIMING($40,000) ","8","Savile Row","4-1"," 1 ","1","FTL","Quality Road"
"2021-07-16","DMR","ALLOWANCE OPTIONAL CLAIMING($40,000) ","8","Freedom Fighter","7-2"," 3 ","3","FTL","Violence"
"2021-07-16","EVD","MAIDEN SPECIAL WEIGHT ","5","Yazhi Okeus","5-1"," 2 ","2","FTL","Daredevil"
"2021-07-16","EVD","MAIDEN SPECIAL WEIGHT ","5","Jacks Run Wild","6-1"," 6 ","6","FTL","Tapiture"
"2021-07-16","EVD","MAIDEN SPECIAL WEIGHT ","5","Madame Jane","5-2"," 7 ","7","FTL","Mr. Z"
"2021-07-16","EVD","MAIDEN CLAIMING($10,000) ","9","Last Ghost","10-1"," 3 ","3","FTL","Run Production"
"2021-07-16","EVD","MAIDEN CLAIMING($10,000) ","9","Its Glitter Time","8-1"," 5 ","5","FTL","Time Bandit"
"2021-07-16","FAN","MAIDEN CLAIMING($4,000) ","2","Another Brickhouse","15-1"," 4 ","4","FTL","Greytap"
"2021-07-16","FAN","MAIDEN SPECIAL WEIGHT ","3","Starsoverparadise","5-1"," 5 ","5","FTL","Sky Kingdom"
"2021-07-16","FAN","MAIDEN SPECIAL WEIGHT ","7","Thacker Fromm","10-1"," 2 ","2","FTL","Soul of Ekati"
"2021-07-16","FAN","MAIDEN SPECIAL WEIGHT ","7","Fade From Black","15-1"," 6 ","6","FTL","Ride the Lightning"
"2021-07-16","FAN","MAIDEN SPECIAL WEIGHT ","7","Mac Pandowdy","12-1"," 7 ","7","FTL","Betelo"
"2021-07-16","FMT","MAIDEN CLAIMING($10,000) ","1","Lota Pyc Miracle","8-1"," 2 ","2","FTL","Lota Pyc"
"2021-07-16","FMT","MAIDEN ","7","Dynasty Withattitude","12-1"," 7 ","7","FTL","Fdd Dynasty"
"2021-07-16","FMT","MAIDEN CLAIMING($15,000) ","11","Rt Solidcountry Gold","8-1"," 1 ","1","FTL","Majestic Cartel"
"2021-07-16","GP","MAIDEN CLAIMING($12,500) ","3","Kizzy","12-1"," 1 ","1","FTL","Get Stormy"
"2021-07-16","GP","MAIDEN CLAIMING($12,500) ","3","Cresta Celerina","12-1"," 5 ","5","FTL","Mineshaft"
"2021-07-16","GP","MAIDEN CLAIMING($12,500) ","3","Acting Lucky","5-1"," 7 ","7","FTL","Tapizar"
"2021-07-16","GP","MAIDEN SPECIAL WEIGHT ","4","Ventriloquist","5-2"," 1 ","1","FTL","Nyquist"
"2021-07-16","GP","MAIDEN SPECIAL WEIGHT ","4","Oh No Its T B","15-1"," 6 ","6","FTL","Bodemeister"
"2021-07-16","GP","MAIDEN CLAIMING($12,500) ","9","The Captured Star","15-1"," 8 ","8","FTL","Uncaptured"
"2021-07-16","GP","MAIDEN CLAIMING($12,500) ","9","Metrallazo","20-1"," 9 ","9","FTL","Munnings"
"2021-07-16","HOU","MAIDEN SPECIAL WEIGHT ","1","HIGHH DEMAND","12-1"," 3 ","3","FTL","BURNING SAND"
"2021-07-16","HOU","MAIDEN SPECIAL WEIGHT ","1","GAILSMASQUERADE","15-1","7  ","8","FTL","Nivour De Cardonne"
"2021-07-16","HOU","TRIALS ","4","Flyin Kisser","20-1"," 2 ","2","FTL","Kiss My Hocks"
"2021-07-16","HOU","MAIDEN ","5","Peace Sign","20-1"," 1 ","1","FTL","Forest Peace Tb"
"2021-07-16","HOU","MAIDEN ","5","Hez Blacklisted","6-1"," 4 ","4","FTL","Jet Black Patriot"
"2021-07-16","HOU","TRIALS ","7","Sr Roman Cartel","20-1"," 3 ","3","FTL","Coronado Cartel"
"2021-07-16","HOU","TRIALS ","7","Brooklynns Train","15-1"," 9 ","9","FTL","Freighttrain B"
"2021-07-16","HOU","TRIALS ","8","Mint Cookie Cutter","5-1"," 3 ","3","FTL","Bogart"
"2021-07-16","HOU","TRIALS ","8","Sr Famous Mistress","15-1"," 8 ","8","FTL","One Famous Diamond"
"2021-07-16","HOU","TRIALS ","10","Sr Sweet Diamond","15-1"," 5 ","5","FTL","One Famous Diamond"
"2021-07-16","HOU","MAIDEN ","11","Aguila Del Beduino","20-1"," 3 ","3","FTL","Darians Famous Eagle"
"2021-07-16","MTH","MAIDEN SPECIAL WEIGHT ","1","Jumeirah","7-2"," 1 ","1","FTL","Twirling Candy"
"2021-07-16","MTH","MAIDEN SPECIAL WEIGHT ","1","Miss Yum Yum","3-1"," 2 ","2","FTL","Dialed In"
"2021-07-16","MTH","MAIDEN SPECIAL WEIGHT ","1","Classical Romance","4-1"," 3 ","3","FTL","Classic Empire"
"2021-07-16","MTH","MAIDEN SPECIAL WEIGHT ","1","Lady Mosler","9-2"," 4 ","4","FTL","Mosler"
"2021-07-16","MTH","MAIDEN SPECIAL WEIGHT ","1","Opening Night","5-2"," 5 ","5","FTL","Flatter"
"2021-07-16","MTH","MAIDEN SPECIAL WEIGHT ","1","Wand of Power","8-1"," 6 ","6","FTL","First Samurai"
"2021-07-16","MTH","MAIDEN CLAIMING($25,000) ","2","Enano","10-1"," 1 ","1","FTL","Animal Kingdom"
"2021-07-16","PEN","MAIDEN CLAIMING($14,000) ","3","Runaway Phyllis","15-1"," 6 ","6","FTL","Mshawish"
"2021-07-16","PEN","MAIDEN CLAIMING($14,000) ","3","Beautiful Gem","8-1","12 ","12","FTL","Lea"
"2021-07-16","PEN","MAIDEN CLAIMING($7,500) ","7","Double Katz","6-1"," 1 ","1","FTL","Katz My Song"
