"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-02-12","AQU","MAIDEN CLAIMING($40,000) ","5","Stormi Cat Lady","7-2"," 2 ","2","FTL","Tale of the Cat"
"2021-02-12","AQU","MAIDEN CLAIMING($40,000) ","5","Seahorse d'Oro","8-1"," 6 ","6","FTL","Bodemeister"
"2021-02-12","AQU","MAIDEN CLAIMING($40,000) ","5","Bella Bay","20-1"," 7 ","7","FTL","Effinex"
"2021-02-12","EQA","ALLOWANCE OPTIONAL CLAIMING($75,000) ","2","Safe Conduct","10-1"," 2 ","2","FTL","Bodemeister"
"2021-02-12","EQA","ALLOWANCE OPTIONAL CLAIMING($75,000) ","2","Kitten's Firstlove","4-1"," 3 ","3","FTL","Kitten's Joy"
"2021-02-12","EQA","ALLOWANCE OPTIONAL CLAIMING($75,000) ","2","Hyperfocus","8-1"," 4 ","4","FTL","Constitution"
"2021-02-12","EQA","ALLOWANCE OPTIONAL CLAIMING($75,000) ","2","Hot Blooded","12-1"," 7 ","7","FTL","Declaration of War"
"2021-02-12","EQA","ALLOWANCE OPTIONAL CLAIMING($75,000) ","2","Raison d'Air","15-1"," 9 ","9","FTL","Raison d'Etat"
"2021-02-12","EQA","ALLOWANCE OPTIONAL CLAIMING($75,000) ","2","Kiger","8-1","10 ","10","FTL","Verrazano"
"2021-02-12","EQA","ALLOWANCE OPTIONAL CLAIMING($75,000) ","2","Omaha City","20-1","11 ","11","FTL","Temple City"
"2021-02-12","EQA","ALLOWANCE OPTIONAL CLAIMING($75,000) ","2","Whatmakessammyrun","3-1","12 ","12","FTL","We Miss Artie"
"2021-02-12","EQA","STARTER OPTIONAL CLAIMING($50,000) ","4","Dancing Dana","6-1"," 4 ","4","FTL","Clubhouse Ride"
"2021-02-12","EQA","STARTER OPTIONAL CLAIMING($50,000) ","4","Polished Lady","6-1"," 8 ","8","FTL","California Chrome"
"2021-02-12","EQA","STARTER OPTIONAL CLAIMING($50,000) ","4","Mucha Woman","5-1"," 9 ","9","FTL","Empire Way"
"2021-02-12","EQA","STARTER OPTIONAL CLAIMING($50,000) ","4","Yellow Dress","4-1","10 ","10","FTL","Shanghai Bobby"
"2021-02-12","EQA","MAIDEN CLAIMING($8,000) ","5","Ms Big","4-1"," 2 ","2","FTL","Mr. Big"
"2021-02-12","EQA","MAIDEN CLAIMING($8,000) ","5","Street Dancing","10-1"," 3 ","3","FTL","Ministers Wild Cat"
"2021-02-12","EQA","MAIDEN CLAIMING($8,000) ","5","You're All Talk","2-1"," 5 ","5","FTL","Dialed In"
"2021-02-12","EQA","MAIDEN CLAIMING($8,000) ","5","Diamondville","20-1"," 6 ","6","FTL","Lakerville"
"2021-02-12","EQA","MAIDEN CLAIMING($8,000) ","5","Wahasha","7-2"," 8 ","8","FTL","Abraaj"
"2021-02-12","FG","MAIDEN SPECIAL WEIGHT ","7","Dottie","12-1","10 ","10","FTL","Bernardini"
"2021-02-12","FG","MAIDEN SPECIAL WEIGHT ","8","Hotpin","20-1","13 ","13","FTL","Flintshire*GB"
"2021-02-12","FG","ALLOWANCE OPTIONAL CLAIMING($50,000) ","9","Makeajoyfulnoise","15-1"," 4 ","4","FTL","Dialed In"
"2021-02-12","FG","ALLOWANCE OPTIONAL CLAIMING($50,000) ","9","Beautiful Star","20-1"," 8 ","8","FTL","Tiznow"
"2021-02-12","FG","ALLOWANCE OPTIONAL CLAIMING($50,000) ","9","Cantata","4-1"," 9 ","9","FTL","Medaglia d'Oro"
"2021-02-12","FG","ALLOWANCE OPTIONAL CLAIMING($50,000) ","9","Minute Waltz","9-2","10 ","10","FTL","Nyquist"
"2021-02-12","GG","MAIDEN CLAIMING($8,000) ","2","Ms Big","4-1"," 2 ","2","FTL","Mr. Big"
"2021-02-12","GG","MAIDEN CLAIMING($8,000) ","2","Street Dancing","10-1"," 3 ","3","FTL","Ministers Wild Cat"
"2021-02-12","GG","MAIDEN CLAIMING($8,000) ","2","You're All Talk","2-1"," 5 ","5","FTL","Dialed In"
"2021-02-12","GG","MAIDEN CLAIMING($8,000) ","2","Diamondville","20-1"," 6 ","6","FTL","Lakerville"
"2021-02-12","GG","MAIDEN CLAIMING($8,000) ","2","Wahasha","7-2"," 8 ","8","FTL","Abraaj"
"2021-02-12","GG","ALLOWANCE ","3","Dynasty of Her Own","8-5"," 1 ","1","FTL","Shanghai Bobby"
"2021-02-12","GG","MAIDEN SPECIAL WEIGHT ","4","Miss Ever Ready","2-1"," 2 ","2","FTL","More Than Ready"
"2021-02-12","GP","MAIDEN CLAIMING($12,500) ","2","Luvnmesumcajun","2-1"," 4 ","4","FTL","Cajun Breeze"
"2021-02-12","GP","MAIDEN CLAIMING($35,000) ","3","Manuela","8-1"," 3 ","3","FTL","Cross Traffic"
"2021-02-12","GP","MAIDEN CLAIMING($35,000) ","3","We Bless Luck","7-2"," 4 ","4","FTL","Union Rags"
"2021-02-12","GP","MAIDEN CLAIMING($35,000) ","3","Starship Nana","12-1"," 5 ","5","FTL","Mineshaft"
"2021-02-12","GP","CLAIMING($25,000) ","4","Espia","20-1"," 3 ","3","FTL","Creative Cause"
"2021-02-12","GP","MAIDEN SPECIAL WEIGHT ","6","Successful One","8-1"," 1 ","1","FTL","Tale of the Cat"
"2021-02-12","GP","MAIDEN SPECIAL WEIGHT ","6","Secret Potion","5-2"," 3 ","3","FTL","Into Mischief"
"2021-02-12","GP","MAIDEN SPECIAL WEIGHT ","6","Ben Copenhagen","4-1"," 4 ","4","FTL","Upstart"
"2021-02-12","GP","MAIDEN SPECIAL WEIGHT ","6","Value Creation","2-1"," 6 ","6","FTL","Uncle Mo"
"2021-02-12","GP","ALLOWANCE OPTIONAL CLAIMING($75,000) ","7","Safe Conduct","10-1"," 2 ","2","FTL","Bodemeister"
"2021-02-12","GP","ALLOWANCE OPTIONAL CLAIMING($75,000) ","7","Kitten's Firstlove","4-1"," 3 ","3","FTL","Kitten's Joy"
"2021-02-12","GP","ALLOWANCE OPTIONAL CLAIMING($75,000) ","7","Hyperfocus","8-1"," 4 ","4","FTL","Constitution"
"2021-02-12","GP","ALLOWANCE OPTIONAL CLAIMING($75,000) ","7","Hot Blooded","12-1"," 7 ","7","FTL","Declaration of War"
"2021-02-12","GP","ALLOWANCE OPTIONAL CLAIMING($75,000) ","7","Raison d'Air","15-1"," 9 ","9","FTL","Raison d'Etat"
"2021-02-12","GP","ALLOWANCE OPTIONAL CLAIMING($75,000) ","7","Kiger","8-1","10 ","10","FTL","Verrazano"
"2021-02-12","GP","ALLOWANCE OPTIONAL CLAIMING($75,000) ","7","Omaha City","20-1","11 ","11","FTL","Temple City"
"2021-02-12","GP","ALLOWANCE OPTIONAL CLAIMING($75,000) ","7","Whatmakessammyrun","3-1","12 ","12","FTL","We Miss Artie"
"2021-02-12","GP","MAIDEN CLAIMING($30,000) ","10","Wild Texas Tom","30-1"," 1 ","1","FTL","Hear No Evil"
"2021-02-12","GP","MAIDEN CLAIMING($30,000) ","10","Curve","20-1","10 ","10","FTL","Archarcharch"
"2021-02-12","GP","MAIDEN CLAIMING($30,000) ","10","On the Engine","20-1","11 ","11","FTL","More Than Ready"
"2021-02-12","HOU","MAIDEN CLAIMING($7,500) ","3","Thunder Ahead","15-1"," 4 ","4","FTL","Soldat"
"2021-02-12","HOU","MAIDEN CLAIMING($7,500) ","3","Howdy Pilgrim","12-1"," 5 ","5","FTL","Lookin At Lucky"
"2021-02-12","HOU","MAIDEN CLAIMING($25,000) ","5","Rockin the Dream","20-1"," 2 ","2","FTL","Slumber*GB"
"2021-02-12","HOU","MAIDEN CLAIMING($25,000) ","5","Mishpocha","3-1"," 9 ","9","FTL","Speightstown"
"2021-02-12","HOU","MAIDEN SPECIAL WEIGHT ","7","Double Sure","30-1"," 5 ","5","FTL","Shackleford"
"2021-02-12","LA","MAIDEN ","3","Decorate","8-1"," 2 ","2","FTL","Smiling Tiger"
"2021-02-12","LA","MAIDEN ","6","Comaneci","5-2"," 7 ","7","FTL","Favorite Cartel"
"2021-02-12","LRL","CLAIMING($12,500) ","1","Quickstrike","6-1"," 6 ","6","FTL","Distorted Humor"
"2021-02-12","LRL","ALLOWANCE OPTIONAL CLAIMING($62,500) ","4","Adelaide Miss","6-1"," 3 ","3","FTL","Vancouver*Aus"
"2021-02-12","LRL","WAIVER MAIDEN CLAIMING($32,000) ","6","Indian Nichols","8-1"," 1 ","1","FTL","Liaison"
