"Track","RaceNumber","HorsesRunning"
"AP","2","12"
"AP","3","12"
"AP","4","9"
"AP","5","9"
"AP","6","11"
"AP","7","9"
"AP","8","13"
"BEL","2","11"
"BEL","4","10"
"BEL","6","11"
"BEL","9","9"
"CD","4","14"
"CD","7","18"
"CD","8","10"
"CD","9","15"
"CT","8","10"
"DED","1","9"
"DED","2","9"
"DED","3","9"
"DED","4","9"
"DED","5","9"
"DED","6","10"
"DED","7","10"
"DED","8","10"
"DED","9","10"
"DED","10","9"
"DED","11","10"
"DED","12","10"
"DED","13","10"
"DED","14","9"
"EQA","1","14"
"EQA","2","16"
"EQA","5","9"
"EQC","3","10"
"EVD","4","9"
"EVD","7","10"
"EVD","9","9"
"GP","1","10"
"GP","7","10"
"GP","9","16"
"HOU","2","9"
"HOU","3","10"
"HOU","4","10"
"HOU","5","10"
"HOU","6","10"
"HOU","8","10"
"HOU","9","10"
"HOU","10","10"
"LS","4","10"
"LS","5","10"
"PEN","1","11"
"PEN","3","9"
"PIM","2","10"
"PIM","5","13"
"PIM","7","10"
"PIM","9","14"
"PRM","7","10"
"RP","2","10"
"RP","3","10"
"RP","4","10"
"RP","5","10"
"RP","6","10"
"RP","9","10"
"RP","10","10"
"RP","11","10"
"RP","12","12"
"SA","4","9"
"SA","8","10"
"SRP","1","12"
"SRP","4","9"
"SRP","9","12"
"SRP","10","9"
