"Track","RaceNumber","HorsesRunning"
"CT","5","11"
"CT","7","10"
"CT","9","10"
"DEL","1","9"
"DEL","4","9"
"DEL","5","11"
"DEL","6","9"
"DEL","9","11"
"EMD","8","9"
"EMD","10","10"
"EVD","1","10"
"EVD","2","9"
"EVD","3","10"
"EVD","4","10"
"EVD","5","10"
"EVD","6","10"
"EVD","7","10"
"EVD","8","10"
"EVD","9","10"
"EVD","10","10"
"GPW","1","15"
"GPW","3","9"
"GPW","4","16"
"GPW","6","13"
"GPW","8","12"
"IND","2","14"
"IND","4","14"
"IND","7","10"
"IND","8","9"
"IND","9","14"
"IND","10","11"
"KEE","4","16"
"KEE","6","13"
"KEE","7","10"
"KEE","8","10"
"KEE","9","9"
"LRL","3","16"
"LRL","4","9"
"LRL","5","12"
"LRL","6","9"
"LRL","7","13"
"LRL","8","9"
"PID","1","14"
"PID","2","13"
"PID","3","12"
"PID","4","14"
"PID","5","11"
"PID","6","11"
"PID","7","10"
"PID","9","14"
"RP","2","11"
"RP","3","9"
"RP","4","10"
"RP","5","13"
"RP","6","11"
"RP","7","11"
"RP","8","12"
"RP","9","11"
