"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-11-24","DED","MAIDEN CLAIMING($20,000) ","3","Custom for Aly","6-1"," 5 ","5","FTL","Custom for Carlos"
"2020-11-24","DED","MAIDEN CLAIMING($20,000) ","3","Artie's Diamond","12-1"," 9 ","9","FTL","Koh I Noor"
"2020-11-24","DED","MAIDEN CLAIMING($20,000) ","3","Fashion Merit","15-1","12 ","12","FTL","Lewis Michael"
"2020-11-24","DED","MAIDEN SPECIAL WEIGHT ","5","Hooked a Goodwin","10-1"," 1 ","1","FTL","Morning Line"
"2020-11-24","DED","MAIDEN SPECIAL WEIGHT ","5","Mr. Paycheck","20-1"," 4 ","4","FTL","Lone Star Special"
"2020-11-24","DED","MAIDEN SPECIAL WEIGHT ","5","Flash of Mischief","9-2"," 5 ","5","FTL","Into Mischief"
"2020-11-24","DED","MAIDEN SPECIAL WEIGHT ","5","Last to Know","5-2"," 6 ","6","FTL","Broken Vow"
"2020-11-24","DED","MAIDEN SPECIAL WEIGHT ","5","Pipes and Drums","15-1"," 8 ","8","FTL","Maclean's Music"
"2020-11-24","MNR","MAIDEN SPECIAL WEIGHT ","1","Whiskey Talking","12-1","5  ","5","FTL","Done Talking"
"2020-11-24","MNR","MAIDEN SPECIAL WEIGHT ","1","Profit's Cause","5-1","6  ","6","FTL","Creative Cause"
"2020-11-24","MNR","MAIDEN SPECIAL WEIGHT ","1","Forgive 'n Forget","6-1","7  ","7","FTL","Street Boss"
"2020-11-24","MNR","MAIDEN CLAIMING($4,000) ","2","Daisy Mae","15-1"," 1 ","1","FTL","Fierce Wind"
"2020-11-24","MNR","MAIDEN CLAIMING($14,000) ","4","Fleeting Kitty","30-1"," 6 ","6","FTL","Afleet Alex"
"2020-11-24","MVR","MAIDEN SPECIAL WEIGHT ","6","Making Me Crazy","20-1","1  ","1","FTL","Winslow Homer"
"2020-11-24","MVR","MAIDEN SPECIAL WEIGHT ","6","A Penn Legacy","7-2","3  ","3","FTL","Cinco Charlie"
"2020-11-24","MVR","MAIDEN CLAIMING($5,000) ","9","Lucky Unlucky","20-1"," 7 ","7","FTL","Flashy Bull"
"2020-11-24","PRX","MAIDEN SPECIAL WEIGHT ","1","Louie's Law","9-2"," 1 ","1","FTL","Peace and Justice"
"2020-11-24","PRX","MAIDEN SPECIAL WEIGHT ","1","Smokum Peace Pipe","3-1"," 3 ","3","FTL","Peace and Justice"
"2020-11-24","PRX","MAIDEN SPECIAL WEIGHT ","1","Chief Reider","12-1"," 4 ","4","FTL","Peace and Justice"
"2020-11-24","PRX","MAIDEN CLAIMING($25,000) ","7","Spirit Wolf","15-1","3  ","1","FTL","Storm Wolf"
"2020-11-24","PRX","MAIDEN CLAIMING($25,000) ","7","My Candy Biz","4-1","4  ","2","FTL","Fed Biz"
"2020-11-24","RP","MAIDEN CLAIMING($25,000) ","1","Chim Chim Gemini","6-1"," 2 ","2","FTL","Gemologist"
"2020-11-24","RP","MAIDEN CLAIMING($25,000) ","1","Simona's Choice","5-2"," 4 ","4","FTL","Oxbow"
"2020-11-24","RP","MAIDEN CLAIMING($25,000) ","8","Sara's Memories","4-1"," 3 ","3","FTL","Conveyance"
